id,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
13211,0a0fe4,1313d7,4700b7,290ec6,3400ca,1.20E+12,0800f6,0cf200,0a00f3,141ad0,21dd00,2400da,3300cb,780086,347753,bf3f00,4800b6,5b049e,92006c,94006a,662275,751574,980660,ac5101,a60256,ae024d
13213,17697d,2f15b9,890075,6b0a88,870077,2701d5,5500a9,47b700,5300ab,4010ad,4ab400,62009c,5400aa,4d00b0,547436,cd3100,3300cb,5303a7,ad0051,b2014b,732a61,752266,a80451,b84501,b60543,bf0639
13215,060deb,0e05eb,1100ed,170dda,6d0091,0f01ed,1.50E+12,1de100,2b00d3,3d2e93,689600,7f007f,860078,a0005e,527437,c53900,5b00a3,610795,880076,8b0171,6a157e,6a0b89,720289,7a8201,650197,630299
13217,0f0be3,1709dd,5000ae,2519c0,71008d,0601f6,0e01ef,0fef00,0e00f0,180ed7,1be300,2400da,2e00d0,6c0092,3f734c,c43a00,4000be,5a069d,a1005d,a50158,6c266c,78176f,9a075d,9e5f01,7d0180,7b0280
13219,7688,003fbf,3d00c1,1e28b7,760088,0d05eb,4201ba,37c601,4000be,19479d,38c600,3600c8,3100cd,880076,478d29,cf2f00,5800a6,78097d,b3004b,ad0150,822656,941456,ad0848,b84402,b30347,bb043f
13221,172eb9,060ee9,0c00f2,100be2,3300cb,0600f7,1e01df,23db00,2800d6,0e36ba,1fdf00,1b00e3,1.70E+10,90006e,25aa2f,d62800,4d00b1,69058f,a1005d,9f005e,6d2a66,7a1b69,9d0958,a65502,a30358,ac044d
13223,79166,008a74,bb0043,682273,a60058,1f04db,5000ad,50ad01,5c00a2,3a18ab,44ba00,5e00a0,4000be,6.00E+90,319a33,bb4300,3500c9,5e069a,b1004d,b90144,792d58,921952,b10646,c23b01,af024c,b40346
13225,00fe00,00fe00,00fe00,00fe00,4400ba,1.50E+10,0f04eb,2bd101,3400ca,235289,32cc00,3a00c4,4d00b1,8d0071,3b6a58,9b6300,3900c5,5005a8,70008e,7a0182,552386,651287,7d027e,877601,750286,740287
13227,337753,544564,a70057,990064,b4004a,5500a9,750089,6f8d01,80007e,751574,8.07E+02,a60058,91006d,80007e,715f2e,cc3200,4500b9,640693,ac0052,ac0151,6.72E+70,762068,aa064d,c23a01,c70433,d30327
13229,1b2eb4,240ad0,3a00c4,2a0aca,5900a5,0601f7,0701f5,14e900,2200dc,125398,3cc200,2400da,4500b9,aa0054,2da928,e01e00,2b00d3,5703a3,90006e,8d0071,6c2969,901558,b60146,c93500,ce012e,d20229
13231,0924d0,111cd0,2d00d1,0a12e2,3f00bf,0702f4,2300da,33cb00,2600d8,264d8a,2fcf00,2900d5,3200cc,860078,249842,c43a00,4900b5,680590,9a0064,a1015b,712766,851860,af0549,c43801,cb0330,d0032a
13233,076b8c,00609e,9a0064,551b8e,9.00E+60,1.60E+11,1f00df,20dd00,2500d9,2114c8,39c500,5100ad,4900b5,6a0094,378740,c93500,3d00c1,5705a1,9f005f,a40059,632774,6e1d72,930467,ad4f01,b10449,b70443
13235,000cf2,070de9,2400da,0f0ae5,2300db,0003fb,0b02f1,12ea01,1.50E+12,1434b6,18e600,1b00e3,3900c5,a50059,389530,d02e00,2c00d2,5a069d,82007c,7b0182,4f2d81,641782,920269,9f5d01,a40258,a90154
13237,0005f9,0004fa,0003fb,0005f9,1300eb,0a00f3,1100ed,13eb00,1.80E+09,2028b5,2ad400,3200cc,3700c7,890075,376d5a,c23c00,4a00b4,5d049c,93006b,93006a,5f2a74,721873,910369,a25a01,a60156,ab0250
13239,070aec,001ee0,0700f7,0d06ea,3000ce,0004fa,0c00f2,0ef000,0a00f4,0d43ad,37c700,1400ea,2500d9,9.00E+60,1e9c43,c73700,5000ae,4902b3,6c0092,660296,4e1f90,4712a4,620398,6c8f03,740288,73018a
13241,0841b4,1833b3,5100ad,3209c3,5700a7,1.40E+11,2500d9,14ea00,2000de,2b0ec4,40be00,3a00c4,3a00c4,3b00c3,408638,cc3200,3200cc,4e07a9,a1005d,a1025b,6.82E+69,762067,a40554,b24902,b70442,c40535
13243,1612d5,0f08e7,1.60E+11,2213c9,2e00d0,0501f7,0e00ef,19e500,1.50E+12,234497,43bb00,4100bd,3d00c1,a1005d,2b7b58,aa5400,4000be,5100ad,84007a,7c0081,4c1b97,570d99,740189,768601,6c0191,690193
13245,131ad1,1126c7,2900d5,55198f,b50049,2103da,1200ec,19e500,2400da,1eb030,847a00,990065,8b0073,9c0062,694352,b94500,6c0092,6f0688,950069,91016c,671b7b,6a0b89,70028b,6d9001,5601a7,5302a9
13247,051ade,1e17c9,4a00b4,0e10e0,3f00bf,0902f3,1400ea,0fee00,1.70E+10,1519d0,29d500,3600c8,3700c7,6.00E+90,417a42,d02e00,63009b,86096f,c0003e,bc0141,862a4e,921656,9f0955,9a6301,72028a,690293
13249,1.70E+08,0024da,2e00d0,0a02f1,3000ce,0006f8,1.70E+10,20dd00,1.90E+08,1d33ae,40be00,3500c9,3a00c4,9a0064,269048,ce3000,4100bd,6a0490,990065,960067,642476,661b7d,990263,b04d00,b70146,bb0241
13251,0838bd,0c20d1,4900b5,4008b6,b2004c,1.50E+11,0f03eb,13ea00,2e00d0,1c548d,4db100,4700b7,63009b,9b0063,387056,cd3100,5900a5,670393,980066,970165,632a71,70107e,840178,906d01,860176,890273
13253,00fe00,00fe00,00fe00,1814d1,3a00c4,0603f5,1.80E+09,0fee01,1200ec,1d14cc,22dc00,1.60E+11,0b00f3,bf003f,14c425,d32b00,3f00bf,61029b,8b0073,8d0070,563078,65197f,880274,996302,930269,970363
13255,080ee8,0a25cf,2d00d1,0d0fe1,3000ce,0601f7,0004fa,0fef00,1200ec,1b25bd,30ce00,3a00c4,4800b6,760088,477344,ce3000,5400aa,630794,a2005c,a2015a,752167,811469,990460,a35a01,960266,970364
13257,071ed8,061add,60009e,110fde,61009d,0006f8,0e00f0,13e901,2700d7,3519af,28d600,3500c9,3500c9,4800b6,408b33,cf2f00,3100cd,4d04ac,a3005b,a80155,792c59,7c2062,a30457,b54701,b90341,c10438
13259,0903f2,0b06ec,1.50E+12,0d12df,1b00e3,0601f7,1201eb,14ea00,1d00e1,137377,46b800,4000be,5100ad,bb0043,238f4b,bd4100,3500c9,4a04af,61009d,6b0092,671086,3c11b0,5801a5,649901,5e029d,5b00a2
13261,0504f4,0808ed,3700c7,1513d5,3000ce,0802f4,0700f6,11eb01,1c00e2,1e6779,4db100,4000be,4b00b3,ae0050,358741,c73700,4600b8,5d049c,8c0072,8e016e,641d7c,6a0e86,7f027c,807d01,760186,730289
13263,002cd2,0806f0,1.90E+08,0f00ee,1e00e0,0b00f2,0c01f0,11ec00,0d00f1,1c2bb6,34ca00,2900d5,3500c9,84007a,357355,a85600,3700c7,4104b9,5700a7,63019a,3f17a8,460cab,5502a7,5f9e01,5902a3,5701a5
13265,121fcc,060ceb,0800f6,0038c6,1d00e1,0001fd,0603f5,09f500,0003fb,081fd6,1ae400,3500c9,2e00d0,5900a5,295b79,9b6300,3d00c1,4803b3,5d00a1,640099,3e12ae,430ab0,5301aa,59a401,5702a5,5501a8
13267,0548b0,0f3db1,660098,0c1cd5,a1005d,0005f9,2a02d1,40bd01,4900b5,1d4e92,50ae00,3000ce,4f00af,a90055,29a62e,d92500,4500b9,6a0292,a50059,a50058,6e2b65,751a6e,a30259,b74601,b30249,b30248
13269,0936be,1932b3,4c00b2,320ac2,5f009f,0f01ee,2800d5,35c800,4100bd,165493,24da00,2b00d3,3b00c3,8d0071,249941,c03e00,3400ca,4d03ae,7d0081,7f007e,5f1985,60138b,81027a,906d00,8f026d,8c0171
13271,0606f1,0708ee,0800f6,2610c8,2300db,0e01ee,1.80E+09,11eb02,2000de,104ca1,15e900,1e00e0,3600c8,80007e,2b953e,c33b00,2600d8,4b04ae,7d0081,80017d,502688,57198e,7b0181,926b01,90016c,91036a
13273,0b05ed,0d04ec,1.60E+11,1.01E+09,1d00e1,0500f8,0b00f3,00fe00,0700f7,1a41a3,35c900,2200dc,2c00d2,c4003a,2.67E+61,bf3f00,5400aa,660295,850079,850079,531c8e,660c8b,7b0281,7b8101,6d0190,6a0193
13275,0a1fd4,071dda,2000de,140bdf,650099,0801f5,1.50E+11,26d700,3d00c1,405b63,5ca200,63009b,690095,a80056,3a8242,c03e00,5800a6,6b048e,9c0062,a50158,752267,7d0f72,950266,9c6101,92016a,950266
13277,000ef0,0823d3,3500c9,0e11df,680096,0b01f2,1.60E+09,21da03,3100cd,222ead,4eb000,3b00c3,5200ac,aa0054,3f932c,d82600,4b00b3,680591,9d0061,a70056,7.71E+70,871265,a40257,af4e01,a80154,a70155
13279,0c2dc5,0f28c7,61009d,1515d3,780086,0701f6,1200eb,1ce200,1d00e1,185392,36c800,3000ce,5100ad,ac0052,3e9828,da2400,5700a7,740485,a60058,c90134,7a295a,841664,9e025d,b34a01,ae024d,b1024a
13281,2b646f,91016c,9b0063,8.00E+70,9f005f,83007b,7c0082,7a8400,5e00a0,5d019f,778700,8d0071,8b0073,770087,853444,ca3400,650099,7a067d,a80056,a60157,732566,7b1d65,a40554,b84501,bd033d,c70333
13283,00fe00,00fe00,4900b5,1b03e0,2300db,0a00f4,0600f8,07f700,0900f5,09589c,10ee00,1b00e3,3000ce,5900a5,3f912d,dc2200,3a00c4,5403a6,8f006f,91006d,612379,681184,890272,9c6101,9d025f,990263
13285,0010ee,0628cf,3000ce,180ed7,61009d,0800f6,0e00f0,15e800,1.80E+09,1a24c0,35c900,4300bb,5300ab,760088,42803b,cc3200,5d00a1,660592,a2005c,ab0052,79255f,8c125f,a0035b,a45801,960266,940367
13287,111dd0,333d8e,5000ae,4e0fa0,9d0061,0f02ed,2d00d1,4eaf01,4b00b3,2031ac,3ac400,3300cb,2c00d2,b2004c,27af27,d32b00,2700d7,4e02ad,82007c,80106e,4e238c,5f1a84,820379,9c6101,960266,90026b
13289,0a02f2,0c09e8,2300db,140fda,1d00e1,0501f8,1a00e4,1ce200,4500b9,1.07E+72,26d800,2400da,3c00c2,980066,258059,8c7200,2b00d3,3f01bd,64009a,6a0192,40219d,4e129d,6e048b,7b8102,750187,730189
13291,22617b,7.00E+80,8b0073,740881,d1002d,5f009f,670097,5ea000,5e00a0,740782,7e8000,7.00E+80,8f006f,680096,644a50,c13d00,4a00b4,770582,a1005d,a60057,722467,7c1e64,a70551,bc4001,bf043b,c90431
13293,003ec0,0045b9,2600d8,101ad4,3b00c3,0003fb,1.50E+11,10ee00,1.70E+10,1619cf,24da00,2b00d3,3b00c3,7b0082,398b39,d72700,670097,5d049d,9.00E+60,a0015c,722269,78186e,9a0361,a75600,a2015a,a30259
13295,274a8d,2a1db7,70008e,5305a6,a0005e,2602d5,2a00d4,29d400,3700c7,3319b2,659900,7d0081,770087,840079,419b22,d82600,5f009f,7f047a,ad0051,af004f,7b285a,7f1d61,a60355,b54602,b80441,bc053d
13297,0839bc,0e0fe1,1.70E+10,160fd9,4500b9,0004fa,1000ee,0bf200,1300eb,0e17d8,14ea00,2000de,1d00e1,8c0072,329338,c63800,3c00c2,5b059d,aa0054,a70156,732863,86185f,ad0849,c73601,c0023b,c40337
13299,0c09e8,1a0bd8,3100cd,1b24bf,7b0083,1301ea,1.70E+10,1ae400,2a00d4,234b8f,4cb200,4700b7,4d00b1,7c0082,339338,ca3400,4100bd,5d029e,8d0071,860177,6f1f6f,7e116f,a1015c,af4d01,aa0152,a90253
13301,0831c5,1b35ad,2b00d3,1740a6,81007d,0601f7,3003cb,22db00,4000bd,0aa450,59a500,2e00d0,71008d,bb0043,3a6f54,b54900,5900a5,5502a6,760088,72018a,581591,5b0a98,6e018e,728b00,680294,63009a
13303,001de1,0027d7,1.80E+09,2214c8,4a00b4,0001fd,1a01e3,2ece01,3d00c1,2501d8,3fbf00,3100cd,5200ac,8d0071,436d4d,c13d00,4c00b2,5604a4,7c0082,82007b,5a1f85,561295,780284,847901,790184,740188
13305,0e11de,0e0ce4,0e00f0,101ecf,74008a,0d01ef,1d01df,1ae300,3400ca,1b29b9,4cb200,4f00af,5300ab,9f005f,3a982b,d42a00,3f00bf,5b049f,990065,93006a,722567,841861,a60157,b54701,b70244,bb0340
13307,00906e,120ddf,1d00e1,0f0fdf,4200bc,0500f9,1d00e1,26d800,2f00cf,405f5f,4ab400,2500d9,3400ca,c1003d,19b034,d02e00,3500c9,5405a4,6d0091,740089,3a1ca7,4812a3,640297,7a8202,860176,81017c
13309,00fe00,1117d6,3900c5,001ce2,3e00c0,0600f8,2200db,30cd01,3900c5,0b52a1,2bd300,2100dd,3000ce,760088,268e4a,c83600,3200cc,4004ba,84007a,83017a,5a2084,561b8d,830179,936901,a2015b,a0035a
13311,0a668d,003ec0,8.00E+70,3d06ba,ac0052,0d00f0,3600c8,20de00,2f00cf,171dc9,32cc00,4c00b2,4500b9,5a00a4,527d2f,d02e00,3900c5,5b079c,ae0050,b60146,783055,8b1c57,af0648,c63602,c70333,d10428
13313,135595,6599,950069,550b9d,960068,2a03d0,4200bb,3cc100,4400ba,3b22a1,5f9f00,7.00E+80,880076,61009d,6a573c,cf2f00,4c00b2,630596,b0004e,ba0143,892154,90145a,ad044c,ba4201,b0034a,b60444
13315,060ceb,001be3,2e00d0,0a13e0,5100ad,0900f4,2700d7,1ddf02,2100dd,1138b4,23db00,1e00e0,2600d8,a90055,24ae2c,da2400,2300db,5002ac,7f007f,870076,55297f,691480,940267,a65700,ae024e,a70156
13317,1.80E+07,0014ea,0003fb,0a2ec6,83007b,0802f4,1102ea,1be201,2400da,1348a2,28d600,2600d8,2e00d0,880076,3e7b44,c53900,4d00b1,5504a5,880076,880075,621e7d,640e8c,81027a,8b7101,880274,8d026f
13319,0706f0,110ce1,2000de,2809cd,5100ad,0000fe,2401d8,23db00,4200bc,167474,30ce00,3b00c3,5200ac,b0004e,338c3e,be4000,3d00c1,5003aa,74008a,730288,4d228f,561394,7a0380,7f7e01,80017d,80017c
13321,0521d8,0a15de,4000be,0d1ad6,3e00c0,0004fa,1a00e4,2ad300,2a00d4,1525c4,2ed000,1f00df,2300db,c80036,23b129,d72700,4a00b4,70028b,a1005d,a90153,662770,7a1d66,9f025d,b04c01,af014d,b1024b
15001,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,83007b,3200cc,5f029c,966800,7b0380,651c7d,860374,680393,4d3080,462a8d,55198f,619b02,3804c1,3b05bd
15003,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,7c0082,3700c7,630397,a15d00,7b037f,70206d,8f026d,750287,632476,55198f,640e8b,7b8201,4903b2,4c03af
15005,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00
15007,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,8c0072,2f00cf,5d039e,946a00,6e028e,5a198b,80037b,680294,531c8e,401ca2,4d149d,639802,3a05bf,3d06bb
15009,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,00fe00,0000fe,00fe00,00fe00,00fe00,00fe00,8b0073,3700c7,60039b,9b6300,740386,661a7d,850375,6a0390,4c2f82,442496,531298,619a02,3604c3,3c05bc
16001,516b41,7b0a79,aa0054,8a482b,b70145,750980,5d0b95,817c00,8d0070,8e046b,b94500,b2004c,9d0061,8f006f,a0203d,ac5200,a40654,a21d3e,b80342,a00559,714349,851b5d,9a1053,9b6003,830773,880a6b
16003,655246,751771,a2005c,6b5e35,920269,420eae,551297,748a00,780086,780481,a35b00,9b0063,850079,7a0084,962840,ac5200,8b056e,9f0f4f,b40446,9c065b,635f3c,8.92E+48,c50c2c,b54404,a60850,ae0847
16005,7a354e,660b8d,9.00E+60,726328,870175,5b02a1,4802b3,56a800,5b00a3,5b049e,8c7200,880076,6b0093,5d00a1,7a186c,936b00,880b6a,9d1749,a70354,850474,5f4857,722468,960e5a,9d5e03,8b096a,96095e
16007,811f5d,6e038d,9d0061,8a294b,9b0062,81007d,660098,768800,7a0083,7b0281,a45a00,a3005b,8d0071,6.00E+90,9.90E+59,b14d00,a9074d,d20824,d70225,b2024a,7e4e32,8f2649,c9072d,d22903,cd052b,e0021b
16009,00fe00,592283,a0005e,776620,920468,590d97,4e08a7,669601,71028b,600994,847a00,80007e,6b0093,5a00a4,711874,8d7100,790480,8b185a,930368,810577,545357,6c3160,b40c3d,b14804,a20656,aa084c
16011,7a3e46,6e0987,bb0043,885323,a3015a,6c048e,58069f,7c8100,7b0083,7d037e,aa5400,a1005d,8c0072,81007d,9.91E+48,a45a00,9b075c,c10c30,c80233,af034b,745138,8f2549,bb093a,c43703,b50741,c10537
16013,5b465c,600e8f,ac0052,6a464e,840079,5f029c,5801a4,6a9300,74008a,6f048b,9b6300,950069,7d0081,780086,892253,9b6300,8f0669,7d2c54,a20358,8a056e,475c5b,5d2a77,711578,659603,5204a7,620695
16015,4a5e55,5b1191,9c0062,6d5937,90026b,5209a3,4e09a7,6a9300,72008b,760681,ac5200,aa0054,82007c,7a0084,8d3040,a85600,950a5e,9c1a47,b90540,9b065c,645644,872b4b,a8183e,b44604,a40653,a9084d
16017,2b9141,5d1c84,990065,667820,a1035a,5606a1,551395,708c01,7a0083,730c7e,8f6f00,860078,770087,670097,741c6e,926c00,820675,8f1856,960364,7f047b,485a5c,6d335d,9c164b,9a5f04,910766,9a0c58
16019,625348,6a058f,b1004d,886114,990064,620497,4804b2,669700,72008b,720389,ae5000,a80056,8d0071,860078,a41b3e,9c6200,a9084d,c51028,d2012a,bf043b,775532,982144,bd0a36,c53603,b30545,be063a
16021,00fe00,70137a,9f005f,776323,9d035e,5508a1,5.60E+101,738406,7d057c,6e137d,9b6300,8c0072,73008b,6d0091,782462,976700,840b6f,97184e,a10656,8f056a,635149,7f304e,b71036,af4905,a5094f,b00a44
16023,00fe00,00fe00,ab0053,755138,9d0060,660196,5b03a0,7b8300,81007c,7c0280,a85600,880076,670097,6.00E+90,811b61,8f6f00,820973,b8093d,bc0140,9e045c,664f49,7e2956,b8093d,c33a01,be0639,c60533
16025,00fe00,00fe00,960067,59782c,a10359,5605a2,5f059a,7d8100,7c0082,80037b,a65800,8.00E+70,770087,8c0072,8f313e,bd4100,9e0858,ad0c45,bd023f,a8074f,6.94E+48,843149,b41138,c03b02,ae034d,b10746
16027,387b4a,65197f,9f005f,618418,c10339,621487,561791,8.07E+02,8c036f,860a6d,b54900,ab0053,9.00E+60,8.00E+70,a0213c,ae5000,a00657,ac1140,c0033a,a80550,81403d,971c4a,b50a3e,be3d03,a8074f,a9094b
16029,00fe00,00fe00,bf003f,953d2b,9c0160,71038a,5500a9,5e9f00,780086,7a0282,af4f00,a2005c,8a0074,790085,9e1d42,b24c00,a50851,d30b1f,d60225,b50346,6a682c,8e2c44,d00826,d52602,cd072a,d90420
16031,764443,67177f,b1004d,845723,b2014a,6e028d,5603a4,7b8300,850079,840376,b94500,af004f,a2005c,9a0064,a32634,bd4100,a91045,c90b2a,da0122,bb0340,874a2d,a22537,d10726,d52503,cb082b,d80521
16033,00fe00,00fe00,c2003c,b13e0f,be003f,740089,850177,a65800,a2015b,9a0261,bf3f00,ac0052,9d0061,950069,a91e36,bd4100,a40753,c8082d,d80124,aa0450,755039,9c1d44,cf052a,da2103,cf042b,b61433
16035,3c6958,782461,a80055,795c29,920368,5203a9,460daa,53a901,5301a9,520f9d,728c00,6c0092,5400aa,3c00c2,5e1987,817d00,700885,801964,90046a,740683,4e4e61,6c2f62,bc0b37,b34604,a7084f,af0847
16037,454d6b,520d9f,ab0053,753a4e,8c0170,5604a4,5f029d,748900,7a0084,7c047e,b14d00,990065,6f008f,80007e,7f3a45,b04e00,99075d,bb0e35,c40336,a80352,615a42,892f45,c40d2d,be3c04,b70542,bc0839
16039,456059,5a0c98,8c0072,606f2e,980164,5107a5,490da7,659900,62009b,5706a1,867800,82007c,790085,71008d,812a53,a95500,8d046c,a51048,bf023c,a10359,724744,872155,b30843,be3d02,aa064d,a60850
16041,00fe00,6d038e,a3005b,844634,950167,7b0083,61019c,7c8200,7.00E+80,870175,ba4400,b3004b,a80056,990065,a81e37,b64800,ac0849,d9071e,de021d,c50435,855820,9f2a34,d7081e,e41703,d50b1e,ec030e
16043,714646,5c0b97,a60058,736624,750088,5800a6,5302a9,6f8f00,73008b,760186,a45a00,9.00E+60,8a0074,7.00E+80,952b3e,9c6200,9d0858,ca072c,d2012a,ba0440,78582e,a0233a,d40723,db2002,cb052e,d70323
16045,00fe00,641584,9f005e,697025,b50346,461b9c,3e0fb0,5aa400,6a0291,750880,9e6000,950069,8c0072,750089,931f4b,9c6200,86096e,a70f47,ad044c,910766,6d4947,892450,ba0b39,c13a03,b30645,b40742
16047,00fe00,790c78,b3004b,735e2c,af014d,680c89,670690,8c7200,8c0071,860375,b54900,9c0062,8.00E+70,93006b,8d333d,b44a00,950762,ae0e42,be023e,980561,635546,82324a,b10c41,be3d03,b20646,b80640
16049,3a6063,69167e,ad0051,616637,8c0270,4106b7,4f0fa0,798400,7c0081,6c078b,926c00,83007b,680096,61009d,782561,9e6000,8e0868,9f144a,a90550,99055f,664d4a,8b2c47,c60f28,c03608,b7093e,c00637
16051,00fe00,5c0b96,b4004a,7f631b,8c0071,5003aa,4403b7,649900,650098,6a0490,aa5400,990065,850079,91006d,9c2f33,946a00,a60850,d7081e,e0011c,cb052d,7c5f23,a92431,d20823,dc1f03,d00628,dd041d
16053,00fe00,00fe00,af004f,775f28,b80144,600499,5707a0,916c00,8d0071,7e037d,bd4100,a50059,950069,a0005e,9a2e36,bf3f00,9d0858,be0b34,c80234,a40554,704c41,8b2d45,bb0939,c83402,b60542,b60840
16055,3b6a58,6c2071,a80056,72711b,b20448,561592,4912a2,699203,6d0190,691183,916d00,8a0074,760088,6c0092,7a196b,9c6200,930665,a11647,a50356,8d036d,5b5251,792c58,a30c4e,a85203,9c085a,a5094f
16057,2c8949,721874,b50049,855524,b70244,740486,610895,778601,7e017e,7a087b,9f5f00,93006b,81007d,650099,831169,8d7100,8b066c,773156,910469,7b047f,533a70,622379,87185e,7e7a06,710a82,71127b
16059,553574,610a92,a50059,8a373c,91026b,5d049c,5a079d,758900,82007b,880471,b54900,a1005d,82007c,94006a,923536,9e6000,8f0c62,b61136,c1033a,a80352,665542,992242,c8082e,c13903,b60641,bb073b
16061,2b6370,640f8b,950168,525f4c,940366,4405b5,3b05bd,54a900,5200ac,4607b1,7.08E+02,63009b,5900a5,3c00c2,621983,916d00,760681,871760,990263,7c037f,554960,742e5b,c30832,be3d02,b40743,b9073e
16063,3b764d,7b0b77,a2005c,8a551e,b3004a,6e048b,710587,877600,8a0074,860275,b54900,9d0061,8d0071,9b0063,a02439,bd4100,930863,b00f3e,bf023c,99055f,624f4d,79374e,a90e46,bc3f02,a70c4a,ae0847
16065,00fe00,72028a,a70057,893b3a,92006b,5f019e,4f01ae,6c9200,70008e,70018d,ab5300,a3005b,950069,84007a,ac1d34,b04e00,b80c3a,e10419,ec0110,d80323,964f18,bc1a28,e10617,ea1202,d9051f,ed020e
16067,00fe00,5c356c,960166,658513,9b0260,5505a3,4e04ac,7e7f00,840079,7a087b,b64800,a2005c,93006b,850079,8f333c,af4f00,8f0d61,bd0c34,cc0230,a70453,714e3e,902647,bf0a34,cd2f02,bc063c,c70532
16069,3d5e63,5e108f,a3005b,6c583a,9b0261,4c04ae,3f09b6,5ca101,5d01a0,560b9d,8.07E+02,760088,64009a,4b00b3,651583,857900,7a057e,791b6a,91036a,770483,51436a,652672,a8074f,9e5d03,940465,950860
16071,9a0a59,6e038d,a90055,6d553c,880075,6a0192,5c00a1,7.08E+02,6.00E+90,7b0181,ac5200,a3005b,94006a,960068,a80f46,b64800,9b055d,bd0938,cd0130,b20447,616d2f,922c3f,ca092b,d52404,cb062c,e0041a
16073,56495e,671186,a60058,5d6e33,9e045c,5c0a97,4912a3,778601,890173,7f0579,b34b00,a0005e,91006d,82007c,98293d,b24c00,920665,b70c3b,c60335,a50752,794c38,9c1e44,c30931,cb3003,be053b,bf0639
16075,00fe00,00fe00,ad0050,785c29,c20536,6c0f82,6a2074,956801,a3015a,970561,b84600,a60058,9d0061,850079,9c243e,ad5100,920567,ab0e45,bf043a,a60553,6d523e,8d244c,b8093d,c23902,af0846,b40644
16077,00fe00,78067f,ab0053,6d632d,90006e,5801a5,630497,807d00,860078,840178,ae5000,960068,860078,73008b,991c49,a45a00,7f0877,b50e3a,c30239,9d045d,734347,821f5c,b00747,b54702,9d055c,a40456
16079,466552,561196,a3005b,825923,980165,640396,4801b4,58a402,5f009f,62128a,847a00,81007d,670097,5b00a3,671681,887600,830476,841367,80037b,61039a,384a7b,443b7f,880d69,8b6f04,840871,850870
16081,00fe00,760484,af004f,8e4927,ae0050,6f018e,620596,7.08E+02,750089,760186,a85600,a60058,8d0071,870077,931b50,ae5000,a0025b,b90e36,c3013a,a30258,655a3e,802658,a61344,9a6102,7b057d,8a076c
16083,337853,661583,ab0053,824e2e,b90243,6b088b,620794,8c7100,8f006e,8e036d,c13d00,ad0051,9.00E+60,990065,a02637,bc4200,a70650,bb0f33,c60235,a20557,704747,8a284c,b20a41,bd3e02,a9084c,b10943
16085,00fe00,00fe00,9a0064,676a2d,a50256,4d10a1,4a12a2,639802,80007d,820a72,b84600,b60048,8f006f,760088,932744,9c6200,970462,9f1748,b20349,970363,5f524d,7c255d,a31348,986203,850573,8a086c
16087,405f5e,710984,970067,6.95E+39,a90253,580c9a,580c99,738b00,84007a,7d047c,a55900,93006b,8.00E+70,770087,93204b,9e6000,880570,a20d4f,b70344,9e065a,6b5042,8b234f,b50b3d,bf3c03,b30546,b80540
17001,30517c,700687,911b51,683c5a,880273,5103a9,630b8f,817903,860176,7c0181,976700,a0005d,8.00E+70,6.00E+90,8a185b,b14d00,980363,9e0b54,a80055,870076,6d325e,7c1d65,920467,a85501,9a0361,a90550
17003,6a2d66,900469,9d025e,941357,9c0062,720388,6f028c,7a8102,7e027e,7d027f,8b7300,83007b,7a0084,60009e,5d356b,966800,690292,770483,780085,6a0093,4c1c96,4714a3,640495,788401,6d048d,6c038f
17005,554a5e,891064,a41545,911855,a3015a,740585,830873,926704,940763,87086f,9e6000,9a0064,990065,71008d,861b5c,9e6000,7e027d,940a5f,970066,81017c,5b2f73,6e1b75,89066e,8c6f02,7e057b,8d0868
17007,5e7b25,c50a2e,e30614,c0310d,ce012f,b0034b,aa084b,ba4300,ba0043,b60047,bd4100,c60038,b60048,93006b,9e154a,af4f00,940366,932645,a90153,9d0160,68365f,791d68,8d066a,916c01,770581,830575
17009,2a3f95,58079f,720586,690a8a,8c0072,4901b4,5904a1,738703,7a0182,750187,936b00,880076,80007e,64009a,831565,966800,7c047d,9d0759,9a0063,84007a,61306c,741b6e,920567,a55801,980461,a30654
17011,327e4e,8f0a65,bf122d,994420,a2015b,730388,830477,9c6100,9f005e,a1015c,b14d00,b3004a,9d0061,82007c,981055,ac5200,940367,9d124e,9f015e,8a0172,61326b,6.71E+81,810875,8b7101,750584,7c057c
17013,4e327e,7b067c,a50454,7a0b78,7f027c,5a02a2,750a7f,9a6301,990164,850178,9.06E+02,8.00E+70,81007d,6a0094,7d156b,9.06E+02,760286,8c086a,870176,71008d,43318a,4f218d,780680,7c8002,730586,8e056a
