id,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
28107,-95.5,-82.4,-89.84,-83.4,-96.56,-99.6,-95.53,-91.1,180.18,-32.97,-46.44,-19.49,81.3,117.43,42.67,-24,-18.27,3.38,1.5,-12.41,-17.69,-4,1.15,-6.52,-8.62
28109,-87.26,-79.19,-61.81,2.18,-86.85,-86.7,-91.32,-92.42,183.88,-8.39,-5.09,-8.04,69.02,157.43,77.45,-7.16,14.78,52.57,43.82,20.56,23.09,42.26,53.49,60.42,59.32
28111,-80.67,-58.55,-72.09,-1.08,-93.72,-95.76,-95.74,-89.52,177.2,-20.96,-21.27,-3.13,72.84,165.54,70.18,-11.76,6.99,35.48,38.12,23.28,18.87,39.94,49.42,44.74,45.61
28113,-92.21,-73.25,-63.04,-45.1,-90.27,-94.57,-88.05,-84.6,186.98,7.64,-12.27,21.75,84.4,129.52,46.39,-0.77,-0.24,14.69,7.77,-2,-7.23,6.49,4.68,-3.46,-8.17
28115,-84.37,-38.19,-86.68,-70.96,-96,-91.84,-93.63,-90.34,161.99,-55.75,-70.59,-29.29,58.72,166.31,-79.7,-28.05,-16.68,35.95,28,19.48,21.95,40.27,51.78,52.42,53.53
28117,-76.6,-32.27,-74.4,-67.1,-92.6,-94.42,-89.44,-80.84,123.18,-57.04,-64.99,-34.74,38.64,169.67,83.25,-29.65,-19.17,24.88,11.64,10.93,5.89,21.39,32.33,42.79,42.44
28119,-91.23,-81.06,-88.2,-80.44,-94.61,-98.06,-95.01,-89.88,182.33,-40.36,-45.23,-5.85,72.02,121.49,51.12,-32.98,-25.68,-3.19,-15.28,-23.72,-30.91,-24.11,-19.66,-35.24,-43.25
28121,-96.44,-90.45,-95.3,-76.08,-93.33,-94.28,-96.18,-92.08,194.96,-14.69,-17.52,-47.34,91.56,158.82,71.82,24.21,34.23,58.35,57.21,45.24,45.09,60.17,58.56,53.45,52.16
28123,-94.08,-86.85,-85.17,-85.18,-97.82,-96.8,-97.5,-94.6,185.87,-32.57,-46.86,-23.53,90.42,159.53,61.46,0.08,6.82,27.49,30.43,20.57,11.16,22.3,25.35,13.36,9.44
28125,-94.49,-94.04,-81.17,-85.9,-99.64,-97.56,-95.3,-93.36,192.8,21.46,10.6,11.72,79.42,18.97,36.73,-10.58,-31.81,-6.95,-11.18,-18.82,-25.2,-21.77,-14.23,-36.99,-41.27
28127,-92.64,-77.37,-87.27,-78.24,-95.23,-96.08,-96.52,-93.88,184.41,-51.82,-48.86,-16.65,89.62,156.79,72.67,8.68,12.59,34.61,33.99,23,20.36,31.62,36.91,22.39,22.05
28129,-94.23,-55.97,-88.89,-55.16,-97.62,-97.88,-96.98,-87.4,172.01,-51.22,-69.92,-18.43,88.88,176.22,85.48,12.4,20.47,52.8,46.35,31.5,26.24,49.3,57.32,51.74,50.25
28131,-86.24,-88.44,-76.06,25.64,-85.59,-93.14,-93.26,-91.66,189.32,-25.81,-40.06,-33.08,81.68,167.33,77.98,-2.23,1.75,42.81,34.56,20.15,17.22,36.66,45.65,43.51,45.37
28133,-95.34,-90.77,-91.42,-93.64,-96.82,-98.34,-95.48,-89.5,187.76,-1.04,-18.27,1.85,88.54,117.57,47.79,-10.79,-14.64,2.62,-5.77,-14.1,-24.73,-19.16,-28.21,-41.03,-46.94
28135,-98.88,-87.14,-97.86,-97.16,-98.54,-99.36,-96.56,-96.72,175.02,-51.71,-59.25,-22.76,84.92,131.17,58.6,-16.09,-22.23,3.12,-4.47,-12.49,-26.65,-11.1,-10.99,-19,-22.45
28137,-95.46,-75.6,-97.64,-93.62,-98,-98.72,-99.62,-96.1,170.61,-60.55,-71.07,-8.97,78.82,136,53.76,-19.42,-7.45,24.23,22.57,8.09,6.81,19.64,21.61,20.93,19.34
28139,-89.33,-59.15,-84.72,-66.04,-94.68,-97.68,-94.54,-90.54,157.29,-69.84,-77.23,-50.24,43.64,167.42,73.46,-37.82,-7.27,29.31,21.5,11.09,3.7,29.43,34.05,44.36,48.01
28141,-69.87,-36.35,-61.78,-24.52,-86.88,-86.24,-80,-65.34,119.21,-40.28,-48.89,-22.79,32.88,171.28,-79.77,-30.23,-29.16,10.08,3.8,-6.4,0.93,19.67,30.38,50.92,56.58
28143,-100,-97.68,-94.88,-92.36,-97.24,-98.58,-96.78,-90.74,192.26,-16.1,-32.3,1.23,81.04,-15.03,25.29,-27,-38.81,-18.26,-25.27,-33.79,-37.43,-31.57,-38.03,-52.22,-59.15
28145,-89.45,-47.74,-81.94,-70.3,-93.35,-94.39,-91.75,-84.24,147.96,-49.97,-70.26,-39.82,40.76,162.78,77.35,-32.82,-16.71,35.64,28.72,14.98,12.38,32.14,46.83,49.91,50.65
28147,-93.32,-52.59,-82.32,-59.7,-94.37,-95.48,-93.5,-89.52,186.45,-46.86,-48.52,-15.66,90.28,140.63,60.53,-10.96,-4.46,19.6,13.61,4.22,-0.02,19,22.86,10.24,8.33
28149,-88.23,-73.21,-69.08,-67.86,-86.29,-92.56,-88.13,-82.66,178.71,18.75,10.55,-0.18,63.92,119.23,47.93,15.28,14.68,23.08,25.14,9.88,2.51,18.29,15.91,3.05,-1.54
28151,-89.06,-85.54,-79.74,-71.76,-88.64,-91.44,-77.86,-63.18,173.04,11.54,-13.64,-12.22,47.36,15.09,33.18,-11.99,-8.67,7.85,0.03,-15.19,-18.87,-16.58,-19.58,-34.73,-42.25
28153,-85.26,-61.53,-88.34,-52.08,-95.24,-93.69,-96.88,-95.06,179.79,-38.22,-52.61,-14.73,85.54,166.01,64.86,-4.42,4.74,27.85,21.68,10.41,8.74,21.47,26.94,21.75,19
28155,-70.7,-30.08,-71.06,-53.06,-93.29,-91.77,-89.39,-84.42,157.05,-59.15,-70.15,-30.65,84.82,176.26,-79.24,-6.42,4.41,41.57,32.62,20.95,22.46,36.15,46.7,49.9,53.53
28157,-94.92,-92.61,-79.74,-82.62,-95.32,-94.43,-90.68,-83.04,187.64,10.78,110.7,-50.41,86.92,-16.36,6.52,-32.28,-34.2,-20.64,-27.23,-36.62,-43.66,-27.53,-28.07,-38.41,-41.15
28159,-90.13,-77.12,-92.42,-88.7,-98.16,-98.2,-97.4,-94.56,175.44,-53.69,-65.47,-15.14,88.6,161.51,57.99,-3.81,-4.89,18.85,15.88,3.99,0.13,11.63,14.95,8.26,5.71
28161,-91.55,-82.32,-91.37,-71.92,-94.57,-96.08,-93.76,-88.44,179.53,-28.25,-35.44,-2.84,80.4,144.51,56.54,-17.65,-20.89,11.3,5.07,-8.35,-16.14,-3.9,10.42,6.99,3.87
28163,-95.16,-89.57,-91.88,-89.54,-97.14,-98.14,-96.3,-93.44,193.06,-0.56,129.02,32.01,91.84,134.44,46.34,2.38,-6.18,10.85,4.76,2.17,-6.45,2.44,6,-7.2,-14.3
29001,7.74,29.53,19.34,31.99,-21.03,-6.22,8.28,15.26,-1.36,26.41,21.78,26.76,-8.48,25.17,45.85,17.14,21.07,34.67,23.03,-0.86,2.07,18.47,12.53,1.31,14.14
29003,5.89,22.5,13.89,33.35,-7.4,3.71,17.77,24.69,9.88,35.78,20.26,26.27,-10.62,24.17,42.52,1.42,16.96,26.76,4.57,-0.31,6.68,20.1,24.99,22,33.67
29005,-2.1,18.3,1.69,12.17,-25.18,-6.27,4.67,11.74,-6.56,23.24,8.9,10.19,-26.9,10.57,31.97,0.87,23.14,30.26,9.05,-2.13,2.05,27.34,35.87,31.45,42.3
29007,-34.15,-17.93,-29.99,-10.04,-56.05,-49.49,-38.5,-30.35,-46.4,-17.38,-12.12,-12.8,-38.04,1.83,32.02,-2.01,9.96,21.8,-1.49,-8.76,-7.52,7.06,18.5,16.07,26.52
29009,-1.23,15.83,5.41,26.32,-13.79,1.38,11.57,17.94,0.92,23.54,14.54,26.23,-5.46,22.06,39.46,0.07,24.83,37.61,26.32,6.07,12.74,30.32,38.6,35.02,44.65
29011,-15.43,6.46,4.44,23.18,-29.57,-12.19,2.71,11.01,-7.71,20.69,10.36,21.01,-15.28,20.84,55.87,7.52,26.6,49.55,35.01,25.84,23.53,44.95,53.4,49.75,55.48
29013,-10.87,6.25,-1.76,25.96,-29.14,-6.11,6.97,11.11,-2.51,20.07,11.94,16.31,-19,8.68,27.53,-12.21,10.16,18.76,3.49,-6.39,-4.48,11.02,18.97,18.86,31.69
29015,17.5,37.86,24.91,44.85,-11.95,26.65,37.7,49.59,34.09,45.16,33.6,39.92,9.92,32.77,42.62,3.42,20.68,25.66,13.23,-9.4,-1.5,14.18,24.35,22.16,34.33
29017,2.65,17.17,2.94,24.56,-10.71,2.93,15.23,21.5,2.62,16.74,13.12,19.73,-13.56,12.94,25.6,-12.9,13.77,18.19,17.99,2.59,7.45,33.91,39.83,39.45,52.82
29019,-43.65,-36.24,-41.3,-26.62,-55.49,-51.03,-40.78,-39.55,-40.34,-14.96,-11.86,-4.83,-31.46,0.56,12.27,-3.73,-5.7,15.74,-3,-11.7,-5.66,-0.65,0.21,-11.98,-3.08
29021,-16.79,2.97,7.87,25.59,-28,-28.74,-16.67,-14.13,-27.68,5.32,4.98,5.15,-35.5,0.69,31.45,-2.87,-1.18,12.44,-9.58,-14.17,-9.81,-1.9,5.3,-0.14,8.73
29023,11.52,26.05,19.15,25.38,-18.47,0.96,12.69,20.29,-10.83,9.92,10.3,23.63,-15.72,14.46,45.26,-8.73,19.3,29.92,16.14,-1,8.48,28.58,42.76,37.43,46.69
29025,10.22,24.97,19.23,31.64,-4.6,11.42,18.59,25.65,15.01,33.72,25.02,28.43,-7.6,25.07,44.02,-0.45,23.9,31.92,9.12,-3.97,-0.66,19.01,22.21,18.4,33.81
29027,-31.65,-29.56,-35.14,-22.33,-54.11,-39.33,-33.36,-29.29,-43.68,-17.87,-18.24,-13.73,-32.96,5.8,35.05,2.7,9.31,31.26,12.38,-6.57,-2.38,9.99,25.6,19.67,31.12
29029,14.74,37.09,17.68,54.88,-9.17,8.89,26.92,37.48,22.97,38.83,31.72,33.22,1.66,33.03,47.88,5.8,30.5,44.59,32.68,2.83,11.05,23.6,34.97,28.39,39.22
29031,11.05,24.06,9.5,14.66,-18.16,-9.29,3.64,9.83,-5.26,14.96,16.44,16.2,-13.14,18.86,42.84,9.36,25.4,40.64,35.34,13.61,20.27,35.16,38.32,33.54,43.66
29033,2.65,15.68,4.22,22.24,-13.09,2.74,14.86,21.88,10.65,26.42,16.12,16.04,-15.22,17.75,36.05,-2.93,20.8,27.67,9.34,-6.06,-5.34,27.5,33.47,31.29,44.56
29035,-10.36,6.21,-14.66,1.33,-33.44,-19.23,-11.27,-7.73,-13.01,-1.03,-1.62,21.13,-23.64,6.51,37.98,-15.55,5.53,20.97,13.53,-2.53,0.3,26.1,29.97,29.54,43.73
29037,-22.24,-10.61,-12.84,18.43,-31.23,-16.86,-4.74,3.76,-19.91,8.21,0.12,6.58,-29,6.88,42.48,-11.18,9.97,31.58,11.79,0.34,6.04,14.47,23.91,19.57,28.24
29039,13.69,28.25,15.84,31.73,-5.9,18.16,34.5,41.47,17.32,43.82,31.14,41.37,4.88,37.53,50.68,11.28,33.43,42.16,25.13,0.39,8.75,27.39,37.53,33.59,46.96
29041,-17.7,-3.78,-19.8,-7.41,-49.72,-22.96,-6.47,-1.66,-22.89,2.01,-2.98,-6.73,-33.32,0.63,16.9,-17.81,7.86,10.02,-3.38,-16.58,-13.99,12.23,12.19,12.81,27.82
29043,33.85,59.21,32.9,51.94,-3.6,24,44.46,57.11,32.29,52.64,36.66,48.09,9.96,39.01,52.85,8.56,29.12,40.63,23.68,6.88,15.33,29.83,41.61,35.68,46.52
29045,2.56,16.1,3.04,19.99,-15.95,-3.27,7.49,11.34,-1.91,16.37,8.92,12.88,-14.5,15.78,28.09,-2.96,15.16,11.94,-12.59,-21.65,-20.16,2.29,2.81,6.08,10.29
29047,-49.3,-38.16,-32.55,0.09,-49.81,-35.81,-22.15,-12.68,-29.76,2.11,-0.62,4.51,-26.32,4.75,38.86,-3.15,7.58,23.59,1.12,-8.93,-5.3,0,6.76,0.69,8.37
29049,-15.95,-2.13,-5.34,20.09,-38.12,-24.59,-11.25,-2.78,-21.94,9.45,0.84,3.42,-33.3,2.31,33.74,-9.84,8.73,20.67,-5.33,-11.87,-9.28,3.86,11.76,11.13,22.75
29051,-2.96,16.97,9.91,1.19,-23.3,-17.55,-3.49,1.55,-6.63,12.74,11.58,6.73,10.66,29.6,55.65,28.53,27.11,50.48,36.55,16.19,18,24.75,35.42,26.85,33.57
29053,5.41,16.87,7.6,4.14,-19.49,-2.04,10.77,13.81,2.87,19.93,17.44,9.54,-8.68,17.7,37.85,8.91,19.11,34.95,19.58,2.15,2.22,22.16,35.4,23.75,32.13
29055,10.92,22.4,15.26,32.75,-17.57,2.71,13.8,17.09,7.3,20.9,18.82,26.01,-12.84,22.18,34.3,-4.99,19.55,28.75,10.72,-8.16,-4.69,16.91,21.9,20.78,36.36
29057,8.88,29.56,13.28,41.24,-9.43,17.89,36.02,38.74,23.23,43.29,28.2,42.1,8.12,38.12,55.68,9,29.83,40.54,24.14,6.53,16.33,33.98,45.46,40.86,50.21
29059,16.19,41.07,24.66,50.33,-4.47,27.27,42.19,50.35,25.72,46.57,30.24,40.77,6.7,35.23,48.39,-0.47,23.65,30.57,11.6,-6.89,4.88,22.7,32.8,29.14,39.43
29061,-0.69,11.07,4.64,20.76,-19.84,-0.37,12.64,16.7,-0.79,22.62,12.04,17.94,-18.76,14.24,33.02,-7.9,8.91,22.54,0.63,-8.95,-6.35,18.43,25.01,22.79,33.09
29063,-0.21,16.96,6.97,27.41,-18.01,3.45,10.14,15.07,1.57,26.77,15.1,18.82,-16.6,17.15,34.76,-7.52,9.91,19.82,-2.78,-7.48,-1.35,19.78,26.33,25.39,42.8
29065,-7.36,5.49,-11.65,11.63,-31.74,-15.5,-7.79,-4.71,-19.44,0.31,-5.4,10.66,-23.06,12.03,27.76,-9.22,15.48,15.68,10.23,-9.6,5.56,36.02,39.72,37.84,49.44
29067,37.46,67.85,45.14,68.78,9.97,30.92,56.31,65.22,40.14,63.21,43.96,56.15,17.74,43.97,51.47,14.38,33.57,40.9,29.96,7.65,16.53,38.88,43.58,33.75,44.82
29069,-29.82,-7.46,-11.44,-15.02,-63.91,-45.91,-33.67,-32.65,-63.24,-27.57,-27.52,1.05,-41.92,-5.66,36.2,-36.32,-7.52,10.17,-2.47,-19.63,-16.34,4.55,15.58,21.29,30.18
29071,26.77,50.27,27.21,18.08,-22.23,0.9,17.36,21.96,-0.62,13.78,16.08,5.86,-23.66,11.67,29.75,2.25,17.63,38.35,16.5,-5.42,-0.57,14.52,17.37,12.33,27.81
29073,65.52,80.9,62.64,59.39,12.43,47.41,64.14,66.74,55.86,61.12,57.94,49.24,26.66,55.45,60.26,39.12,47.25,61.09,44.32,11.65,14.96,29.16,33.44,23.99,39.19
29075,-13.48,0.99,-3.28,12.32,-32.36,-14.48,-3.4,-0.87,-12.86,15.51,6.3,8.43,-31.2,2.07,29.01,-11.82,7.37,12.26,-9.26,-6.63,-4.01,16.1,26.69,22.14,35.05
29077,2.29,15.08,1.79,33.98,-13.15,-10.77,-1.55,10.91,-4.85,21.31,19.42,28.72,-11.34,21.98,41.16,5.36,16.3,34.37,19.03,5.03,9.15,17.57,24.93,15.79,24.27
29079,15.82,30.12,18.95,38.06,-15,3.81,8.87,16.2,2.36,27.04,20.12,29.35,-16.48,22.05,47.08,0.93,16.18,25.81,13.02,-4.29,-4.04,30.01,33.51,30.08,41.56
29081,10.53,34.22,19.93,34.94,-15.3,10.69,22.92,24.51,12.16,39.25,24.38,30.88,-5.12,27.04,44.2,3.62,21.53,26.6,12.18,-0.64,2.81,30.67,35.82,31.29,44.38
29083,-14.22,-0.49,-0.92,18.34,-30.27,-18.32,2.12,9.6,-9.16,18.29,8.32,13.3,-30.28,3.86,29.99,-11.73,1.63,18.32,0.38,-14.63,-14.44,6.76,17.47,10.99,25.76
29085,33.5,58.94,43.77,69.55,28.56,43.7,51.93,58.93,40.42,53.31,41,50.8,15.06,42.47,49.7,0.18,20.07,28.75,9.82,-16.51,-9.38,4.98,15.37,13.27,23.55
29087,11.24,27.83,18.55,33.35,-16.02,5.12,16.54,27.64,12.19,39.9,25.54,27.37,-4.04,22.65,43.66,7.47,27.4,34.08,11.4,4.99,6.38,32.57,39.13,37.68,50.82
29089,-43.38,-37.89,-42.07,-32.71,-59.62,-50.49,-34.22,-33.91,-45.75,-21.65,-23.86,-22.82,-44.74,-10.89,12.29,-24.01,-1.41,7.91,-13.44,-18.73,-11.16,10.42,19.16,13.84,26.59
29091,6.38,29.42,6.92,31.18,-13.05,5.68,18.66,26.03,10.28,32.65,28.18,44.37,-3.5,29.16,44.37,-5.71,22.49,37.06,25.36,-0.98,5.4,31.1,36.5,30.81,43.74
29093,-7.91,-2.96,-11.3,17.45,-29.96,-20.05,-9.48,-14.42,-27.97,-11.03,-4.24,6.82,-44.44,-4.03,24.15,-19.87,-0.46,6.75,-9.74,-26.56,-21.47,4.37,6.84,-2.79,14.46
29095,-14.7,1.95,8.6,13.36,-34.74,-46.05,-14.93,-8.78,-23.27,-2.09,-4.44,-7.24,-34.38,-9.08,16.68,-12.2,-11.55,-1.05,-15.65,-23.11,-21.94,-20.58,-16.82,-25.39,-19.63
29097,-5.49,20.76,18.2,42.31,-18.78,-15.56,1.37,13.75,-2.69,22.22,20.72,18.61,-7.64,18.75,49.21,6.77,28.01,42.71,28.14,16.35,20.43,35.12,41.8,33.05,41
29099,4.45,9.87,5.16,9.13,-27.8,-23.93,-11.9,-8.11,-25.53,-14.27,-12.84,-13.83,-41.14,-4.9,22.84,-15.71,8.21,26.58,2.69,-16.23,-12.4,-2.4,0.61,-2.51,12.66
29101,-10.86,2.28,-2.53,23.89,-22.48,-4.1,8.61,14.74,0.16,23.84,18.6,19.33,-19.18,14.46,40.73,-0.34,8.01,33,16.55,-3.38,0.38,14.37,22.07,12.24,24.24
29103,-6.2,9.86,-8.32,8.56,-34.64,-17.26,-4.5,2.84,-16.66,5.71,2.22,2.13,-23,9.62,29.55,-4.03,10.63,15.94,-1.74,-12.64,-1.43,21.36,22.55,22.33,25.91
29105,3.27,22.35,8.02,32.2,-16.94,7.11,19.55,21.58,7.86,30.32,21.42,29.56,-8,21.94,47.57,-3.71,23.69,41.24,27.56,8.16,16,33.52,42.81,34.54,44.32
29107,-0.29,9.48,4.95,12.8,-16.43,1.75,12,17.31,5.11,18.75,14.44,18.1,-14.8,15.47,38.67,3.1,10.98,27.8,9.36,-4.17,-4.76,10.37,20.05,15.3,26.14
29109,6.59,25.78,8.02,26.77,-21.11,0.01,16.12,27.77,7.39,30.88,21.24,30.44,-2.7,27.31,45.92,4.21,25.31,38.46,21.79,7.31,13.25,31.54,42.31,36.96,46.99
29111,-24.21,-11.43,-17.4,-2.49,-46.77,-31.59,-17.77,-18.33,-33.63,-9.02,-8.5,-3.14,-45.18,-0.63,23.53,-11.19,0.75,10.44,-15.38,-16.11,-14.3,8.14,23.86,16.81,27.32
29113,-19.95,-6.52,-13.9,-10.41,-46.6,-34.19,-18.52,-12.88,-32.43,-7.51,-12.34,-4.43,-37.48,0.57,29.62,-10.96,9.14,30.2,7.04,-13.59,-5.92,9.98,14.86,11.39,28.97
29115,-10.05,3.42,-2.05,22.79,-26.03,-13.65,-4.88,-2.95,-17.83,3.37,-0.26,5.74,-33.1,-1.67,19.85,-13.52,1.63,10.24,-1.43,-14.75,-14.77,9.98,16.65,8.46,23.48
29117,-3.62,16.11,2.24,28.07,-12.84,-5.51,6.68,9.4,-4.32,19.63,15.42,14.14,-32.62,4.61,32.74,-11.8,3.93,20.49,5.88,-1.97,-8.63,20.46,27.59,23.78,34.69
29119,-6.84,12.84,1.48,29.86,-22.88,-2.8,10.16,16.46,0.91,23.97,13.88,22.62,-6.62,14.2,41.66,-2.65,24.02,36.38,24.59,10.6,17.21,39.73,41.79,37.43,48.28
29121,-10.91,5.6,-5.75,7.42,-31.94,-14.29,-6.39,0.25,-15.04,9.48,3.96,7.85,-31.02,4.23,22.95,-12.17,10.41,19.86,2.88,-13.09,-4.68,19.72,24,24.11,33.41
29123,-3.11,4.98,-2.94,24.04,-24.26,-7.14,1.84,1.65,-9.2,5.96,9.58,22.47,-21.5,14.96,32.32,-12.28,7.84,20.26,7.68,-16.29,-16.21,14.45,18.97,17,33.25
29125,-28.64,-7.37,-29.89,-12.17,-57.17,-29.63,-8.58,-9.06,-37.04,-8.57,-15.04,-0.94,-27.12,8.36,26.14,-9.44,6.68,24.05,10.55,-9.36,0.55,17.18,28.53,27.51,41.12
29127,-23.98,-17.84,-2.69,14.85,-42.49,-40.9,-24.47,-30.53,-41.1,-15.68,-9.72,-2.48,-39.5,-6.02,26.62,-5.34,1.2,18.83,-5.46,-3.34,-2.53,13.29,26.07,23.91,32.01
29129,24.38,49.74,32.39,51.19,-5.62,20.04,34.2,36.92,22.54,45.1,29.46,34.51,-10.5,26.92,44.79,-6.89,20.62,16.83,-0.11,-11.74,-2.53,37.73,34.4,37.19,54.5
29131,13.93,31.45,19.56,26.04,-18.04,2.41,12.07,23.59,10.23,27.11,23.42,26.86,13.94,39.56,56.1,19.75,37.76,53.11,37.77,13.39,14.61,29.16,44.67,36.7,49.31
29133,-16.67,-5.32,-13.07,-13.08,-29.82,-23.87,-17.28,-36.38,-55.77,-28.99,-26.76,-18.91,-41.38,-13.74,29.95,-31.92,-10.41,-0.44,-11.82,-27.27,-31.24,-6.92,9.98,14.69,23.15
29135,2.1,18.86,9.1,20.31,-23.48,0.44,10.75,16.32,-3.58,20.42,11.86,20.65,2.48,27.77,47.93,11.07,19.64,44.45,28.76,9,8.67,26.18,42.3,35.75,48.05
29137,-65.4,-61.95,-64.49,-56.32,-56.43,-74.08,-66.63,-63.91,-70.9,-52.28,-53.64,-45.06,-63.1,-30.74,-3.56,-31.27,-9.2,4.12,-22.89,-21.66,-15.79,7.69,22.87,19.24,28.74
29139,2.21,11.38,9.41,26.19,-15.91,0.14,10.14,12.49,1.71,12.83,9.52,10.39,-11.52,18.68,37.35,2.48,20.17,32.32,13.57,-1.67,-2.93,19.12,24.58,18.46,32.75
29141,7.08,22.53,14.72,35.56,-15.97,7.29,14.22,25.02,11.86,31.86,19.5,24.15,5.26,24.84,40.94,1.66,18.07,33.88,20.57,-1.12,0.74,15.54,29.69,20.61,34.07
29143,-13.86,1.44,-1.79,6.69,-34.92,-21.25,-20.55,-29.93,-62.1,-38.08,-40.66,-27.36,-48.32,-12.76,15,-30.99,-1.57,6.75,-5.9,-29.58,-26.87,-4.43,5.54,15.11,20.28
29145,-3.57,14.76,6.9,36.36,-19.81,-3.65,12.59,15.13,1.94,25.64,16.98,22.69,-10,16.41,42.76,0.68,29.37,43.39,29.21,15.24,23.37,36.79,44.47,40.1,46.66
29147,-4.45,12.54,3.5,14.94,-31.84,-12.56,0.47,3.21,-12.25,22.58,8.6,5.97,-27.68,2.46,28.28,-3.32,3.09,20.43,-1.63,-6.14,-7.14,17.77,23.68,10.52,26.97
29149,-44.74,-19.27,-38.28,-6.25,-63.6,-41.1,-32.52,-26.92,-44.05,-23.65,-26.5,1.02,-49.12,-14.4,22.07,-38.85,-20.6,-1.17,-8.63,-20.21,-7.63,22.51,20.24,18.32,33.18
29151,12.12,53.15,10.62,-11.09,-32.83,-2.69,23.18,21.49,-3.56,21.64,11.44,-3.98,1.96,31.08,48.36,22.95,28.07,53.07,37.32,15.21,15.18,35.87,49.5,44.57,55.73
29153,33.51,61.26,42.03,65.96,11.98,37.26,55.75,62.29,39.13,55.55,41.42,56.51,18.28,47.31,54.45,13.3,31.62,40.39,28.71,4.47,10.96,28.68,32.33,26.82,40.85
29155,-8.02,6.41,-7.62,8.66,-28.28,-32.72,-21.87,-25.97,-64.03,-36.76,-34.04,-24.18,-31.32,13.43,39.92,-29.57,-8.03,6.26,-3.49,-26.05,-27.32,-8.17,0.25,13.13,14.63
29157,17.39,41.46,4.67,1.09,-18.7,4.3,32.79,35.22,15.26,33.18,30.44,13.01,-9.84,30.26,41.61,18.57,34.3,41.96,28.4,9.38,13.42,37.4,35.92,29.17,43.63
29159,-3.71,13.25,17.4,30.06,-22.47,-10.88,1.92,3.49,-11.48,11.41,10.6,12.88,-24.86,2.76,33.48,-3.55,14.89,34,27.38,9.16,8.38,23.34,33.16,22.37,28.75
29161,-11.69,5.24,-15.14,1.21,-45.59,-26.67,-18.01,-14.45,-25.96,-1.59,0.12,10.62,-21.2,11.59,36.1,-0.86,13.98,27.96,17.27,-4.85,3.82,19.71,27.85,22.09,33.34
29163,-17.85,-13.09,-4.07,9.83,-39.64,-34.29,-21.44,-16.29,-33.6,-8.84,-9.84,-2.45,-46.12,-1.7,25.21,-5.79,6.3,8.56,-7.68,-18.46,-19.21,1.24,8.01,9.88,27.25
29165,-52.44,-43.22,-29.16,-15.94,-63.22,-46.28,-29.06,-22.93,-45.06,-15.17,-18.9,-10.24,-33.52,1.52,35.38,-3.21,14.66,25.29,2.65,-5.22,2.13,7.22,11.65,6.43,14.1
29167,9.55,26.81,14.59,39.41,-6.63,13.56,24.12,33.13,13.33,35.94,19.54,33.05,-0.98,28.5,41.34,3.03,18,31.96,19.02,1.72,13.36,27.43,38.63,32.15,43.24
29169,-14.05,-3.23,-14.19,7.07,-37.16,-13.97,-7.51,-13.01,-26.9,-6.09,-7.38,2.96,-29.14,4.52,38.07,-20.71,3.7,30.08,14.74,-3.2,3.37,25.93,41.46,28.69,36.05
29171,32.97,48.21,36.12,47.33,4.47,28.8,38.13,45.27,26.05,47,41.14,43.78,2.08,32.96,57.44,13.61,32.05,31.79,25.83,12.19,10.42,37.92,36.32,38.31,47.03
29173,-41.07,-34.34,-30.75,-11.76,-64.2,-56.73,-43.18,-41.22,-53.67,-35.45,-31.44,-25.38,-58.92,-20.41,14.26,-26.72,-2.44,1.37,-24.94,-18.42,-11.97,9.09,18.97,18.61,29.69
29175,-40.82,-36.33,-37.87,-10.91,-56.29,-56.12,-46.7,-45.13,-55.57,-30.73,-29.4,-21.24,-47.54,-13.22,15.33,-23.68,2.5,12.38,-9.36,-18.86,-13.67,7.93,29.07,23.21,36.45
29177,-32.19,-20.05,-27.8,-16.4,-55.85,-38.31,-25.94,-18.71,-39.27,-18.45,-20.78,-12.62,-49.9,-13.24,19.31,-31.7,-5.12,10.12,-12.88,-19.65,-20.83,-4.65,5.92,3.18,14.85
29179,-33.37,-21.8,-34.84,-11.81,-50.65,-45.97,-33.86,-32.68,-49.42,-38.16,-27.02,4.35,-55.18,-13.45,19.83,-41.72,-19.94,-20.74,-23.13,-37.23,-24.59,14.82,13.29,11.07,24.17
29181,-10.89,0.46,-12.7,22.89,-38.1,-12.62,-2.71,-2.17,-19.98,5.38,0.92,24.16,-22.96,13.03,34.74,-22.07,7.72,21.7,14.85,-10,-2,25.69,31.59,30.06,44.59
29183,29.25,45.3,29.17,3.07,-30.25,-6.19,18.66,18.14,-0.6,13.08,10.8,-4.4,-23.4,10.65,39.89,8.3,25.74,46.13,26.06,1.32,6.2,14.23,17.72,9.72,20.9
29185,-4.35,16.7,4.56,38.42,-23.42,0.73,15.97,21.85,1.17,28.72,15.68,26.3,-13.88,18.55,33.76,-11.28,16.94,23.42,10.71,-8.89,-3.55,18.25,25.32,21.95,33.7
29186,-3.42,24.87,2.7,-39.65,-46.93,-18.7,13.43,8.2,-11.69,5.86,5.4,-24.29,-48.22,-6.26,12.69,-15.82,-8.84,8.75,-17.52,-28.23,-22.58,-1.3,-6.02,-14.13,3
