id,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
29159,-3.55,14.89,34.00,27.38,9.16,8.38,23.34,33.16,22.37,28.75
29161,-0.86,13.98,27.96,17.27,-4.85,3.82,19.71,27.85,22.09,33.34
29163,-5.79,6.30,8.56,-7.68,-18.46,-19.21,1.24,8.01,9.88,27.25
29165,-3.21,14.66,25.29,2.65,-5.22,2.13,7.22,11.65,6.43,14.10
29167,3.03,18.00,31.96,19.02,1.72,13.36,27.43,38.63,32.15,43.24
29169,-20.71,3.70,30.08,14.74,-3.20,3.37,25.93,41.46,28.69,36.05
29171,13.61,32.05,31.79,25.83,12.19,10.42,37.92,36.32,38.31,47.03
29173,-26.72,-2.44,1.37,-24.94,-18.42,-11.97,9.09,18.97,18.61,29.69
29175,-23.68,2.50,12.38,-9.36,-18.86,-13.67,7.93,29.07,23.21,36.45
29177,-31.70,-5.12,10.12,-12.88,-19.65,-20.83,-4.65,5.92,3.18,14.85
29179,-41.72,-19.94,-20.74,-23.13,-37.23,-24.59,14.82,13.29,11.07,24.17
29181,-22.07,7.72,21.70,14.85,-10.00,-2.00,25.69,31.59,30.06,44.59
29183,8.30,25.74,46.13,26.06,1.32,6.20,14.23,17.72,9.72,20.90
29185,-11.28,16.94,23.42,10.71,-8.89,-3.55,18.25,25.32,21.95,33.70
29186,-15.82,-8.84,8.75,-17.52,-28.23,-22.58,-1.30,-6.02,-14.13,3.00
29187,-11.63,8.39,15.68,-1.46,-18.36,-15.99,1.34,5.84,4.56,19.46
29189,11.06,14.59,27.98,9.62,-8.88,-6.37,-5.33,-9.27,-19.90,-13.65
29195,-9.29,2.60,17.06,-4.27,-17.98,-20.71,-0.14,9.16,2.54,14.43
29197,-8.55,10.63,4.56,2.40,-8.94,-4.14,17.50,11.32,18.36,24.60
29199,-5.92,13.66,16.02,5.52,-10.91,-10.30,25.01,23.85,21.73,31.15
29201,-19.17,8.95,22.09,15.05,-7.19,-2.43,16.22,30.22,29.34,38.24
29203,-32.68,-8.67,5.92,-2.86,-23.05,-14.30,21.56,21.43,11.41,26.00
29205,-20.91,7.40,17.56,-6.81,-7.84,-6.44,20.69,30.81,31.72,37.81
29207,-20.85,9.30,21.89,10.64,-9.03,1.23,26.10,39.96,39.76,49.30
29209,18.81,35.65,45.84,27.38,8.47,16.99,30.76,39.21,37.20,49.01
29211,-3.84,13.60,12.76,9.67,-5.36,-4.16,24.48,22.73,15.13,27.05
29213,12.82,28.83,41.73,28.74,10.59,16.88,30.14,41.37,37.04,47.23
29215,-16.21,6.64,20.85,8.20,-11.27,1.78,26.68,32.40,35.07,44.10
29217,-13.89,8.12,26.91,9.87,-8.37,-3.13,21.75,28.09,22.00,37.30
29219,19.34,33.13,44.78,20.47,-3.00,3.78,13.55,18.03,12.65,26.79
29221,-16.65,8.75,11.39,-7.20,-25.64,-26.19,-0.33,1.98,-0.05,19.02
29223,-20.65,5.03,9.64,3.76,-16.15,-10.30,16.40,26.90,25.04,34.56
29225,-3.40,19.64,29.93,13.65,1.99,10.86,26.73,37.05,29.02,40.65
29227,-11.32,4.41,11.30,-3.90,-8.21,-2.51,15.72,22.53,23.85,30.82
29229,9.95,33.78,40.75,30.01,7.98,21.07,40.06,46.75,37.90,48.74
29510,-33.56,-37.11,-29.59,-45.59,-52.18,-56.65,-57.52,-61.08,-68.05,-66.52
30001,40.87,51.50,52.09,34.87,13.08,31.10,55.15,46.30,29.20,39.86
30003,-9.56,2.30,-5.69,-13.10,-17.68,-26.35,-16.68,-4.34,-36.18,-26.26
30005,-0.26,19.33,16.92,-1.99,-12.61,-6.53,5.94,4.48,-19.24,-15.32
30007,18.93,41.62,48.47,27.45,17.64,21.67,49.47,52.84,36.27,46.10
30009,6.63,22.99,26.60,7.18,0.28,6.15,32.87,28.10,11.57,23.72
30011,22.02,50.00,61.19,47.13,31.69,48.63,80.62,77.15,63.99,73.12
30013,2.00,20.35,16.21,0.71,-6.08,-4.05,15.09,15.92,-2.28,9.00
30015,7.10,44.52,45.51,25.29,13.01,19.67,46.90,33.11,17.90,27.65
30017,12.31,29.42,32.05,12.16,2.44,6.61,33.74,33.02,14.31,28.70
30019,1.16,36.19,34.60,16.56,2.86,3.66,40.27,39.14,32.71,49.95
30021,8.83,29.35,31.84,11.01,-2.19,-0.28,31.82,31.00,23.54,40.92
30023,-26.91,-20.79,-29.75,-45.78,-37.33,-48.86,-26.00,-21.46,-37.45,-31.66
30025,4.84,40.31,36.52,23.84,17.72,21.50,58.80,59.62,52.06,63.37
30027,17.63,38.16,43.06,31.00,12.36,29.14,50.07,46.40,34.90,43.11
30029,14.15,36.83,33.72,16.88,6.22,18.90,41.93,37.31,21.54,32.83
30031,27.76,32.18,30.99,15.89,5.47,12.34,27.54,15.03,-3.37,5.00
30033,38.18,60.68,69.81,51.12,14.90,60.99,79.30,82.14,67.13,-79.32
30035,3.68,21.72,1.38,-10.56,-19.75,-24.96,-12.17,-17.82,-39.67,-33.87
30037,8.26,37.23,28.83,24.31,7.06,31.97,59.70,53.07,44.51,50.31
30039,18.63,27.13,35.02,20.97,12.86,21.61,55.72,46.11,23.98,33.67
30041,-8.32,19.45,11.66,-9.65,-14.97,-12.88,9.64,7.63,-12.21,-3.50
30043,6.67,24.39,24.93,6.80,2.98,9.85,34.77,33.45,15.08,27.34
30045,2.29,33.80,36.58,20.58,13.48,22.50,55.88,48.37,32.69,42.55
30047,7.71,28.93,24.40,8.46,-3.24,4.87,22.34,18.17,-1.92,10.00
30049,11.00,25.05,21.22,-4.23,-6.75,0.49,18.74,12.66,-6.50,3.55
30051,11.35,46.89,46.54,29.22,12.30,21.94,48.75,43.85,22.68,44.59
30053,-2.05,24.22,15.60,-1.38,0.41,10.77,50.33,42.24,29.03,39.43
30055,-1.27,44.26,37.14,17.66,7.68,17.91,49.04,41.42,37.12,52.57
30057,31.34,49.09,52.13,39.16,11.28,29.44,51.91,47.93,26.60,40.62
30059,21.41,44.65,45.65,31.62,11.18,23.93,55.83,46.35,33.75,41.26
30061,-9.25,8.45,13.20,-12.11,-7.40,-6.75,42.46,38.11,10.42,25.53
30063,3.93,8.80,8.76,-9.01,-17.20,-13.16,9.09,-5.71,-26.63,-17.77
30065,9.44,22.46,32.22,17.33,8.30,22.59,48.48,50.07,40.98,55.71
30067,15.98,36.58,26.26,20.06,7.86,17.09,31.99,19.13,2.28,10.56
30069,30.51,39.59,49.57,37.42,13.51,42.76,71.24,59.25,53.00,64.09
30071,9.25,36.86,41.72,22.96,2.93,27.36,58.53,56.27,36.98,54.62
30073,8.03,40.01,36.19,17.66,6.51,10.63,39.92,31.36,12.65,25.67
30075,20.57,44.98,50.38,34.09,17.91,40.86,73.91,68.22,57.23,64.56
30077,10.44,29.64,26.93,14.31,2.35,11.49,47.07,43.53,23.53,33.06
30079,17.86,32.04,40.77,22.00,17.76,20.26,50.54,49.59,39.73,50.21
30081,15.99,36.87,35.68,21.26,4.98,18.09,39.39,35.91,20.82,31.61
30083,5.35,41.60,46.68,17.69,4.95,8.91,45.62,46.19,43.87,53.96
30085,-6.08,19.09,10.51,-3.06,-14.67,-22.74,-11.91,-10.75,-26.27,-15.58
30087,4.16,20.56,11.20,-1.24,-13.76,-7.28,12.62,12.89,-3.96,16.52
30089,0.36,19.98,19.34,4.60,-6.90,10.08,41.92,38.02,27.15,38.30
30091,-16.43,24.14,23.86,0.98,-10.59,-14.58,24.12,15.36,1.69,28.11
30093,-20.26,-12.49,-24.75,-38.23,-29.70,-41.24,-15.97,-18.19,-40.24,-32.39
30095,11.50,30.46,31.25,15.18,5.82,15.50,46.96,49.01,31.69,44.43
30097,38.16,41.92,57.63,45.01,20.71,35.91,62.03,53.66,45.75,52.86
30099,6.70,42.45,34.13,17.66,9.43,15.42,43.66,35.28,17.73,31.42
30101,14.94,47.93,41.91,16.51,1.47,13.26,42.43,38.64,27.35,40.82
30103,13.48,25.27,25.00,11.19,5.12,13.25,49.69,47.10,32.51,45.05
30105,3.39,32.27,25.25,6.46,-4.77,3.90,30.96,26.01,12.17,24.67
30107,16.67,29.35,29.50,19.82,8.17,15.81,46.55,46.58,37.44,42.44
30109,-6.37,31.60,31.80,15.90,6.43,14.19,47.88,46.96,41.39,59.38
30111,15.57,24.96,27.12,12.01,4.71,6.04,23.57,25.32,6.29,20.49
31001,20.75,39.53,50.86,31.82,22.07,23.92,35.99,40.96,27.00,33.58
31003,29.92,62.44,64.10,47.57,22.38,33.26,55.94,62.73,51.05,62.65
31005,49.24,58.93,76.51,56.51,-18.94,-54.65,-76.84,81.20,67.68,75.19
31007,13.84,84.21,76.44,52.20,32.50,60.84,70.35,73.91,68.75,70.80
31009,35.07,67.42,76.64,64.72,27.81,61.11,73.35,77.58,70.57,-78.88
31011,20.54,50.76,56.55,37.59,19.94,30.23,56.64,60.90,45.84,54.28
31013,31.45,48.88,45.97,13.61,4.59,13.59,31.32,33.75,21.01,25.02
31015,11.64,51.07,57.95,33.20,17.57,30.25,53.62,59.49,53.06,63.96
31017,37.25,61.04,65.58,50.53,25.68,42.24,66.81,66.82,57.24,69.32
31019,29.64,46.35,56.90,35.60,31.92,36.12,48.62,54.40,37.47,42.18
31021,28.61,51.17,42.76,16.77,11.32,13.44,24.56,29.36,14.59,21.87
31023,-12.36,37.77,36.04,9.71,17.45,25.51,42.06,46.74,35.61,43.87
31025,8.43,40.75,36.91,11.77,13.68,14.47,24.20,35.94,19.53,26.18
31027,3.99,41.05,46.23,16.59,10.49,22.91,45.14,50.79,41.26,53.53
31029,21.73,60.34,63.38,40.78,15.60,49.19,63.95,68.42,61.61,71.24
31031,40.44,64.28,70.58,55.18,32.48,48.36,65.89,66.60,57.57,69.22
31033,15.30,55.92,56.64,36.21,26.79,38.12,56.45,61.06,49.58,50.87
31035,23.90,49.66,56.15,36.17,24.28,33.28,48.27,53.94,46.06,53.10
31037,16.93,53.12,50.25,20.19,17.33,25.13,44.49,44.01,27.88,35.26
31039,40.41,62.42,66.50,44.04,31.97,36.35,56.35,54.36,35.67,46.40
31041,31.58,59.86,62.37,47.28,29.00,40.13,60.38,61.97,55.74,58.44
31043,6.79,22.50,15.94,-3.48,7.09,-0.67,7.00,7.54,4.66,2.80
31045,29.67,59.87,58.15,39.72,21.09,24.70,47.67,42.31,28.90,36.11
31047,37.80,60.70,64.23,43.13,27.39,32.41,50.23,55.57,38.33,41.49
31049,31.74,61.80,65.47,43.24,20.63,38.75,55.18,56.79,49.24,53.88
31051,20.82,44.49,36.95,21.36,21.41,19.23,36.32,36.22,30.03,32.58
31053,25.54,41.81,40.82,15.76,15.87,15.68,26.60,33.80,12.01,22.22
31055,19.74,27.60,31.10,13.16,13.20,12.03,15.11,18.10,-4.64,3.02
31057,25.10,67.04,62.61,42.02,26.50,47.96,61.52,63.82,55.45,62.54
31059,16.59,37.64,41.73,15.21,14.39,20.61,39.23,46.54,32.27,41.68
31061,10.59,54.48,50.54,25.23,22.24,30.89,46.52,50.47,41.04,47.40
31063,24.83,64.02,67.59,46.13,19.48,42.61,61.59,60.33,48.79,56.40
31065,23.39,61.38,60.15,39.28,20.03,33.68,54.09,59.10,50.21,60.67
31067,7.00,41.63,38.32,12.05,6.84,4.11,21.27,28.12,9.47,16.66
31069,33.50,69.30,72.39,45.52,23.94,44.10,62.35,65.00,49.30,53.80
31071,34.17,51.71,63.68,53.83,29.90,38.06,53.58,59.98,57.09,65.96
31073,31.91,58.50,59.45,35.11,18.61,32.24,52.17,59.70,49.24,51.53
31075,44.39,63.87,77.34,54.08,27.39,43.72,71.43,78.54,75.48,80.44
31077,-5.27,32.80,32.11,6.47,10.78,13.31,32.29,40.38,21.43,40.51
31079,27.93,43.37,47.55,27.38,16.33,17.90,31.55,39.54,24.08,27.11
31081,33.48,56.71,60.12,39.99,25.30,33.95,48.65,56.99,42.86,50.38
31083,19.78,51.96,54.43,31.48,17.30,32.29,49.68,56.35,52.49,58.55
31085,20.72,73.29,70.89,51.61,23.70,61.75,73.56,76.59,67.99,-78.85
31087,6.47,58.33,60.38,40.00,16.41,36.20,55.00,58.88,47.50,60.47
31089,31.03,59.59,67.09,50.38,24.85,44.24,62.67,64.22,53.42,61.55
31091,53.40,68.43,76.67,60.93,39.78,37.55,59.41,71.15,63.93,68.61
31093,1.68,39.80,36.07,12.40,6.83,17.07,28.48,37.60,25.50,34.01
31095,11.69,42.98,38.67,15.08,6.17,11.40,25.73,31.11,15.77,28.18
31097,7.45,42.61,30.09,0.76,2.67,11.36,19.70,24.44,10.81,21.09
31099,19.56,50.59,54.63,33.14,27.62,38.42,52.95,56.64,42.79,49.56
31101,35.80,61.35,68.64,45.38,22.37,43.79,56.51,63.16,49.60,52.14
31103,23.99,57.56,59.69,50.59,33.28,54.49,67.06,62.66,55.16,64.67
31105,28.04,57.58,66.84,41.32,27.39,27.13,54.95,59.94,50.08,49.79
31107,14.78,49.01,48.57,28.14,22.21,21.76,43.92,46.90,36.07,45.24
31109,15.54,15.24,19.31,0.39,0.18,1.51,10.14,13.67,-4.97,0.33
31111,13.51,40.58,40.56,15.76,12.11,15.65,26.56,37.97,35.45,40.10
31113,17.61,69.22,73.74,59.83,38.36,47.99,66.99,67.60,59.13,66.82
31115,34.87,62.55,60.40,49.25,34.95,46.55,52.91,63.73,54.96,63.69
31117,35.14,68.80,66.85,57.88,47.11,56.83,65.12,67.31,66.55,67.35
31119,38.52,63.20,69.32,53.09,31.67,38.88,53.40,57.12,39.25,47.37
31121,23.47,54.09,53.07,32.96,20.52,30.60,45.87,52.99,40.48,44.86
31123,15.97,54.37,60.19,34.41,17.10,30.70,53.18,54.95,49.68,55.98
31125,8.76,41.11,44.95,19.65,14.19,17.81,36.52,44.95,33.22,38.56
31127,19.38,45.13,46.08,22.13,15.20,18.05,33.07,41.16,25.73,27.50
31129,10.20,39.03,38.25,22.00,14.97,25.35,43.27,54.35,37.87,45.92
31131,20.51,47.87,42.60,17.40,13.48,15.54,29.57,37.14,15.76,24.31
31133,7.74,49.52,40.02,11.83,5.75,11.85,27.32,34.05,27.17,37.21
31135,21.77,58.40,64.11,40.52,19.21,43.22,63.84,65.66,55.07,64.35
31137,45.29,61.44,66.67,51.72,29.57,42.46,57.08,64.14,51.64,57.53
31139,36.00,66.53,68.88,45.90,21.59,39.78,61.22,67.04,49.66,60.33
31141,31.52,53.56,65.52,46.43,29.29,39.83,56.37,60.58,41.56,51.31
31143,19.88,56.81,55.44,30.29,21.42,29.50,50.33,58.56,45.38,55.43
31145,26.11,59.70,59.90,37.26,15.63,34.86,49.59,58.46,49.94,59.54
31147,12.49,42.74,43.39,16.68,10.86,13.38,29.90,38.03,20.89,33.48
31149,47.27,66.95,70.97,58.41,35.97,43.39,65.32,69.08,62.55,72.12
31151,-15.45,18.94,10.33,-13.98,-11.88,-11.17,5.05,11.70,-4.57,5.41
31153,22.99,42.51,49.17,29.55,24.03,25.62,31.68,38.93,15.89,23.14
31155,4.49,40.34,35.50,11.60,16.06,20.20,31.80,37.49,23.71,33.58
31157,22.58,50.19,55.03,31.50,20.32,22.85,39.45,45.41,33.69,37.24
31159,10.25,28.90,34.90,12.59,13.54,15.61,31.46,42.82,25.82,34.56
31161,40.40,72.73,74.62,56.56,31.61,46.41,66.50,65.64,60.40,65.98
31163,-6.83,34.31,23.79,4.29,8.05,15.25,29.79,32.32,23.22,24.51
31165,22.99,68.67,71.05,48.76,29.80,53.78,70.61,68.48,66.39,70.77
31167,30.84,64.19,66.63,45.42,19.04,36.02,56.11,58.29,44.77,50.49
31169,20.21,43.51,46.02,19.81,9.15,25.59,42.42,45.55,33.43,43.10
31171,51.28,59.95,60.16,64.81,35.82,55.71,69.37,71.62,71.79,77.94
31173,11.24,30.90,13.32,-5.13,1.46,-6.01,5.57,-2.43,-6.96,-13.91
31175,19.68,49.37,46.88,29.20,17.64,24.58,45.38,51.74,39.25,52.80
31177,25.63,48.21,53.39,28.09,22.49,27.83,37.19,43.51,26.30,36.77
31179,38.62,53.84,56.96,37.69,26.21,29.98,45.00,46.81,32.93,38.54
31181,5.61,46.98,44.54,19.00,13.96,24.19,36.92,42.26,37.48,46.84
31183,29.36,56.09,57.63,36.92,25.65,32.30,58.72,62.91,54.09,56.25
31185,42.17,59.66,64.15,46.04,27.91,40.16,52.77,60.16,49.35,55.09
32001,12.55,52.84,53.54,49.29,23.82,26.88,45.86,45.23,31.48,39.94
32003,-2.86,29.73,27.10,15.51,-8.98,-9.34,-6.59,-4.85,-18.99,-14.60
32005,21.98,53.14,53.36,37.58,9.03,23.10,29.80,28.94,15.35,26.77
32007,24.51,49.98,51.65,40.75,13.25,28.36,59.82,58.06,40.13,53.19
32009,-7.93,42.86,45.60,42.93,0.17,25.09,44.20,55.72,45.33,51.72
32011,23.34,57.98,54.50,45.02,16.81,36.92,57.59,57.86,56.38,68.81
32013,11.84,44.53,47.42,37.86,10.11,18.89,49.90,47.23,29.61,36.09
32015,3.83,40.28,59.00,45.22,11.70,20.18,57.76,57.87,42.29,48.31
32017,4.15,43.57,48.14,36.38,20.41,24.51,46.57,56.72,46.51,59.99
32019,4.85,44.37,42.85,29.90,7.95,13.75,27.64,32.06,17.77,28.60
32021,-9.91,39.16,35.10,19.29,0.34,-10.96,13.56,17.40,2.12,10.66
32023,-9.69,38.01,46.18,33.39,2.27,7.37,19.53,19.79,13.21,24.23
32027,0.15,44.15,46.84,29.30,11.24,11.34,41.34,41.89,21.90,28.40
32029,-5.66,30.40,37.24,18.96,-4.08,5.50,19.35,17.62,6.00,17.33
32031,14.24,39.50,37.71,22.26,2.73,4.18,9.44,4.21,-12.63,-3.70
32033,-12.46,20.65,19.36,12.71,-3.97,0.06,32.88,40.03,31.49,43.68
32510,14.42,44.76,42.01,30.17,6.74,10.09,19.18,16.14,-0.86,9.02
33001,22.97,41.58,49.70,36.89,8.66,1.44,15.23,11.89,-1.17,4.96
33003,42.52,46.23,51.29,42.68,6.71,1.38,11.50,4.59,-6.31,0.80
33005,9.29,21.23,27.51,9.68,-12.32,-19.89,-10.75,-19.29,-27.48,-24.72
33007,-1.99,27.38,42.75,27.33,-8.15,-17.60,5.20,-2.61,-18.19,-17.54
33009,22.72,29.43,35.51,24.59,-5.34,-11.31,-0.60,-12.57,-27.58,-23.70
33011,7.97,32.27,41.78,31.27,2.00,-8.08,1.82,2.87,-3.73,-1.12
33013,18.74,27.41,34.67,22.38,-3.95,-14.50,-0.93,-5.11,-13.82,-12.71
33015,9.82,30.51,38.39,27.87,2.45,-6.57,3.15,4.18,-1.08,4.56
33017,0.01,16.47,23.08,10.85,-10.98,-20.99,-8.69,-12.01,-20.31,-14.53
33019,2.70,18.27,29.90,16.08,-9.01,-9.02,5.79,-5.93,-17.93,-13.27
34001,-6.49,8.78,19.21,13.47,-5.93,-17.82,-18.98,-5.90,-15.03,-16.83
34003,13.32,22.30,26.72,16.98,1.77,-13.76,-13.62,-4.46,-9.44,-11.32
34005,-1.85,13.92,21.91,17.52,-5.27,-16.94,-15.35,-6.96,-18.59,-18.02
34007,-13.32,4.23,9.71,4.87,-17.88,-32.77,-32.87,-25.50,-36.14,-37.27
34009,8.21,26.05,36.43,30.90,8.55,-1.09,3.37,14.49,8.62,8.58
34011,-17.16,8.37,16.14,8.59,-5.69,-22.99,-19.12,-6.61,-21.58,-24.20
34013,-12.83,-9.77,-11.60,-16.11,-24.92,-43.35,-45.71,-41.58,-52.52,-56.65
34015,-5.10,13.31,24.51,18.42,-4.87,-19.70,-17.50,-5.32,-12.11,-10.74
34017,-11.10,-2.22,8.90,-7.68,-17.99,-46.88,-44.46,-35.24,-46.68,-56.02
34019,21.31,31.22,45.68,39.30,17.98,15.34,19.17,20.75,13.31,17.73
34021,-8.53,-5.78,3.47,-2.46,-14.39,-28.15,-26.99,-23.39,-35.98,-36.70
34023,-3.87,10.39,20.65,9.95,-7.05,-24.29,-23.74,-13.57,-21.78,-27.58
34025,10.43,23.04,31.43,23.02,6.00,-8.21,-4.65,9.96,3.73,4.96
34027,24.47,32.43,44.13,36.69,19.52,7.53,11.15,15.81,8.10,10.81
34029,15.69,32.69,41.43,31.55,9.50,-5.62,1.65,21.20,18.36,17.54
34031,5.36,13.24,18.50,13.85,0.68,-21.11,-18.70,-11.54,-21.68,-28.21
34033,-4.75,10.96,31.88,20.64,1.08,-10.58,-5.42,6.62,-3.89,-1.30
34035,16.73,25.15,34.62,28.49,10.91,1.06,2.90,4.30,-6.10,-5.58
34037,22.57,39.06,51.07,44.68,25.82,13.33,20.74,29.54,20.62,21.29
34039,5.13,12.06,18.94,9.52,-4.25,-22.18,-23.31,-18.11,-28.17,-34.00
34041,3.37,20.86,34.52,29.93,13.17,6.25,13.80,23.85,13.99,15.41
35001,8.92,18.54,21.18,8.37,-6.76,-5.10,-2.06,-4.20,-21.36,-16.36
35003,7.51,30.47,39.01,29.27,19.70,32.81,53.77,43.95,34.75,43.99
35005,19.46,38.46,47.71,32.69,13.29,16.08,27.76,37.07,24.67,31.95
35006,,,6.50,-13.33,-20.42,-25.94,-19.40,-5.82,-29.64,-23.81
35007,-9.17,5.33,10.19,-10.40,-16.78,-13.24,-0.97,4.32,-10.73,-2.24
35009,10.81,37.37,48.97,33.26,24.79,26.21,40.35,49.76,34.14,38.38
35011,-3.53,14.67,31.92,14.35,6.33,-1.83,26.78,42.80,30.36,33.15
35013,7.08,16.31,22.74,4.73,-8.11,-11.99,-5.68,-3.57,-17.63,-14.78
35015,-8.14,16.07,22.96,6.80,-0.53,-2.24,18.14,31.51,25.63,33.43
35017,-11.59,0.29,-7.16,-12.81,-26.14,-17.08,-6.33,-7.17,-19.89,-13.42
35019,-13.53,3.96,2.24,-18.03,-25.40,-44.47,-31.98,-18.79,-42.67,-43.61
35021,15.04,21.80,28.05,12.80,6.49,9.25,25.63,18.79,15.65,11.15
35023,-2.56,11.00,19.53,9.85,-5.36,-7.89,6.27,11.20,-2.92,-4.96
35025,14.51,35.35,51.72,31.38,17.62,15.46,44.21,59.31,44.19,49.77
35027,24.04,43.03,55.15,34.44,16.03,18.52,35.90,36.03,25.43,32.67
35028,29.84,32.95,40.69,32.97,3.97,10.23,14.43,5.39,-6.87,-3.71
35029,1.59,18.80,23.44,5.26,-7.51,-6.09,6.35,10.85,-5.29,1.16
35031,-19.31,19.02,-9.27,-25.22,-30.17,-36.42,-32.82,-27.64,-43.91,-46.95
35033,-22.62,-9.94,-9.53,-26.64,-36.64,-45.32,-35.97,-33.55,-57.93,-52.09
35035,5.12,25.90,39.64,30.37,12.99,19.14,29.58,36.76,19.28,28.09
35037,-0.86,26.76,34.66,12.53,0.02,2.71,21.36,30.09,20.52,22.09
35039,-37.44,-23.14,-25.32,-42.15,-44.64,-47.89,-38.64,-30.70,-50.87,-52.58
35041,2.46,26.37,45.61,27.39,16.01,19.56,35.39,40.80,29.88,38.80
35043,-10.38,16.07,11.85,0.42,-10.44,-7.81,1.65,2.71,-12.75,-5.27
35045,11.37,37.76,34.85,18.41,6.98,16.61,27.28,32.62,21.16,28.10
35047,-24.00,-14.60,-19.68,-37.33,-42.64,-52.42,-47.21,-44.32,-60.60,-56.89
35049,-9.81,-1.03,-6.88,-28.95,-40.79,-36.50,-36.47,-43.21,-55.05,-51.08
35051,3.10,29.62,32.91,21.90,-4.73,-0.29,22.50,23.97,12.12,18.89
35053,-6.90,8.47,14.25,2.48,-11.86,-16.64,-1.77,-4.19,-21.08,-18.57
35055,-18.65,-8.86,-10.50,-36.44,-44.86,-44.85,-39.42,-49.35,-64.85,-60.29
35057,-2.12,19.45,28.96,16.10,0.12,1.76,20.63,25.20,9.34,17.20
35059,7.95,34.27,50.27,33.32,24.60,28.85,46.55,55.45,42.19,43.43
35061,-4.32,22.42,21.93,4.86,-7.10,-7.50,4.60,12.32,-7.72,-2.47
36001,-1.42,-15.29,-0.60,-18.33,-20.07,-32.77,-26.77,-23.40,-29.44,-31.30
36003,31.29,25.76,50.80,35.55,22.05,8.39,27.29,29.81,21.72,25.08
36005,-42.07,-33.32,-34.11,-47.71,-52.95,-75.29,-74.52,-66.27,-77.78,-83.37
36007,11.60,2.53,21.28,-0.54,-8.80,-15.07,-9.69,-2.95,-8.02,-5.31
36009,17.06,13.16,40.52,22.34,9.35,-0.18,13.54,19.08,10.62,13.17
36011,19.28,19.04,27.37,5.85,-2.87,-15.01,-6.01,0.58,-8.48,-11.40
36013,10.23,12.27,26.48,10.07,-2.27,-9.90,3.49,8.49,-0.94,7.87
36015,9.03,13.73,25.91,13.42,2.53,-7.51,3.59,10.85,1.23,2.33
36017,25.35,17.78,38.31,18.62,0.45,-7.67,4.55,10.80,1.14,3.09
36019,14.31,6.03,28.73,10.62,1.79,-19.36,-7.42,-6.80,-22.91,-25.59
36021,20.16,16.92,35.33,13.10,0.69,-9.44,-1.17,-4.73,-13.42,-13.72
36023,23.36,20.55,35.86,17.37,-0.16,-7.84,0.80,4.14,-9.96,-9.11
36025,26.17,22.31,41.64,20.66,8.17,-5.36,10.96,15.28,5.21,8.77
36027,15.29,26.88,36.16,22.75,4.38,-5.21,0.25,4.15,-8.64,-7.51
36029,-2.01,-10.96,-3.19,-11.60,-14.79,-22.48,-18.84,-14.98,-17.53,-16.34
36031,21.62,15.21,40.39,21.78,8.23,-8.91,4.99,5.77,-13.32,-18.77
36033,9.89,2.08,24.71,7.02,-5.55,-20.87,-7.03,-6.33,-22.23,-26.07
36035,13.12,15.53,32.02,13.11,3.23,-8.98,9.78,15.16,9.23,11.15
36037,14.74,3.97,31.86,17.41,13.70,3.08,16.37,23.18,18.38,20.23
36039,18.84,24.61,41.32,23.86,11.64,2.29,13.52,18.14,9.89,10.37
36041,37.21,34.46,56.18,40.52,28.16,16.97,34.60,35.99,26.85,25.83
36043,8.76,9.35,28.99,8.60,3.91,-6.85,6.94,15.36,9.29,8.02
36045,20.27,9.61,36.19,15.37,2.26,-12.95,3.82,11.27,5.28,2.86
36047,-37.26,-17.00,-23.05,-33.69,-47.77,-64.99,-64.95,-50.56,-59.44,-65.12
36049,21.55,9.81,43.73,15.14,3.85,-4.29,16.19,18.23,8.83,8.81
36051,18.54,9.63,37.63,18.98,12.96,0.45,17.51,20.79,7.88,10.25
36053,27.86,23.09,35.73,16.45,4.11,-1.88,10.09,11.28,-0.87,-0.89
36055,10.73,-4.50,15.99,0.52,-2.20,-15.86,-6.44,-2.90,-17.71,-18.02
36057,8.13,9.43,22.76,-1.07,-3.02,-15.65,-2.33,8.90,8.08,4.62
36059,4.14,21.13,23.87,14.74,-5.86,-19.60,-19.51,-5.61,-8.40,-7.64
36061,-47.68,-36.17,-44.67,-53.25,-62.32,-66.20,-65.22,-65.33,-72.23,-68.82
36063,2.70,-1.90,10.68,-1.46,-5.43,-14.27,-7.32,-0.51,-1.00,-0.84
36065,9.32,7.32,21.03,7.13,2.62,-6.75,3.82,12.16,6.09,4.69
36067,20.45,12.64,19.62,4.65,-6.05,-13.55,-12.87,-10.43,-20.32,-21.21
36069,19.96,7.21,31.11,11.26,6.53,-4.63,8.98,13.64,0.13,1.53
36071,10.28,23.48,35.88,25.74,6.16,-7.89,3.70,10.85,-4.13,-5.65
36073,20.42,12.11,40.69,20.69,15.17,4.14,20.27,26.29,18.66,19.09
36075,18.82,17.57,37.22,15.68,3.02,-7.18,0.81,4.25,-2.44,-7.93
36077,20.24,12.63,27.14,8.02,-1.24,-11.17,2.99,2.32,-5.91,-2.72
36079,21.36,36.15,46.02,32.68,11.84,3.33,7.82,14.56,7.48,10.31
36081,-21.60,-3.18,-6.97,-19.77,-34.53,-51.88,-53.04,-44.25,-50.84,-59.16
36083,16.15,3.05,24.18,3.39,-1.15,-15.96,-7.67,-1.85,-9.34,-12.19
36085,8.67,24.93,30.39,23.51,9.34,-9.75,-6.98,13.66,4.05,-2.57
