id,1976,1980,1984,1988,1992
22067,14.46,19.34,27.45,23.39,-4.82
22069,-11.63,-3.06,20.23,7.81,-8.66
22071,-13.19,-17.33,-16.02,-28.34,-41.17
22073,20.63,28.52,40.59,36.64,11.97
22075,38.83,11.62,40.03,20.28,4.89
22077,-32.76,-26.58,-10.21,-18.07,-26.05
22079,-7.86,13.26,33.54,24.64,3.68
22081,-4.80,-12.62,21.75,0.26,-15.19
22083,1.86,11.75,33.71,28.78,1.15
22085,-12.26,-8.71,34.89,14.46,-6.28
22087,-0.99,25.08,50.07,25.85,11.62
22089,-22.62,-7.40,19.91,9.51,1.67
22091,-41.61,-34.05,-10.86,-19.54,-33.84
22093,-23.84,-28.27,-12.69,-27.13,-29.23
22095,-21.89,-13.19,8.59,-5.56,-12.59
22097,-21.56,-6.69,2.97,-9.31,-23.09
22099,-31.21,-7.04,5.97,-14.38,-26.16
22101,-2.58,-0.59,23.48,5.27,-7.92
22103,3.60,30.57,53.07,41.40,27.05
22105,-21.35,-0.27,20.81,10.24,-3.11
22107,-14.36,-10.59,8.97,2.71,-15.71
22109,9.34,20.36,41.23,18.81,3.86
22111,6.82,14.01,37.74,28.71,4.26
22113,-28.64,3.45,16.48,-13.46,-22.44
22115,-21.33,-9.89,37.09,19.24,-0.63
22117,-26.90,-8.89,18.46,5.55,-9.96
22119,1.76,1.68,29.69,15.56,-9.53
22121,-32.22,-24.65,-4.98,-8.11,-16.13
22123,-3.68,22.97,43.88,30.64,0.27
22125,-30.76,-29.66,-4.50,-7.14,-18.91
22127,-4.85,7.06,29.78,20.77,-8.01
23001,-23.25,-9.37,14.93,4.25,-6.76
23003,0.21,5.47,27.63,7.33,-8.48
23005,1.98,-1.41,13.75,6.56,-10.62
23007,5.79,5.78,25.29,9.20,-9.83
23009,27.17,20.66,30.63,13.10,-0.91
23011,-1.98,1.17,19.87,8.03,-5.77
23013,16.18,12.19,30.38,15.94,-6.50
23015,21.38,18.64,35.72,24.48,-1.62
23017,0.98,4.80,29.14,12.55,-4.72
23019,7.81,3.74,24.53,10.17,-3.79
23021,4.41,5.44,28.42,17.83,-3.64
23023,3.86,2.15,27.64,17.24,-4.92
23025,-3.15,6.00,25.77,13.99,-3.86
23027,12.34,12.41,24.88,12.41,-1.24
23029,2.77,7.64,29.21,14.76,-2.20
23031,-7.58,4.62,21.25,20.81,-3.45
24001,-1.69,16.98,27.61,19.04,7.72
24003,6.05,14.18,32.69,27.79,6.92
24005,9.47,4.00,23.19,14.73,-5.19
24009,-14.72,6.39,20.58,26.33,6.05
24011,1.58,11.07,37.72,31.18,12.22
24013,22.35,28.74,50.64,43.10,23.59
24015,-6.66,9.21,32.34,25.61,2.02
24017,-10.01,13.26,22.18,27.48,7.27
24019,2.58,2.39,35.46,25.98,9.14
24021,10.46,21.48,37.56,31.11,14.60
24023,16.41,32.38,49.13,44.26,27.01
24025,10.00,13.10,37.06,31.91,11.38
24027,1.60,6.92,16.09,12.92,-6.18
24029,-6.47,-1.54,23.83,12.42,0.01
24031,-3.32,7.40,0.30,-3.43,-22.08
24033,-15.93,-10.20,-17.63,-21.21,-41.16
24035,0.32,10.20,39.39,33.72,14.89
24037,-12.33,9.30,27.06,26.28,10.18
24039,-3.24,-0.43,29.68,18.30,3.02
24041,22.30,19.13,42.91,34.61,15.55
24043,11.89,22.47,33.91,28.31,11.86
24045,5.64,8.21,32.73,26.63,6.87
24047,6.55,11.40,36.94,27.47,7.23
24510,-37.19,-50.61,-42.99,-48.08,-59.17
25001,10.98,21.32,14.33,0.93,-11.67
25003,-17.24,-3.52,6.22,-22.40,-31.08
25005,-24.18,-3.14,-0.41,-12.43,-21.99
25007,-2.88,-10.39,-8.57,-29.24,-31.25
25009,-13.33,4.73,10.08,-1.05,-11.91
25011,-0.47,2.32,1.21,-17.62,-21.22
25013,-21.60,-4.36,2.48,-12.95,-16.68
25015,-21.19,-10.76,-11.71,-23.88,-31.25
25017,-15.52,-2.16,-0.84,-10.75,-21.80
25019,10.81,3.84,7.60,-19.83,-20.85
25021,-6.18,6.23,7.38,-3.17,-14.57
25023,-5.46,15.48,20.77,10.90,-4.64
25025,-26.42,-18.57,-24.90,-29.65,-37.19
25027,-23.52,1.00,13.23,2.35,-11.44
26001,6.59,20.70,33.11,21.37,-2.35
26003,-15.79,-3.94,3.73,-9.36,-14.73
26005,32.36,32.34,47.54,34.28,15.32
26007,0.54,7.71,22.96,2.47,-13.38
26009,17.78,21.48,38.89,24.54,5.53
26011,-0.15,13.82,17.62,-2.33,-12.68
26013,0.28,11.15,3.88,-3.61,-14.74
26015,22.90,24.93,41.19,22.06,3.40
26017,-5.60,1.49,7.34,-15.29,-18.60
26019,23.70,22.04,31.33,14.01,-4.04
26021,23.46,28.40,33.83,26.34,4.90
26023,13.17,34.44,47.80,27.49,0.76
26025,9.13,13.33,25.71,8.14,-9.80
26027,11.43,21.02,27.25,15.68,-3.23
26029,12.88,13.39,33.14,19.74,-0.40
26031,11.42,12.89,28.51,15.48,-5.48
26033,7.61,13.27,27.91,12.96,0.21
26035,7.96,14.51,27.11,9.10,-11.76
26037,27.75,30.09,47.04,25.25,6.92
26039,10.92,16.64,35.64,25.58,-1.00
26041,-7.15,-1.86,6.01,-11.06,-13.14
26043,-1.74,7.04,10.10,0.23,-10.87
26045,28.88,25.48,45.63,22.29,4.00
26047,18.77,20.04,40.67,25.78,8.06
26049,-5.23,-6.43,1.88,-19.20,-28.66
26051,0.99,8.79,22.99,6.48,-7.80
26053,-22.98,-8.45,-16.16,-18.89,-21.18
26055,29.51,29.69,42.28,25.77,7.20
26057,27.10,27.94,44.51,19.17,3.79
26059,25.94,39.86,53.57,37.52,13.05
26061,4.47,6.46,14.65,4.29,-6.48
26063,23.56,37.85,47.09,24.35,2.81
26065,15.79,6.77,19.25,2.06,-13.21
26067,26.17,23.83,42.06,18.99,3.21
26069,5.95,20.52,34.37,18.85,-3.39
26071,-15.25,-3.04,-1.29,-13.61,-23.96
26073,17.97,15.03,30.76,13.00,-4.89
26075,13.94,16.08,37.07,21.42,2.69
26077,20.73,14.79,28.30,11.91,-5.33
26079,7.53,20.04,38.71,23.20,-1.93
26081,35.95,19.30,34.72,28.25,13.60
26083,-4.09,1.03,-2.36,-8.12,-17.39
26085,-15.26,-7.77,6.99,-6.63,-25.45
26087,12.81,22.53,41.99,21.42,0.98
26089,26.50,28.19,36.08,21.86,5.38
26091,11.33,20.59,33.92,16.42,-2.80
26093,21.62,29.80,49.35,38.60,15.69
26095,11.22,23.14,34.44,27.47,-0.54
26097,11.64,13.12,30.00,19.73,-0.25
26099,4.38,11.45,32.87,21.56,4.89
26101,10.39,14.00,23.41,5.91,-14.61
26103,0.56,-0.44,0.43,-13.62,-20.15
26105,19.72,24.46,36.38,19.88,2.09
26107,20.96,17.39,37.86,26.54,-0.32
26109,0.33,10.28,19.78,5.02,-5.09
26111,18.84,17.28,33.03,19.35,7.16
26113,26.81,32.67,51.64,37.23,15.45
26115,-5.86,10.08,19.89,8.99,-7.97
26117,21.71,21.49,40.76,17.59,-1.36
26119,5.47,17.32,35.38,23.20,-2.28
26121,13.46,14.52,21.75,7.30,-12.16
26123,18.76,24.19,40.38,29.29,4.90
26125,19.22,19.07,33.95,23.48,4.94
26127,20.56,21.74,37.96,25.64,0.93
26129,-4.88,9.14,21.95,0.97,-11.83
26131,-11.45,3.70,2.36,-10.83,-20.82
26133,25.97,27.58,46.92,29.04,0.82
26135,16.17,17.02,40.14,25.32,2.92
26137,7.24,15.73,37.12,27.20,2.87
26139,49.44,43.43,59.82,52.95,36.05
26141,3.04,7.73,25.67,8.82,-12.39
26143,10.92,15.71,31.15,14.29,-8.94
26145,12.47,3.82,14.46,-3.63,-12.09
26147,7.17,19.02,35.80,21.30,1.68
26149,23.21,33.90,45.13,30.04,8.42
26151,27.02,40.07,50.57,32.13,10.78
26153,-5.42,3.04,5.37,-6.92,-21.46
26155,10.50,12.38,32.51,8.52,-5.25
26157,20.49,25.21,40.42,14.27,-2.04
26159,13.37,20.15,29.76,15.17,-6.97
26161,5.27,-1.99,3.19,-5.74,-23.23
26163,-21.93,-23.18,-14.88,-21.15,-33.43
26165,11.16,16.61,36.22,16.87,-1.57
27001,-26.36,-3.66,-7.03,-12.27,-16.52
27003,-25.93,-14.15,-3.82,-10.49,-11.66
27005,-7.85,12.39,16.01,7.52,3.44
27007,-17.51,-6.12,-0.45,-6.36,-12.55
27009,-19.48,2.05,16.06,1.65,-0.72
27011,-31.17,3.32,-4.50,-15.80,-16.32
27013,-3.63,3.96,9.19,-1.69,-9.76
27015,12.02,22.21,30.28,14.70,8.16
27017,-34.95,-27.38,-30.36,-30.71,-25.86
27019,3.82,17.79,27.85,19.41,6.96
27021,-9.59,12.21,16.09,6.91,-5.12
27023,-17.33,13.44,12.94,-0.74,-11.88
27025,-25.32,-9.77,-3.10,-12.08,-11.56
27027,-2.58,6.70,5.78,-3.71,-0.76
27029,-26.48,-0.87,3.70,-0.17,-7.24
27031,0.75,12.18,3.81,-0.09,-4.85
27033,1.18,16.57,16.28,4.51,1.49
27035,-13.19,7.02,13.06,6.42,0.88
27037,-7.98,-2.88,5.71,-0.27,-7.22
27039,6.62,16.93,22.61,13.48,5.38
27041,-8.92,15.56,24.49,15.12,6.96
27043,4.87,24.67,17.43,10.99,1.09
27045,11.19,21.59,18.50,9.67,-3.70
27047,-6.94,1.48,-5.18,-9.93,-14.99
27049,5.39,3.77,12.47,0.09,-2.80
27051,-22.80,5.43,6.11,-6.99,-9.82
27053,-9.41,-8.84,-3.49,-9.79,-16.89
27055,11.11,24.93,23.07,9.53,1.04
27057,-3.25,17.73,24.26,13.69,-1.57
27059,-30.31,-9.04,2.54,-7.24,-10.46
27061,-31.23,-16.94,-10.26,-11.33,-17.61
27063,-19.77,4.66,-4.62,-10.84,-9.01
27065,-23.44,-2.80,6.41,-7.13,-10.43
27067,-19.43,2.44,6.28,-1.84,-5.75
27069,-12.48,13.08,3.17,-8.80,-7.00
27071,-24.39,-9.07,-9.97,-15.12,-19.84
27073,-22.34,8.88,0.84,-13.83,-18.26
27075,-25.16,-20.92,-37.75,-35.48,-30.67
27077,-17.71,14.45,13.92,10.25,-1.46
27079,-17.49,2.73,8.64,0.05,-6.73
27081,-23.32,11.70,2.05,-12.03,-12.95
27083,-16.74,1.75,14.07,2.66,0.89
27085,2.04,20.18,28.15,16.09,3.19
27087,-26.22,3.80,3.35,-9.58,-7.58
27089,-17.55,14.79,11.73,-4.28,-2.98
27091,6.50,22.42,21.88,7.47,3.61
27093,-12.27,7.87,13.94,4.69,-3.45
27095,-22.61,-6.47,3.54,-5.60,-9.11
27097,-26.97,-4.52,9.59,0.98,-3.81
27099,-21.75,-12.94,-21.52,-25.88,-23.69
27101,-16.88,4.69,0.70,-10.05,-7.37
27103,2.40,7.61,12.61,0.67,-6.41
27105,-14.26,0.03,2.68,-6.44,-2.09
27107,-19.21,-1.25,-1.14,-9.10,-5.90
27109,23.61,21.32,26.31,17.39,7.70
27111,0.95,22.89,23.29,14.80,7.12
27113,-11.00,8.28,9.60,-3.05,-6.65
27115,-26.84,-12.61,-7.46,-17.69,-18.28
27117,-3.97,13.05,11.85,7.28,3.48
27119,-15.75,10.68,10.04,-3.35,-0.22
27121,-24.40,10.27,5.24,-7.74,-12.28
27123,-20.70,-19.73,-19.19,-23.43,-24.90
27125,-38.88,-3.51,-4.41,-14.30,-14.95
27127,4.08,31.35,33.81,22.71,7.49
27129,-12.14,14.23,16.61,-1.10,-6.30
27131,-11.62,-6.59,-1.97,-9.92,-16.14
27133,2.14,18.82,15.07,5.79,1.11
27135,-14.48,11.75,19.38,14.05,6.04
27137,-34.81,-31.39,-38.56,-37.34,-34.22
27139,-15.68,-0.48,14.10,6.66,-0.90
27141,-20.25,-1.42,11.45,2.43,-2.31
27143,1.51,25.37,25.13,7.22,-0.19
27145,-11.40,5.87,17.95,7.16,1.77
27147,5.79,18.98,26.74,18.26,5.14
27149,-11.87,11.18,13.92,-0.77,-4.07
27151,-33.10,-4.43,-9.83,-24.54,-22.98
27153,-20.02,12.19,17.05,5.67,-0.62
27155,-27.75,10.43,2.70,-13.65,-8.53
27157,2.19,13.48,15.43,2.59,-3.32
27159,-1.81,20.47,27.27,19.83,2.38
27161,6.59,13.61,21.80,9.05,-0.31
27163,-11.81,-5.31,0.90,-6.18,-10.82
27165,2.61,18.02,18.42,5.12,-4.11
27167,-5.38,17.73,25.21,12.97,14.36
27169,-2.30,2.26,11.04,3.25,-4.58
27171,-17.32,-0.33,10.37,2.74,-2.32
27173,-18.64,15.78,11.58,-5.69,-11.04
28001,-1.36,1.92,9.16,2.40,-15.27
28003,-33.10,-8.30,19.07,10.79,-0.88
28005,-6.36,-9.65,14.78,8.07,-0.83
28007,-12.42,-1.73,18.78,20.21,7.13
28009,-49.39,-24.51,0.63,-4.62,-29.05
28011,-18.83,-25.47,-11.56,-10.66,-28.46
28013,-17.38,-11.90,34.29,23.51,11.62
28015,-0.16,2.74,31.67,25.40,16.63
28017,-5.42,-17.10,21.42,11.05,-1.00
28019,1.29,5.36,36.17,26.38,15.68
28021,-40.99,-45.01,-42.04,-42.54,-53.65
28023,1.98,0.00,33.50,27.42,28.09
28025,-7.27,-10.50,0.81,-2.70,-15.45
28027,-19.28,-20.29,-8.43,-10.64,-20.47
28029,-1.84,-10.41,11.66,9.91,2.15
28031,-4.87,7.89,30.34,21.32,10.72
28033,-10.59,20.17,48.21,45.59,26.37
28035,14.94,20.55,39.57,34.22,18.02
28037,4.15,-0.34,26.23,20.52,9.01
28039,-21.32,4.97,44.64,27.11,15.68
28041,-15.62,0.90,35.62,24.14,16.01
28043,4.36,-2.28,21.78,18.43,5.41
28045,-1.15,17.32,48.65,34.25,13.18
28047,7.10,20.65,46.06,38.64,20.63
28049,22.51,9.73,14.51,12.31,1.66
28051,-30.24,-33.23,-29.01,-32.16,-39.87
28053,-19.26,-22.49,-5.84,-13.33,-20.82
28055,-25.37,-25.72,1.06,-8.94,-25.45
28057,-34.71,-24.78,26.26,18.09,5.82
28059,14.94,28.57,53.89,48.32,27.38
28061,-13.66,-15.47,9.03,2.80,-4.20
28063,-51.96,-56.93,-56.06,-58.54,-63.43
28065,-18.71,-25.07,4.31,-3.54,-13.55
28067,4.45,7.34,41.23,38.65,23.70
28069,-18.17,-17.55,5.95,1.39,-9.47
28071,-7.66,-5.44,24.38,19.02,0.24
28073,12.77,27.97,60.07,56.27,38.76
28075,18.24,18.41,41.36,38.96,31.34
28077,-3.00,1.60,27.12,18.72,1.76
28079,-7.11,-5.29,24.19,19.83,7.83
28081,-6.97,-9.11,36.01,34.56,20.09
28083,-2.09,-12.43,0.70,4.60,-8.61
28085,19.64,16.44,33.18,31.41,17.54
28087,12.39,23.15,32.85,30.38,21.01
28089,-12.39,-11.38,7.42,15.92,14.43
28091,0.16,-1.38,32.34,24.50,9.66
28093,-49.07,-34.09,-14.17,-19.69,-32.50
28095,-12.11,-18.02,24.87,15.91,8.68
28097,-2.73,-4.71,24.32,13.86,5.19
28099,-0.41,14.13,43.62,36.60,30.32
28101,16.02,10.86,46.88,41.56,38.20
28103,-6.31,-26.35,-15.63,-18.40,-31.07
28105,8.79,2.06,19.51,16.49,4.98
28107,-24.00,-18.27,3.38,1.50,-12.41
28109,-7.16,14.78,52.57,43.82,20.56
28111,-11.76,6.99,35.48,38.12,23.28
28113,-0.77,-0.24,14.69,7.77,-2.00
28115,-28.05,-16.68,35.95,28.00,19.48
28117,-29.65,-19.17,24.88,11.64,10.93
28119,-32.98,-25.68,-3.19,-15.28,-23.72
28121,24.21,34.23,58.35,57.21,45.24
28123,0.08,6.82,27.49,30.43,20.57
28125,-10.58,-31.81,-6.95,-11.18,-18.82
28127,8.68,12.59,34.61,33.99,23.00
28129,12.40,20.47,52.80,46.35,31.50
28131,-2.23,1.75,42.81,34.56,20.15
28133,-10.79,-14.64,2.62,-5.77,-14.10
28135,-16.09,-22.23,3.12,-4.47,-12.49
28137,-19.42,-7.45,24.23,22.57,8.09
28139,-37.82,-7.27,29.31,21.50,11.09
28141,-30.23,-29.16,10.08,3.80,-6.40
28143,-27.00,-38.81,-18.26,-25.27,-33.79
28145,-32.82,-16.71,35.64,28.72,14.98
28147,-10.96,-4.46,19.60,13.61,4.22
28149,15.28,14.68,23.08,25.14,9.88
28151,-11.99,-8.67,7.85,0.03,-15.19
28153,-4.42,4.74,27.85,21.68,10.41
28155,-6.42,4.41,41.57,32.62,20.95
28157,-32.28,-34.20,-20.64,-27.23,-36.62
28159,-3.81,-4.89,18.85,15.88,3.99
28161,-17.65,-20.89,11.30,5.07,-8.35
28163,2.38,-6.18,10.85,4.76,2.17
29001,17.14,21.07,34.67,23.03,-0.86
29003,1.42,16.96,26.76,4.57,-0.31
29005,0.87,23.14,30.26,9.05,-2.13
29007,-2.01,9.96,21.80,-1.49,-8.76
29009,0.07,24.83,37.61,26.32,6.07
29011,7.52,26.60,49.55,35.01,25.84
29013,-12.21,10.16,18.76,3.49,-6.39
29015,3.42,20.68,25.66,13.23,-9.40
29017,-12.90,13.77,18.19,17.99,2.59
29019,-3.73,-5.70,15.74,-3.00,-11.70
29021,-2.87,-1.18,12.44,-9.58,-14.17
29023,-8.73,19.30,29.92,16.14,-1.00
29025,-0.45,23.90,31.92,9.12,-3.97
29027,2.70,9.31,31.26,12.38,-6.57
29029,5.80,30.50,44.59,32.68,2.83
29031,9.36,25.40,40.64,35.34,13.61
29033,-2.93,20.80,27.67,9.34,-6.06
29035,-15.55,5.53,20.97,13.53,-2.53
29037,-11.18,9.97,31.58,11.79,0.34
29039,11.28,33.43,42.16,25.13,0.39
29041,-17.81,7.86,10.02,-3.38,-16.58
29043,8.56,29.12,40.63,23.68,6.88
29045,-2.96,15.16,11.94,-12.59,-21.65
29047,-3.15,7.58,23.59,1.12,-8.93
29049,-9.84,8.73,20.67,-5.33,-11.87
29051,28.53,27.11,50.48,36.55,16.19
29053,8.91,19.11,34.95,19.58,2.15
29055,-4.99,19.55,28.75,10.72,-8.16
29057,9.00,29.83,40.54,24.14,6.53
29059,-0.47,23.65,30.57,11.60,-6.89
29061,-7.90,8.91,22.54,0.63,-8.95
29063,-7.52,9.91,19.82,-2.78,-7.48
29065,-9.22,15.48,15.68,10.23,-9.60
29067,14.38,33.57,40.90,29.96,7.65
29069,-36.32,-7.52,10.17,-2.47,-19.63
29071,2.25,17.63,38.35,16.50,-5.42
29073,39.12,47.25,61.09,44.32,11.65
29075,-11.82,7.37,12.26,-9.26,-6.63
29077,5.36,16.30,34.37,19.03,5.03
29079,0.93,16.18,25.81,13.02,-4.29
29081,3.62,21.53,26.60,12.18,-0.64
29083,-11.73,1.63,18.32,0.38,-14.63
29085,0.18,20.07,28.75,9.82,-16.51
29087,7.47,27.40,34.08,11.40,4.99
29089,-24.01,-1.41,7.91,-13.44,-18.73
29091,-5.71,22.49,37.06,25.36,-0.98
29093,-19.87,-0.46,6.75,-9.74,-26.56
29095,-12.20,-11.55,-1.05,-15.65,-23.11
29097,6.77,28.01,42.71,28.14,16.35
29099,-15.71,8.21,26.58,2.69,-16.23
29101,-0.34,8.01,33.00,16.55,-3.38
29103,-4.03,10.63,15.94,-1.74,-12.64
29105,-3.71,23.69,41.24,27.56,8.16
29107,3.10,10.98,27.80,9.36,-4.17
29109,4.21,25.31,38.46,21.79,7.31
29111,-11.19,0.75,10.44,-15.38,-16.11
29113,-10.96,9.14,30.20,7.04,-13.59
29115,-13.52,1.63,10.24,-1.43,-14.75
29117,-11.80,3.93,20.49,5.88,-1.97
29119,-2.65,24.02,36.38,24.59,10.60
29121,-12.17,10.41,19.86,2.88,-13.09
29123,-12.28,7.84,20.26,7.68,-16.29
29125,-9.44,6.68,24.05,10.55,-9.36
29127,-5.34,1.20,18.83,-5.46,-3.34
29129,-6.89,20.62,16.83,-0.11,-11.74
29131,19.75,37.76,53.11,37.77,13.39
29133,-31.92,-10.41,-0.44,-11.82,-27.27
29135,11.07,19.64,44.45,28.76,9.00
29137,-31.27,-9.20,4.12,-22.89,-21.66
29139,2.48,20.17,32.32,13.57,-1.67
29141,1.66,18.07,33.88,20.57,-1.12
29143,-30.99,-1.57,6.75,-5.90,-29.58
29145,0.68,29.37,43.39,29.21,15.24
29147,-3.32,3.09,20.43,-1.63,-6.14
29149,-38.85,-20.60,-1.17,-8.63,-20.21
29151,22.95,28.07,53.07,37.32,15.21
29153,13.30,31.62,40.39,28.71,4.47
29155,-29.57,-8.03,6.26,-3.49,-26.05
29157,18.57,34.30,41.96,28.40,9.38
29159,-3.55,14.89,34.00,27.38,9.16
29161,-0.86,13.98,27.96,17.27,-4.85
29163,-5.79,6.30,8.56,-7.68,-18.46
29165,-3.21,14.66,25.29,2.65,-5.22
29167,3.03,18.00,31.96,19.02,1.72
29169,-20.71,3.70,30.08,14.74,-3.20
29171,13.61,32.05,31.79,25.83,12.19
29173,-26.72,-2.44,1.37,-24.94,-18.42
29175,-23.68,2.50,12.38,-9.36,-18.86
29177,-31.70,-5.12,10.12,-12.88,-19.65
29179,-41.72,-19.94,-20.74,-23.13,-37.23
29181,-22.07,7.72,21.70,14.85,-10.00
29183,8.30,25.74,46.13,26.06,1.32
29185,-11.28,16.94,23.42,10.71,-8.89
29186,-15.82,-8.84,8.75,-17.52,-28.23
29187,-11.63,8.39,15.68,-1.46,-18.36
29189,11.06,14.59,27.98,9.62,-8.88
29195,-9.29,2.60,17.06,-4.27,-17.98
29197,-8.55,10.63,4.56,2.40,-8.94
29199,-5.92,13.66,16.02,5.52,-10.91
29201,-19.17,8.95,22.09,15.05,-7.19
29203,-32.68,-8.67,5.92,-2.86,-23.05
29205,-20.91,7.40,17.56,-6.81,-7.84
29207,-20.85,9.30,21.89,10.64,-9.03
29209,18.81,35.65,45.84,27.38,8.47
29211,-3.84,13.60,12.76,9.67,-5.36
29213,12.82,28.83,41.73,28.74,10.59
29215,-16.21,6.64,20.85,8.20,-11.27
29217,-13.89,8.12,26.91,9.87,-8.37
29219,19.34,33.13,44.78,20.47,-3.00
29221,-16.65,8.75,11.39,-7.20,-25.64
29223,-20.65,5.03,9.64,3.76,-16.15
29225,-3.40,19.64,29.93,13.65,1.99
29227,-11.32,4.41,11.30,-3.90,-8.21
29229,9.95,33.78,40.75,30.01,7.98
29510,-33.56,-37.11,-29.59,-45.59,-52.18
30001,40.87,51.50,52.09,34.87,13.08
30003,-9.56,2.30,-5.69,-13.10,-17.68
30005,-0.26,19.33,16.92,-1.99,-12.61
30007,18.93,41.62,48.47,27.45,17.64
30009,6.63,22.99,26.60,7.18,0.28
30011,22.02,50.00,61.19,47.13,31.69
30013,2.00,20.35,16.21,0.71,-6.08
30015,7.10,44.52,45.51,25.29,13.01
30017,12.31,29.42,32.05,12.16,2.44
30019,1.16,36.19,34.60,16.56,2.86
30021,8.83,29.35,31.84,11.01,-2.19
30023,-26.91,-20.79,-29.75,-45.78,-37.33
30025,4.84,40.31,36.52,23.84,17.72
30027,17.63,38.16,43.06,31.00,12.36
30029,14.15,36.83,33.72,16.88,6.22
30031,27.76,32.18,30.99,15.89,5.47
30033,38.18,60.68,69.81,51.12,14.90
30035,3.68,21.72,1.38,-10.56,-19.75
30037,8.26,37.23,28.83,24.31,7.06
30039,18.63,27.13,35.02,20.97,12.86
30041,-8.32,19.45,11.66,-9.65,-14.97
30043,6.67,24.39,24.93,6.80,2.98
30045,2.29,33.80,36.58,20.58,13.48
30047,7.71,28.93,24.40,8.46,-3.24
30049,11.00,25.05,21.22,-4.23,-6.75
30051,11.35,46.89,46.54,29.22,12.30
30053,-2.05,24.22,15.60,-1.38,0.41
30055,-1.27,44.26,37.14,17.66,7.68
30057,31.34,49.09,52.13,39.16,11.28
30059,21.41,44.65,45.65,31.62,11.18
30061,-9.25,8.45,13.20,-12.11,-7.40
30063,3.93,8.80,8.76,-9.01,-17.20
30065,9.44,22.46,32.22,17.33,8.30
30067,15.98,36.58,26.26,20.06,7.86
30069,30.51,39.59,49.57,37.42,13.51
30071,9.25,36.86,41.72,22.96,2.93
30073,8.03,40.01,36.19,17.66,6.51
30075,20.57,44.98,50.38,34.09,17.91
30077,10.44,29.64,26.93,14.31,2.35
30079,17.86,32.04,40.77,22.00,17.76
30081,15.99,36.87,35.68,21.26,4.98
30083,5.35,41.60,46.68,17.69,4.95
30085,-6.08,19.09,10.51,-3.06,-14.67
30087,4.16,20.56,11.20,-1.24,-13.76
30089,0.36,19.98,19.34,4.60,-6.90
30091,-16.43,24.14,23.86,0.98,-10.59
30093,-20.26,-12.49,-24.75,-38.23,-29.70
30095,11.50,30.46,31.25,15.18,5.82
30097,38.16,41.92,57.63,45.01,20.71
30099,6.70,42.45,34.13,17.66,9.43
30101,14.94,47.93,41.91,16.51,1.47
30103,13.48,25.27,25.00,11.19,5.12
30105,3.39,32.27,25.25,6.46,-4.77
30107,16.67,29.35,29.50,19.82,8.17
30109,-6.37,31.60,31.80,15.90,6.43
30111,15.57,24.96,27.12,12.01,4.71
31001,20.75,39.53,50.86,31.82,22.07
31003,29.92,62.44,64.10,47.57,22.38
31005,49.24,58.93,76.51,56.51,-18.94
31007,13.84,84.21,76.44,52.20,32.50
31009,35.07,67.42,76.64,64.72,27.81
31011,20.54,50.76,56.55,37.59,19.94
31013,31.45,48.88,45.97,13.61,4.59
31015,11.64,51.07,57.95,33.20,17.57
31017,37.25,61.04,65.58,50.53,25.68
31019,29.64,46.35,56.90,35.60,31.92
31021,28.61,51.17,42.76,16.77,11.32
31023,-12.36,37.77,36.04,9.71,17.45
31025,8.43,40.75,36.91,11.77,13.68
31027,3.99,41.05,46.23,16.59,10.49
31029,21.73,60.34,63.38,40.78,15.60
31031,40.44,64.28,70.58,55.18,32.48
31033,15.30,55.92,56.64,36.21,26.79
31035,23.90,49.66,56.15,36.17,24.28
31037,16.93,53.12,50.25,20.19,17.33
31039,40.41,62.42,66.50,44.04,31.97
31041,31.58,59.86,62.37,47.28,29.00
31043,6.79,22.50,15.94,-3.48,7.09
31045,29.67,59.87,58.15,39.72,21.09
31047,37.80,60.70,64.23,43.13,27.39
31049,31.74,61.80,65.47,43.24,20.63
31051,20.82,44.49,36.95,21.36,21.41
31053,25.54,41.81,40.82,15.76,15.87
31055,19.74,27.60,31.10,13.16,13.20
31057,25.10,67.04,62.61,42.02,26.50
31059,16.59,37.64,41.73,15.21,14.39
31061,10.59,54.48,50.54,25.23,22.24
31063,24.83,64.02,67.59,46.13,19.48
31065,23.39,61.38,60.15,39.28,20.03
31067,7.00,41.63,38.32,12.05,6.84
31069,33.50,69.30,72.39,45.52,23.94
31071,34.17,51.71,63.68,53.83,29.90
31073,31.91,58.50,59.45,35.11,18.61
31075,44.39,63.87,77.34,54.08,27.39
31077,-5.27,32.80,32.11,6.47,10.78
31079,27.93,43.37,47.55,27.38,16.33
31081,33.48,56.71,60.12,39.99,25.30
31083,19.78,51.96,54.43,31.48,17.30
31085,20.72,73.29,70.89,51.61,23.70
31087,6.47,58.33,60.38,40.00,16.41
31089,31.03,59.59,67.09,50.38,24.85
31091,53.40,68.43,76.67,60.93,39.78
31093,1.68,39.80,36.07,12.40,6.83
31095,11.69,42.98,38.67,15.08,6.17
31097,7.45,42.61,30.09,0.76,2.67
31099,19.56,50.59,54.63,33.14,27.62
31101,35.80,61.35,68.64,45.38,22.37
31103,23.99,57.56,59.69,50.59,33.28
31105,28.04,57.58,66.84,41.32,27.39
31107,14.78,49.01,48.57,28.14,22.21
31109,15.54,15.24,19.31,0.39,0.18
31111,13.51,40.58,40.56,15.76,12.11
31113,17.61,69.22,73.74,59.83,38.36
31115,34.87,62.55,60.40,49.25,34.95
31117,35.14,68.80,66.85,57.88,47.11
