id,1948,1968
23009,c60236,a00059
23011,8c0170,6a0090
23013,b90342,8c006d
23015,cd022f,9b065d
23017,940367,6a008f
23019,980263,710089
23021,970166,750583
23023,950266,6a058f
23025,9a0262,6f058a
23027,bd023f,8f0668
23029,950267,750085
23031,750287,630097
24001,7c047d,6c2869
24003,8a076d,783353
24005,8f026d,7e225e
24009,80027c,5b445f
24011,860176,7f3945
24013,a50257,9a283c
24015,770185,733a51
24017,950267,624359
24019,720289,695144
24021,930169,842a50
24023,a40258,971e50
24025,850177,832952
24027,830873,89264f
24029,7d017f,762e5a
24031,99055f,70137a
24033,7d037e,692f66
24035,6d028f,773551
24037,7c037e,5d465b
24039,7e027d,664453
24041,980263,8c274a
24043,850177,783254
24045,7a0083,783c4a
24047,880274,793f45
24510,6f0887,461b9c
25001,bf033c,920764
25003,760483,5b0a98
25005,5d039d,4e09a5
25007,b10349,7d057a
25009,700588,5a089b
25011,9c0260,7c0879
25013,6a048f,4f0e9f
25015,7b0380,5b0d95
25017,770482,5307a3
25019,b30348,8d0769
25021,900568,5b0899
25023,920468,6c0a87
25025,4509af,2e0ec0
25027,6f048b,5407a1
26001,a70453,951b4d
26003,6c1180,660c8b
26005,ac064b,99184b
26007,990361,81106c
26009,ab084a,971255
26011,960464,851464
26013,7f0e70,730881
26015,a50a4f,8c1b56
26017,790282,700d80
26019,a6094f,9b0f53
26021,960563,822556
26023,a00756,8e145b
26025,8c056d,791b69
26027,9e065a,772660
26029,970760,8c155d
26031,9e045b,7e1768
26033,880d69,841366
26035,a80650,901a53
26037,bb033f,901855
26039,a30457,8c145d
26041,6d058c,670c8a
26043,630d8d,700c82
26045,a50851,911755
26047,a10657,960f59
26049,710885,632674
26051,a9064f,901954
26053,690d88,650a8e
26055,ae054b,9c0e53
26057,b20843,9f124c
26059,ab0a49,a11448
26061,8b0e65,77087d
26063,bf023d,a41643
26065,9a065d,831268
26067,9f0659,891460
26069,af034b,8d1958
26071,710d80,6c0b87
26073,ab054d,92105b
26075,9c055d,881b59
26077,920864,89195b
26079,a7084f,872055
26081,8a046f,881262
26083,7f1965,700d80
26085,8a066e,631487
26087,a00559,8b2052
26089,af024c,990f55
26091,ac044e,8e135c
26093,b50445,82205b
26095,ac054d,940c5e
26097,a50356,8b1161
26099,710687,4d238c
26101,860573,7b1270
26103,720685,6c0988
26105,8e0966,89165e
26107,ae0848,981252
26109,740486,740f7b
26111,a10558,9a1350
26113,ad064a,ac173a
26115,810379,651f79
26117,a60651,8e155a
26119,a30555,8a1c57
26121,69078d,7a196a
26123,aa054e,98184d
26125,880670,731872
26127,990c59,8f204e
26129,a40653,8b195a
26131,7f126c,740c7d
26133,ae0847,a21942
26135,b70442,9b154d
26137,990461,7d116f
26139,a10458,ac1140
26141,8b0172,7c126f
26143,bc033e,8e1758
26145,8f056a,7d166a
26147,9d035d,7d1f61
26149,a70750,96194e
26151,c60434,a61e39
26153,7e067a,730f7b
26155,aa044f,811a61
26157,bb053d,9c1948
26159,ad074a,841f5a
26161,a20854,77186c
26163,600a93,421aa1
26165,910964,8f115d
27001,680b8b,650c8b
27003,5207a5,530f9b
27005,5b099a,760e81
27007,530ba0,680f86
27009,610399,6e107f
27011,5606a1,6a0b88
27013,80027c,7c0878
27015,81037a,910e5e
27017,440bae,4009b5
27019,9c025f,8f0b63
27021,6f0589,7c0f72
27023,620795,710884
27025,710785,651088
27027,620597,79097a
27029,460fa9,5b0f92
27031,7a077c,7d0e72
27033,7b0280,8b0a69
27035,650791,730b7f
27037,5804a2,620a91
27039,7a0281,88086c
27041,6a058e,800c71
27043,750385,8b096a
27045,8c036f,960a5e
27047,640496,700885
27049,780383,840773
27051,670c8a,780b7b
27053,6d0889,6a0989
27055,90026b,931159
27057,7c077a,8c0f62
27059,61108c,61128a
27061,4b0ca7,4d0ca5
27063,5305a6,6c0d84
27065,620894,6e0e81
27067,500f9e,600c91
27069,3f0ab5,680d89
27071,3e0ab5,4b0aa8
27073,61039a,740980
27075,3f11ae,3a0bb8
27077,4a0fa5,630b8f
27079,6f028d,6f0787
27081,5105a7,6d0b85
27083,5302a8,6e0788
27085,870374,8b0c66
27087,3506c3,571393
27089,510ba1,651187
27091,6e028e,970c5a
27093,720389,760c7b
27095,69088d,6e0e81
27097,630398,660d8a
27099,5e029d,650990
27101,5802a3,7d0d73
27103,7c027f,800875
27105,61029a,700c82
27107,530aa0,640a8f
27109,760285,8a086b
27111,9c065b,99095b
27113,4f149a,68098b
27115,5d0a96,5c1090
27117,70048a,900b63
27119,510ba2,660b8c
27121,620497,760c7b
27123,5707a0,530b9f
27125,3d0ab6,4e0ea1
27127,7d037e,8c0c65
27129,710489,7c0d74
27131,820378,750781
27133,7a0380,910b62
27135,4312a9,671086
27137,4a10a3,4108b5
27139,5e029d,630b8f
27141,770780,690e88
27143,870374,970c5a
27145,640297,750f79
27147,80017c,8d0869
27149,720289,800c71
27151,530aa0,610992
27153,6f0589,830f6b
27155,4f05aa,690b8a
27157,760285,830b6f
27159,750484,890c68
27161,860177,8f0866
27163,670492,600d90
27165,730387,880b6b
27167,6a048f,7c0b77
27169,720289,740b7e
27171,7e047c,660a8e
27173,610597,6e0e81
28001,0beb08,1b8062
28003,07a353,30af1f
28005,00f608,139f4c
28007,00f10d,15ae3a
28009,00d925,119b51
28011,0ae113,276f68
28013,009569,12df0c
28015,00ef0f,0baa49
28017,00ef0f,12c823
28019,08dc19,10cc21
28021,00f806,10539b
28023,00eb13,0ec729
28025,00f608,16a245
28027,0cd71b,2b557d
28029,00f608,159652
28031,00ea14,17c224
28033,00e618,21a33a
28035,07e611,339c2e
28037,00f30b,11b339
28039,05e117,09e80c
28041,00e11d,0ad222
28043,00ec12,199b49
28045,15c91f,2cab26
28047,0ed917,399e29
28049,08e511,38873e
28051,00f806,116785
28053,00fe00,129755
28055,05ec0c,0a7b79
28057,079a5d,17d611
28059,10b835,24be1b
28061,00ef0f,15b138
28063,00fe00,0b53a0
28065,08ef06,119855
28067,07e017,2dad23
28069,00ee10,0cc031
28071,06995f,338a41
28073,06e80f,1ad410
28075,07df18,1db928
28077,00f20c,15b930
28079,00ed11,12b834
28081,05cf2a,2fac23
28083,06ec0b,217d60
28085,00fe00,1bbb28
28087,05ef0a,2d9d33
28089,06ed0a,176d79
28091,00eb13,17b234
28093,05dd1b,177176
28095,00c935,1cbe24
28097,05ea0f,1bae34
28099,00e915,11d11c
28101,00ee10,14cd1d
28103,00ee10,108e62
28105,07e314,2d9140
28107,00e816,238457
28109,05e711,28ba1c
28111,07de19,12ca22
28113,00f00e,249247
28115,00d02e,1ec718
28117,0b975c,1dcf12
28119,00eb13,198e59
28121,00f905,17be28
28123,00ed11,16c028
28125,00f707,1a7d66
28127,05e810,1fb827
28129,00dd21,15d711
28131,00f30b,18c91d
28133,05ec0c,228457
28135,00e11d,1c9849
28137,00db23,219c40
28139,07c432,19c81c
28141,0d9160,1cd210
28143,00f707,2d557c
28145,08b83e,23c317
28147,00ee10,14a941
28149,0edc13,2b8251
28151,17d116,3a685b
28153,00e519,0ccd25
28155,08c432,14d712
28157,06ec0c,11618b
28159,00e11d,15c326
28161,07e115,22a735
28163,00f707,1e9c44
29001,7d0180,951355
29003,8b0072,960f58
29005,770087,821468
29007,4400ba,751771
29009,80007e,911359
29011,750089,8d1858
29013,7c0082,7e1868
29015,aa0053,9b1a48
29017,82007c,7f205e
29019,4a02b1,761374
29021,5c00a2,761474
29023,71008c,773452
29025,92006c,931853
29027,4700b7,752366
29029,9c0061,9b1c47
29031,780086,881f57
29033,8c0071,8a185c
29035,6d028f,742763
29037,650098,732a61
29039,950069,a31743
29041,62009c,741872
29043,a80056,a41940
29045,7c0081,881660
29047,5900a5,712865
29049,63009b,741b6e
29051,760087,9a154e
29053,83007b,8c125f
29055,880075,8e1b55
29057,9c0061,a41842
29059,9f005e,9f1a45
29061,7e0080,871363
29063,81007d,8b1260
29065,660097,811963
29067,b2014b,ab183b
29069,2e00cf,5a3c68
29071,7e007f,811963
29073,c60037,be0f30
29075,6f008f,7c0b76
29077,790085,8c1d54
29079,82007c,921359
29081,8e006f,971452
29083,73008b,79156f
29085,b2004b,a9173d
29087,8e006f,8f1a55
29089,4400b9,631b7f
29091,8c0171,912547
29093,5b00a2,6a2074
29095,61009c,641f7b
29097,7b0082,8a1a5a
29099,5e019f,60326c
29101,7f007f,841b5f
29103,6a0094,7d1c65
29105,890075,8e1957
29107,850078,881660
29109,880075,981452
29111,5400aa,6f1d71
29113,5500a8,6a2b69
29115,680096,750f79
29117,790084,7c1071
29119,80007e,821d5e
29121,6c0092,77196d
29123,73008b,80245a
29125,5000ae,792163
29127,4a00b3,6a1b79
29129,9c0062,9a0d56
29131,8c0072,a51840
29133,3701c5,444b6e
29135,7a0083,951b4e
29137,2400d9,4a1c98
29139,81007d,881d59
29141,8e0070,921953
29143,3000ce,3e5070
29145,81007c,861b5c
29147,6f008e,7a0f74
29149,4700b7,562c7b
29151,7a0083,9d134d
29153,b1004d,ae1a35
29155,2d00d1,476057
29157,92006b,9c124f
29159,70008d,751b6e
29161,5e00a0,782b5b
29163,5400aa,6e1c73
29165,4500b8,6c2869
29167,90006e,98164f
29169,5c00a1,742069
29171,a0005d,a20d4e
29173,3b00c3,542288
29175,3800c6,621884
29177,4d00b1,5b267d
29179,4000be,582b7b
29181,650198,7b2a59
29183,7e007f,743159
29185,80007d,8a195b
29186,6f018d,6b187b
29187,750089,791e69
29189,850277,77196d
29195,660098,771175
29197,6b0093,871165
29199,670096,7f116e
29201,3b00c3,5c3b67
29203,4001bc,622972
29205,4800b6,69167f
29207,4e00b0,71325b
29209,b50048,ab1939
29211,790085,850c6c
29213,9e005f,aa153f
29215,690094,7e1e61
29217,690094,731972
29219,af014e,9f213d
29221,7a0083,752266
29223,6a0094,792460
29225,840079,911459
29227,6c0091,7b1072
29229,950069,a8173f
29510,5901a3,4316a5
30001,860573,9b1d46
30003,7d037d,891065
30005,5c079a,7c0f73
30007,8d056b,8a195a
30009,74107a,8c1260
30011,750385,9e1b44
30013,570b9b,6e0e80
30015,5f0a94,881362
30017,6e038d,940e5c
30019,680c8a,840b6e
30021,830576,930c5e
30023,530c9e,410cb0
30025,820577,a10f4d
30027,6c088a,8d1957
30029,750b7e,831b5f
30031,870571,9e0f51
30033,830576,a32139
30035,5902a2,721477
30037,870671,990b59
30039,840872,7e1b65
30041,500aa3,710b81
30043,740981,721576
30045,5d128f,871165
30047,7d0977,8e1c53
30049,810676,900d61
30051,610895,951256
30053,5f0b94,672175
30055,601c82,850e6a
30057,8c056c,8f1d51
30059,7f047a,a01e40
30061,640d8c,69177d
30063,760880,7a1469
30065,671e79,820f6c
30067,810874,921556
30069,760681,a0134a
30071,5f0995,83116a
30073,5a099b,871265
30075,99075d,a51b3d
30077,6e0888,791570
30079,7a0380,ac0849
30081,7f0b74,871e60
30083,6d078a,971e60
30085,5d0d94,7f0a74
30087,810578,8f1855
30089,6d0d83,7c1869
30091,48189d,740b7e
30093,570f97,470ea4
30095,8a076c,9c144e
30097,9d045d,b21239
30099,5e0799,8b0e64
30101,60039b,841762
30103,730784,90135a
30105,550c9d,7e156a
30107,810379,841366
30109,760384,871562
30111,810479,950f57
31001,8a0074,a10e4f
31003,9a0064,ad163a
31005,92006c,c60d2a
31007,92006c,b52325
31009,80007e,ca0e25
31011,8e0070,a31545
31013,890075,ac1042
31015,81007d,a42039
31017,9f005f,b61632
31019,90006e,a61146
31021,94006a,ae113e
31023,71008d,771770
31025,880076,921b50
31027,80007e,9c124f
31029,980066,ac1c35
31031,960068,ba1231
31033,80007e,a8193d
31035,9c0062,a90f45
31037,80007e,a41643
31039,a2005c,b91035
31041,8b0073,b3103a
31043,5d00a1,90115d
31045,9c0062,b71334
31047,9d0061,b70e38
31049,b60048,bf0f30
31051,850079,a70e48
31053,8b0073,a2104b
31055,7c0082,811d5f
31057,960068,b7172f
31059,950069,970d59
31061,880076,a51147
31063,9a0064,b31734
31065,990065,b2123a
31067,8f006f,8e1060
31069,a3005b,c81124
31071,8f006f,c20f2c
31073,84007a,b50e3b
31075,a80056,bf0c33
31077,64009a,7f146a
31079,8d0071,9b0f54
31081,9c0062,b40a40
31083,8c0072,a31743
31085,8e0070,b51a2e
31087,90006e,aa1c38
31089,8b0073,a81540
31091,bd0041,e00717
31093,5f009f,821368
31095,990065,990e58
31097,950069,9a164d
31099,81007d,a3114a
31101,960068,b40f3b
31103,92006c,c41228
31105,990065,ae1d32
31107,83007b,ad123e
31109,8f006f,8d0c64
31111,83007b,941356
31113,850079,a9193c
31115,860078,c21625
31117,ad0051,c21b20
31119,9f005f,b30f3c
31121,9e0060,a71145
31123,860078,a91f35
31125,90006e,9b144f
31127,960068,a11448
31129,860078,970d5a
31131,9d0061,a81442
31133,92006c,991b4a
31135,82007c,b31337
31137,93006b,bb0f33
31139,92006c,bb0f34
31141,880076,9a144f
31143,960068,aa1341
31145,890075,aa143f
31147,84007a,98194d
31149,a3005b,c31724
31151,6b0093,72117b
31153,780086,852b4d
31155,7a0084,921754
31157,8c0072,ab163d
31159,8f006f,9a0d57
31161,a50059,c21427
31163,61009d,7a176d
31165,8e0070,b61632
31167,8e0070,b51335
31169,92006c,a60c4b
31171,90006e,c3112a
31173,60009e,911656
31175,8b0073,a4104a
31177,8e0070,a11943
31179,aa0054,b80d38
31181,960068,9b1350
31183,71008d,a31842
31185,a60058,b80c3a
32001,810b71,852752
32003,5d049d,6b2370
32005,b10349,a41d3d
32007,710489,8a1c57
32009,720c7f,634655
32011,830575,90214d
32013,7d067b,812359
32015,8f036b,812954
32017,5504a4,7f205e
32019,970562,89254f
32021,5d039d,523e6e
32023,840d6d,673d59
32027,88086d,772561
32029,7a0b78,7f1c62
32031,8f0669,8b1d56
32033,5c0a97,67177f
32510,9b0360,901e52
33001,a50158,9c0859
33003,c2013b,b9093b
33005,940268,860572
33007,750385,700687
33009,a1025a,98085c
33011,650296,750b7d
33013,970165,930961
33015,9a0261,8c0b67
33017,740287,78067f
33019,8d026e,7e0878
34001,8a056f,6b1874
34003,a70651,8a0e64
34005,7f027d,761d6a
34007,6d058b,681f75
34009,a40258,871f57
34011,820477,671e81
34013,7b0f73,641384
34015,8a0370,712765
34017,5c0899,5f1882
34019,9b045e,931951
34021,6b058d,5c2080
34023,6d0a87,6d1b74
34025,9e045b,821368
34027,ad044c,93105a
34029,b30744,891b58
34031,741475,75186d
34033,7c0280,6e236c
34035,980561,891759
34037,a90252,9d1848
34039,890c68,741573
34041,81027a,7a1370
35001,780283,8c0c65
35003,71008c,9e1e41
35005,670196,a21a42
35006,860177,8a1261
35007,650198,710d7e
35009,4401b8,892b48
35011,670097,931d4d
35013,660197,8a1261
35015,3a03c1,791c67
35017,58069f,621a80
35019,80007e,830872
35021,7e007f,930e5c
35023,4c01b0,642a6f
35025,3501c7,7a324e
35027,850277,a41741
35028,860177,8c0a67
35029,5c01a0,7f205e
35031,680294,740e79
35033,8c0072,810078
35035,5c01a1,6f2a63
35037,4e02ad,832256
35039,780086,6e0786
35041,3b02c1,942346
35043,780085,69068c
35045,9a0063,892948
35047,7b0083,7a057c
35049,8b0172,7a067d
35051,790184,911953
35053,8f006e,840a6f
35055,7b0181,7f007a
35057,7f007e,871363
35059,6f018e,8d204e
35061,860177,790f75
36001,6c0988,600993
36003,b70344,a60c4a
36005,462d8a,510c9f
36007,9a075c,850d6a
36009,99075e,870d68
36011,8f036c,7e0e72
36013,920765,7c0e73
36015,9d055c,851266
36017,b40347,a20c4e
36019,7d0978,830a6f
36021,a8074f,990f55
36023,ae034c,9a0a57
36025,ba0341,a60f48
36027,a30753,8b1160
36029,740783,5e128c
36031,b20546,9b0b56
36033,8c076a,87086d
36035,9a085c,8b0b67
36037,a00558,880c69
36039,a9054f,9b144d
36041,b60444,b10d3f
36043,840971,8c0d64
36045,960364,8e0767
36047,4d2888,510ba0
36049,9f045a,990b59
36051,9f045a,980a5b
36053,ad044d,a00c51
36055,7a087b,7b0979
36057,7c067b,7e0b73
36059,b10a43,820c6e
36061,532883,4106b2
36063,7e0778,701379
36065,7a067e,810d6d
36067,89096b,800c70
36069,a10458,900963
36071,a00856,8f1459
36073,b00449,9a0c57
36075,930763,8a0d65
36077,a9064e,980c59
36079,a20c4f,8b1958
36081,80126b,660e90
36083,900865,800c70
36085,890b6a,8c1759
36087,930e5d,7d0f71
36089,9a0460,8d0769
36091,9c0b56,8e0c62
36093,860e6a,770b7b
36095,9c055d,91105b
36097,b0044a,9c134d
36099,940763,8a0c66
36101,9f0659,9f0e50
36103,b10844,941553
36105,871b5c,7a0f72
36107,b20645,9d1050
36109,ab0c47,870c68
36111,a30951,921158
36113,af044a,a20a51
36115,ae054a,9d0b54
36117,b10349,a00b52
36119,9b0f53,800e6e
36121,ac034e,9c0e52
36123,bb043f,ac0d43
37001,542089,5d633e
37003,7a176c,844237
37005,6c0f83,743e4b
37007,1e27b8,2e715e
37009,770681,87185e
37011,be053b,b42623
37013,2c0cc5,3a7d47
37015,0604f4,1d6f72
37017,2025b8,357653
37019,67286f,466256
37021,5e138d,703f4e
37023,781075,7c4240
37025,554564,854137
37027,751277,83403b
37029,2918bc,178d5a
37031,4b07ac,664454
37033,252aaf,2b785a
37035,791471,8f3836
37037,581195,5c4d54
37039,77087e,872056
37041,1810d6,377552
37043,780581,8c1d55
37045,3424a6,526c3f
37047,261abe,427349
37049,1e14cc,37784e
37051,30418c,515458
37053,1811d5,239149
37055,4e08a8,665345
37057,7d0b75,765236
37059,891262,7d5130
37061,240bcf,387e49
37063,4116a6,4b5062
37065,1109e4,39685d
37067,68187d,773b4c
37069,0c09e9,23904a
37071,533378,6f533c
37073,150cdd,257069
37075,68068f,851e5a
37077,1410d9,36794e
37079,0503f5,20904d
37081,661c7c,753b4d
37083,120fdd,347752
37085,3809bc,546940
37087,4205b7,643e5c
37089,832357,923c2f
37091,1408e2,2b557e
37093,151bcd,2d567a
37095,3309c1,336a61
37097,5d2879,6e5e32
37099,5f0797,7a2360
37101,3f0bb4,547237
37103,1409e0,1b865c
37105,330ebd,4a6b48
37107,1507e1,3e823e
37109,6e236c,753c4c
37111,601687,754a3e
37113,720685,802d50
37115,8e046c,7d2958
37117,0802f3,267761
37119,58386e,852f49
37121,c20536,b91d28
37123,6e1779,654a4f
37125,661a7e,6f444b
37127,1408e1,3d7b46
37129,483c7a,5e5749
37131,0b08eb,1b6083
37133,150bde,477344
37135,4f1699,543574
37137,4f109f,366a5e
37139,3d14ac,307856
37141,243b9f,2d7a57
37143,2012cc,278255
37145,200cd1,3d754c
37147,100ae4,406756
37149,681184,754445
37151,880c6a,854435
37153,2423b7,3a6e56
37155,1c1dc5,3c556d
37157,3c13af,556247
37159,5c336e,77483f
37161,5e1e82,754345
37163,770f78,69484c
37165,202db1,49555f
37167,801d60,83413a
37169,6a058f,735239
37171,600d90,823744
37173,690590,742a60
37175,760d7b,774641
37177,4c0aa7,395273
37179,2431a8,625843
37181,1e15ca,327556
37183,3211bb,6d414f
37185,1112da,256c6c
37187,2906cf,366365
37189,840574,8e1d52
37191,3211ba,497045
37193,910666,99273d
37195,180adb,407c41
37197,9c0959,9a3e25
37199,630398,732368
38001,82116b,92105b
38003,820c6f,8f0d62
38005,710b82,770b7c
38007,80126b,9d1b45
38009,97085e,990d58
38011,7f1768,8f1856
38013,811468,900f5e
38015,97095d,a30c4e
38017,850574,8e0a65
38019,720586,81116c
38021,8b0f63,9e0c53
38023,7a156e,800c71
38025,820b71,8f145b
38027,771473,820972
38029,a10656,a5193e
38031,720884,850e6a
38033,8f056a,9c184a
38035,750781,841268
38037,aa084b,b71136
38039,700d80,7f0c73
38041,a40951,a31249
38043,a20953,9d1947
38045,890f65,930d5d
38047,b60840,b3113a
38049,8f0c62,8a1163
38051,ca052f,d20c1f
38053,721378,980f57
38055,7f1569,8c0a67
38057,bf0737,b00e3f
38059,8f0a64,8c0f63
38061,6b1d75,71107d
38063,781175,7b0c77
38065,ac0b46,a11646
38067,770483,8e125d
38069,960563,911359
38071,840970,8b0b68
38073,810874,920b60
38075,760d7a,770b7b
38077,7c077b,8a0e65
38079,680b8b,5e0d92
38081,740b7e,7c0d75
38083,c90530,bf0b33
38085,910765,730d7d
38087,800e6f,8d1758
38089,990560,951158
38091,720d7e,770b7c
38093,860a6d,8f0d62
38095,7e0679,7f0e71
38097,840f6a,920d5e
38099,5f0797,7f106e
38101,7c0e74,870d69
38103,98065f,981055
38105,622477,830f6b
39001,8a0074,832258
39003,90016d,991c49
39005,90016d,9f154a
39007,8a0371,761374
39009,8a0073,791272
39011,8a0073,911756
39013,5b049f,51119c
39015,6e0090,703756
39017,760186,7c3151
39019,950168,851f59
39021,950069,892055
39023,83007a,6f1f70
39025,81017c,7a3d46
39027,9c0061,902a44
39029,82017a,751672
39031,840178,88175e
39033,880075,901c51
39035,6f0986,5a1b89
39037,80017d,89195c
39039,91006d,861067
39041,a40059,932942
39043,850178,7b176c
39045,7f007e,842455
39047,93006a,843049
39049,880274,842159
39051,b40049,a31545
39053,9f005e,941d4c
39055,a30357,832357
39057,80017d,732763
39059,870175,7e1c63
39061,850177,80205e
39063,a1005d,9b1b47
39065,92016b,892352
39067,8b0271,741277
39069,92006b,a1124b
39071,8b0073,842c4d
39073,73008a,751d6c
39075,7f007e,951554
39077,970066,88195d
39079,870076,88195d
39081,5e039d,551890
39083,940069,8c1a58
39085,890372,6e236c
39087,740188,771e71
39089,8b0072,7c225f
39091,9b0062,8f1c53
39093,7e037d,651a7e
39095,770384,631882
39097,950069,912844
39099,5e039d,58198d
39101,8d0070,871d5a
39103,a30258,852257
39105,9a0063,8f1758
39107,770086,71137a
39109,8f006e,811964
39111,650099,6b167c
39113,6e028d,682076
39115,a80056,921556
39117,9e005f,8d2b45
39119,8d0070,7a1b69
39121,950168,871e61
39123,780085,781b6a
39125,950068,871e61
39127,84007a,721972
39129,7b0083,872f47
39131,5d00a0,662c6c
39133,7c0280,692372
39135,8d0070,862a4e
39137,7d0080,971d4a
39139,830279,881e59
39141,840079,812e4e
39143,980065,871463
39145,7a0083,78196d
39147,960067,851663
39149,6f008e,79196c
39151,830279,7a1d66
39153,6c048d,641f7a
39155,650495,651c7c
39157,70018c,6e157a
39159,a60058,9f223c
39161,90006d,931952
39163,880076,851860
39165,90006e,7c4042
39167,93006b,941356
39169,92006b,941257
39171,a50059,981254
39173,92016b,89195c
39175,970067,931951
40001,70008e,872e50
40003,990065,b11439
40005,3f00bf,456356
40007,780086,af1c33
40009,3900c5,6d3957
40011,850079,992440
40013,2600d8,544663
40015,5100ad,6f2b63
40017,660098,7d354c
40019,2f00cf,5b3c67
40021,64009a,78384d
40023,2d00d1,42526a
40025,6b0093,894035
40027,5b00a3,7b2e55
40029,2d00d1,4b466c
40031,4200bc,654058
40033,3800c6,534a61
40035,660098,713458
40037,690095,6e3e52
40039,5b00a3,8f1c52
40041,6c0092,783551
40043,6b0093,883045
40045,83007b,9f2a35
40047,8e0070,9e213f
40049,3200cc,5d425f
40051,4200bc,61306d
40053,890075,9d1c44
40055,3000ce,593c68
40057,1a00e4,4c2f82
40059,7c0082,a02638
40061,4d00b1,5e3f61
40063,3b00c3,553474
40065,2400da,4d3d74
40067,2400da,3f3985
40069,2a00d4,524c5f
40071,770087,962147
40073,890075,a42138
40075,4300bb,6e2b65
40077,4300bb,534467
40079,4a00b4,534d5d
40081,70008e,783d48
40083,7a0084,7b344e
40085,1a00e4,485264
40087,3500c9,5e4b54
40089,2600d8,525557
40091,4700b7,554662
40093,aa0054,b91a2b
40095,2800d6,5b4a59
40097,670097,71404c
40099,3400ca,573d6a
40101,5200ac,613369
40103,770087,961f48
40105,70008e,773d4a
40107,5300ab,603865
40109,660098,7e2e52
40111,4b00b3,583372
40113,5a00a4,763354
40115,5f009f,71206d
40117,7d0081,823447
40119,70008e,892352
40121,3b00c3,494470
40123,3a00c4,613864
40125,5100ad,643861
40127,3500c9,535753
40129,3000ce,733f4b
40131,670097,714c41
40133,4b00b3,613865
40135,5100ad,5e4858
40137,3800c6,623f5d
40139,61009d,a22933
40141,3400ca,5b475c
40143,860078,91323a
40145,70008e,6a4b48
40147,850079,9f2639
40149,4500b9,7e2956
40151,7f007f,a21843
40153,850079,a31c3e
41001,770680,861364
41003,a8084d,9c0a57
41005,7a0b78,810e6f
41007,720e7d,740d7c
41009,5e0d93,61108b
41011,7a0c78,641584
41013,720388,7a1271
41015,960c5b,7d1768
41017,7b077c,7f106e
41019,8f0867,832159
41021,860375,8c0e63
41023,790580,931554
41025,7b057d,90115c
41027,86096f,7c0f72
41029,960662,8f115d
41031,810974,8c0f61
41033,940861,921f4b
41035,790580,8f1a54
41037,7a077c,9c174a
41039,8c0869,7d126d
41041,770b7b,770f77
41043,800975,841169
41045,8d056c,a61b3d
41047,920765,8b0c66
41049,760583,8a0d67
41051,740b7e,6f0b82
41053,89076d,8d0b64
41055,870373,970d59
41057,77087e,720d7e
41059,7c037f,8b0e63
41061,650890,7c1170
41063,720686,8e125d
41065,830575,750f78
41067,87086f,910a61
41069,7d047c,940961
41071,8d076a,8d0e61
42001,960266,981550
42003,6c068b,5e1c82
42005,880373,761274
42007,6f0985,57188d
42009,9b0063,a11448
42011,6f0986,761274
42013,9a0361,971353
42015,b70244,a1104d
42017,9f055a,7c1b66
42019,a0045a,79176d
42021,640496,6b0e84
42023,a50158,960d5b
42025,7e057a,750b7d
42027,9c0062,8d0c63
42029,a70354,911754
42031,93006b,8e115e
42033,7f057a,7e136c
42035,860078,7b0b76
42037,7f007f,8b145d
42039,9a0064,871066
42041,9a0262,9c1749
42043,9e025d,96174f
42045,9b045f,801766
42047,7c0082,70117d
42049,880571,6e0c83
42051,5c049e,511993
42053,9e055a,971056
42055,9d025f,8a2152
42057,81027b,8d254b
42059,5c039e,5a1391
42061,ac0052,9d124e
42063,980066,82126a
42065,9c045d,8d115f
42067,91016b,951256
42069,690293,620793
42071,ac034f,a41346
42073,860672,6c157c
42075,9d025f,a31347
42077,880471,7e0a75
42079,860374,650c8c
42081,910468,8b1062
42083,aa044f,980a5b
42085,860672,780f76
42087,890273,8d0e62
42089,870077,871263
42091,a90351,8a0f64
42093,92006b,8c125f
42095,700589,680a8a
42097,940267,880e69
42099,ac0052,9c1c45
42101,7a077c,4c139d
42103,b3004b,a31347
42105,ad0051,a1124a
42107,990361,7b0e74
42109,c60038,b61235
42111,9a0360,900f5e
42113,9c0260,90115b
42115,ac034e,9e104f
42117,c4003a,ab1340
42119,c30337,b1103c
42121,ad064a,8f0e60
42123,a60651,8d0a65
42125,5b069d,541b8f
42127,c4003a,a91044
42129,630793,59188c
42131,b40545,a3104a
42133,780a7b,8d165b
44001,680194,600697
44003,82017a,5e0a95
44005,880175,600994
44007,61029a,470aac
44009,8e026e,6e0c83
45001,05bc3c,348b3e
45003,05dd1b,72523a
45005,00f20c,4b3e74
45007,0654a3,3e8739
45009,00ee10,465662
45011,00f00e,4f6549
45013,1ead33,5c2e73
45015,07cc2a,49585d
45017,00f40a,495064
45019,0ac330,6e3c53
45021,0b9c57,458930
45023,06c137,555256
45025,00a15d,406d50
45027,00ed11,474374
45029,00e915,585353
45031,09b243,5a5f45
45033,008c72,5b5152
45035,07eb0c,4f535b
45037,00fe00,6d414f
45039,0bcb27,453980
45041,09ba3b,5c4f53
45043,09c82c,534368
45045,159f49,864037
45047,05d425,556841
45049,00f20c,514666
45051,07d720,447544
45053,08cd28,335872
45055,06d127,625f3d
45057,00a856,60603e
45059,06c631,655a3f
45061,06dc1b,386264
45063,05c732,7b5a29
45065,00f40a,355771
45067,00cc32,5d3769
45069,07ba3d,4f545a
45071,00e21c,6b583a
45073,119656,478136
45075,0bd61d,3d556b
45077,15b039,835426
