12045,56.27%, 21.86%, 78.14%,-
12047,33.97%, 33.01%, 66.99%,-
12049,5.92%, 52.96%, 47.04%,-
12051,11.23%, 44.38%, 55.62%,-
12053,4.01%, 48.00%, 52.00%,-
12055,16.65%, 58.32%, 41.68%,-
12057,12.02%, 43.99%, 56.01%,-
12059,31.48%, 34.26%, 65.74%,-
12061,22.11%, 61.05%, 38.95%,-
12063,35.53%, 32.23%, 67.77%,-
12065,30.60%, 34.70%, 65.30%,-
12067,45.50%, 27.25%, 72.75%,-
12069,44.90%, 72.45%, 27.55%,-
12071,30.68%, 65.34%, 34.66%,-
12073,6.94%, 46.53%, 53.47%,-
12075,33.58%, 33.21%, 66.79%,-
12077,56.02%, 21.99%, 78.01%,-
12079,28.80%, 35.60%, 64.40%,-
12081,30.26%, 65.13%, 34.87%,-
12083,1.14%, 49.43%, 50.57%,-
12085,16.29%, 58.15%, 41.85%,-
12086,15.30%, 42.35%, 57.65%,-
12087,34.23%, 32.88%, 67.12%,-
12089,32.66%, 33.67%, 66.33%,-
12091,27.63%, 36.18%, 63.82%,-
12093,28.13%, 35.93%, 64.07%,-
12095,41.95%, 70.98%, 29.02%,-
12097,36.58%, 68.29%, 31.71%,-
12099,20.56%, 60.28%, 39.72%,-
12101,10.41%, 55.21%, 44.79%,-
12103,27.36%, 63.68%, 36.32%,-
12105,14.63%, 57.32%, 42.68%,-
12107,2.56%, 48.72%, 51.28%,-
12109,15.02%, 42.49%, 57.51%,-
12111,8.49%, 54.24%, 45.76%,-
12113,28.22%, 35.89%, 64.11%,-
12115,41.40%, 70.70%, 29.30%,-
12117,29.25%, 64.63%, 35.37%,-
12119,34.10%, 32.95%, 67.05%,-
12121,28.97%, 35.51%, 64.49%,-
12123,22.31%, 38.85%, 61.15%,-
12125,50.32%, 24.84%, 75.16%,-
12127,9.64%, 54.82%, 45.18%,-
12129,50.30%, 24.85%, 75.15%,-
12131,42.10%, 28.95%, 71.05%,-
12133,26.08%, 36.96%, 63.04%,-
13001,46.69%, 26.65%, 73.35%,-
13003,68.90%, 15.55%, 84.45%,-
13005,33.71%, 33.14%, 66.86%,-
13007,83.21%, 8.40%, 91.60%,-
13009,28.30%, 35.85%, 64.15%,-
13011,68.22%, 15.89%, 84.11%,-
13013,65.41%, 17.30%, 82.70%,-
13015,46.58%, 26.71%, 73.29%,-
13017,54.24%, 22.88%, 77.12%,-
13019,76.67%, 11.66%, 88.34%,-
13021,15.51%, 42.24%, 57.76%,-
13023,46.90%, 26.55%, 73.45%,-
13025,58.97%, 20.51%, 79.49%,-
13027,32.45%, 33.77%, 66.23%,-
13029,51.11%, 24.44%, 75.56%,-
13031,38.27%, 30.87%, 69.13%,-
13033,6.17%, 46.92%, 53.08%,-
13035,62.82%, 18.59%, 81.41%,-
13037,71.95%, 14.03%, 85.97%,-
13039,16.34%, 41.83%, 58.17%,-
13043,37.06%, 31.47%, 68.53%,-
13045,46.20%, 26.90%, 73.10%,-
13047,0.96%, 49.52%, 50.48%,-
13049,43.44%, 28.28%, 71.72%,-
13051,4.96%, 52.48%, 47.52%,-
13053,48.44%, 25.78%, 74.22%,-
13055,39.57%, 30.22%, 69.78%,-
13057,13.58%, 43.21%, 56.79%,-
13059,36.28%, 31.86%, 68.14%,-
13061,72.55%, 13.73%, 86.27%,-
13063,33.23%, 33.39%, 66.61%,-
13065,38.69%, 30.66%, 69.34%,-
13067,22.07%, 38.97%, 61.03%,-
13069,54.76%, 22.62%, 77.38%,-
13071,44.59%, 27.70%, 72.30%,-
13073,1.49%, 49.25%, 50.75%,-
13075,65.81%, 17.10%, 82.90%,-
13077,53.77%, 23.12%, 76.88%,-
13079,59.40%, 20.30%, 79.70%,-
13081,42.13%, 28.94%, 71.06%,-
13083,1.84%, 49.08%, 50.92%,-
13085,39.10%, 30.45%, 69.55%,-
13087,50.35%, 24.82%, 75.18%,-
13089,0.15%, 49.93%, 50.07%,-
13091,52.39%, 23.80%, 76.20%,-
13093,77.47%, 11.26%, 88.74%,-
13095,2.25%, 48.88%, 51.12%,-
13097,38.79%, 30.60%, 69.40%,-
13099,76.46%, 11.77%, 88.23%,-
13101,40.82%, 29.59%, 70.41%,-
13103,0.28%, 50.14%, 49.86%,-
13105,71.55%, 14.23%, 85.77%,-
13107,38.34%, 30.83%, 69.17%,-
13109,30.68%, 34.66%, 65.34%,-
13111,31.36%, 65.68%, 34.32%,-
13113,53.89%, 23.06%, 76.94%,-
13115,9.23%, 45.39%, 54.61%,-
13117,46.60%, 26.70%, 73.30%,-
13119,82.49%, 8.76%, 91.24%,-
13121,1.70%, 49.15%, 50.85%,-
13123,11.38%, 55.69%, 44.31%,-
13125,24.84%, 37.58%, 62.42%,-
13127,10.11%, 44.95%, 55.05%,-
13129,30.45%, 34.78%, 65.22%,-
13131,62.21%, 18.90%, 81.10%,-
13133,71.56%, 14.22%, 85.78%,-
13135,47.00%, 26.50%, 73.50%,-
13137,47.74%, 26.13%, 73.87%,-
13139,36.93%, 31.53%, 68.47%,-
13141,46.34%, 26.83%, 73.17%,-
13143,19.65%, 40.18%, 59.82%,-
13145,29.90%, 35.05%, 64.95%,-
13147,87.02%, 6.49%, 93.51%,-
13149,74.23%, 12.88%, 87.12%,-
13151,47.92%, 26.04%, 73.96%,-
13153,39.31%, 30.35%, 69.65%,-
13155,64.39%, 17.80%, 82.20%,-
13157,77.12%, 11.44%, 88.56%,-
13159,55.57%, 22.21%, 77.79%,-
13161,34.47%, 32.76%, 67.24%,-
13163,12.59%, 43.71%, 56.29%,-
13165,62.45%, 18.78%, 81.22%,-
13167,45.35%, 27.32%, 72.68%,-
13169,48.63%, 25.68%, 74.32%,-
13171,47.99%, 26.00%, 74.00%,-
13173,68.24%, 15.88%, 84.12%,-
13175,42.31%, 28.84%, 71.16%,-
13177,35.80%, 32.10%, 67.90%,-
13179,26.24%, 36.88%, 63.12%,-
13181,54.50%, 22.75%, 77.25%,-
13183,52.72%, 76.36%, 23.64%,-
13185,10.70%, 44.65%, 55.35%,-
13187,27.74%, 36.13%, 63.87%,-
13189,1.89%, 49.06%, 50.94%,-
13191,27.55%, 36.22%, 63.78%,-
13193,54.52%, 22.74%, 77.26%,-
13195,84.37%, 7.82%, 92.18%,-
13197,61.45%, 19.27%, 80.73%,-
13199,62.90%, 18.55%, 81.45%,-
13201,89.47%, 5.26%, 94.74%,-
13205,76.72%, 11.64%, 88.36%,-
13207,47.73%, 26.14%, 73.86%,-
13209,58.41%, 20.80%, 79.20%,-
13211,59.91%, 20.04%, 79.96%,-
13213,33.95%, 33.02%, 66.98%,-
13215,5.65%, 52.83%, 47.17%,-
13217,63.63%, 18.19%, 81.81%,-
13219,60.79%, 19.60%, 80.40%,-
13221,81.65%, 9.17%, 90.83%,-
13223,49.38%, 25.31%, 74.69%,-
13225,39.06%, 30.47%, 69.53%,-
13227,13.76%, 56.88%, 43.12%,-
13229,45.41%, 27.30%, 72.70%,-
