19197,29.56%, 22.64%, 21.52%, 1.52%, 52.21%, 2.11%
20001,0.97%, 35.07%, 36.04%,-, 20.79%,-
20003,13.87%, 19.88%, 43.92%,-, 30.05%,-
20005,16.32%, 27.40%, 43.72%, 1.62%, 27.26%,-
20007,6.21%, 12.73%, 38.11%,-, 44.32%,-
20009,23.49%, 17.01%, 50.85%,-, 27.35%,-
20011,14.21%, 27.04%, 41.25%,-, 18.51%,-
20013,5.41%, 31.24%, 36.65%,-, 29.65%,-
20015,1.72%, 18.30%, 37.79%,-, 39.50%,-
20017,16.50%, 25.41%, 43.35%,-, 26.86%,-
20019,2.15%, 31.35%, 28.82%,-, 29.21%,-
20021,8.45%, 26.54%, 35.15%,-, 11.61%,-
20023,0.11%, 15.87%, 34.13%, 1.59%, 34.24%,-
20025,6.55%, 14.54%, 43.54%,-, 36.98%,-
20027,3.31%, 22.69%, 36.96%,-, 33.65%,-
20029,8.94%, 21.79%, 40.18%,-, 31.24%,-
20031,10.75%, 18.73%, 43.48%,-, 32.73%,-
20033,14.11%, 13.05%, 33.25%,-, 47.35%,-
20035,0.78%, 15.75%, 35.93%,-, 36.71%,-
20037,9.14%, 25.16%, 26.14%,-, 13.42%,-
20039,32.97%, 14.88%, 55.52%,-, 22.56%,-
20041,4.54%, 18.31%, 40.44%,-, 35.90%,-
20043,9.01%, 39.14%, 30.13%,-, 28.00%,-
20045,3.17%, 21.78%, 36.29%,-, 39.46%,-
20047,10.47%, 16.05%, 44.42%,-, 33.95%,-
20049,9.40%, 24.09%, 38.67%,-, 29.27%,-
20051,39.74%, 8.22%, 64.87%, 1.78%, 25.13%,-
20053,8.03%, 15.33%, 45.38%, 1.95%, 37.34%,-
20055,0.83%, 17.97%, 36.38%,-, 37.21%,-
20057,6.74%, 19.18%, 40.79%,-, 34.05%,-
20059,0.02%, 13.75%, 40.29%,-, 40.31%,-
20061,5.30%, 17.39%, 35.94%,-, 41.24%,-
20063,0.11%, 18.56%, 38.76%,-, 38.86%,-
20065,9.61%, 20.27%, 39.43%,-, 29.82%,-
20067,11.52%, 20.82%, 29.74%,-, 41.26%,-
20069,3.42%, 15.95%, 34.62%,-, 38.03%,-
20071,4.12%, 35.58%, 12.36%,-, 39.70%,-
20073,5.66%, 25.83%, 36.11%,-, 30.45%,-
20075,10.17%, 21.30%, 41.81%,-, 31.64%,-
20077,0.70%, 11.63%, 40.60%,-, 41.30%,-
20079,2.29%, 17.70%, 37.74%,-, 40.03%,-
20081,16.25%, 25.42%, 41.67%,-, 24.17%,-
20083,2.15%, 17.17%, 38.13%,-, 40.28%,-
20085,7.11%, 26.18%, 39.89%, 1.15%, 32.78%,-
20087,9.84%, 29.75%, 39.59%, 1.91%, 28.75%,-
20089,8.47%, 20.51%, 42.36%,-, 33.89%,-
20091,6.26%, 19.00%, 41.85%,-, 35.58%,-
20093,0.60%, 17.02%, 35.54%,-, 34.94%,-
20095,8.51%, 10.96%, 46.35%,-, 37.83%,-
20097,3.05%, 19.59%, 35.91%, 0.43%, 38.96%,-
20099,11.85%, 21.85%, 37.02%,-, 25.17%,-
20101,12.70%, 25.40%, 38.10%,-, 24.92%,-
20103,6.93%, 33.05%, 39.97%,-, 22.93%,-
20105,9.80%, 15.69%, 44.93%,-, 35.13%,-
20107,6.45%, 23.95%, 35.82%,-, 29.37%,-
20109,6.82%, 20.22%, 31.55%,-, 38.37%,-
20111,8.78%, 17.41%, 42.77%,-, 33.99%,-
20113,16.51%, 9.79%, 35.27%,-, 51.78%,-
20115,5.37%, 19.98%, 40.10%, 0.16%, 34.73%,-
20117,12.61%, 26.98%, 41.20%,-, 28.59%,-
20119,3.13%, 18.26%, 34.29%, 0.18%, 37.42%,-
20121,17.31%, 23.71%, 44.05%,-, 26.74%,-
20123,14.67%, 22.06%, 43.13%,-, 28.46%,-
20125,0.97%, 20.53%, 33.56%,-, 32.59%,-
20127,3.39%, 16.49%, 38.73%,-, 42.11%,-
20129,6.80%, 33.99%, 40.79%,-, 18.13%,-
20131,12.54%, 22.19%, 44.71%, 0.92%, 32.17%,-
20133,7.89%, 30.18%, 38.07%,-, 22.73%,-
20135,0.47%, 18.13%, 35.78%,-, 36.25%,-
20137,16.32%, 23.98%, 43.34%,-, 27.02%,-
20139,7.90%, 17.62%, 40.82%,-, 32.92%,-
20141,2.08%, 26.78%, 35.51%, 0.44%, 33.43%,-
20143,12.90%, 18.28%, 44.68%,-, 31.78%,-
20145,12.92%, 16.25%, 46.63%,-, 33.70%,-
20147,2.39%, 18.71%, 39.59%, 0.03%, 37.20%,-
20149,2.25%, 25.09%, 37.93%, 1.30%, 35.67%,-
20151,1.50%, 15.05%, 38.32%,-, 39.82%,-
20153,16.18%, 16.63%, 42.93%,-, 26.76%,-
20155,10.76%, 20.92%, 42.13%,-, 31.37%,-
20157,13.07%, 21.74%, 44.12%,-, 31.05%,-
20159,3.78%, 20.57%, 38.77%,-, 35.00%,-
20161,22.99%, 11.14%, 30.67%,-, 53.66%,-
20163,6.64%, 24.14%, 38.31%, 0.80%, 31.67%,-
20165,11.52%, 11.47%, 47.52%,-, 35.99%,-
20167,0.41%, 16.91%, 39.96%, 0.12%, 40.37%,-
20169,10.23%, 11.15%, 47.23%,-, 37.01%,-
20171,2.48%, 9.24%, 40.76%,-, 38.28%,-
20173,5.47%, 9.77%, 39.61%,-, 45.08%,-
20175,3.77%, 14.98%, 38.07%,-, 34.30%,-
20177,7.89%, 27.33%, 38.76%,-, 30.87%,-
20179,18.00%, 18.19%, 47.48%,-, 29.48%,-
20181,17.78%, 13.11%, 47.26%,-, 29.47%,-
20183,13.64%, 25.84%, 40.86%,-, 27.22%,-
20185,5.97%, 16.14%, 41.85%,-, 35.88%,-
20187,14.02%, 15.91%, 43.18%,-, 29.17%,-
20189,3.80%, 19.34%, 39.17%,-, 35.37%,-
20191,0.91%, 12.21%, 39.97%,-, 40.87%,-
20193,19.29%, 14.16%, 48.16%,-, 28.87%,-
20195,2.87%, 14.34%, 40.23%,-, 37.37%,-
20197,6.58%, 26.82%, 38.63%,-, 32.05%,-
20199,20.97%, 15.17%, 28.46%,-, 49.44%,-
20201,12.60%, 28.41%, 41.01%,-, 28.16%,-
20203,5.93%, 22.10%, 36.39%,-, 30.46%,-
20205,2.61%, 19.92%, 30.60%,-, 33.21%,-
20207,8.65%, 29.14%, 37.78%,-, 25.52%,-
20209,3.92%, 11.18%, 39.10%,-, 43.02%,-
21001,11.63%, 24.43%, 43.46%, 0.28%, 31.83%,-
21003,5.41%, 35.67%, 41.08%, 0.48%, 22.77%,-
21005,33.88%, 24.16%, 58.03%, 0.33%, 17.48%,-
21007,44.66%, 21.54%, 66.20%,-, 4.62%,-
21009,26.80%, 29.30%, 56.10%, 0.90%, 13.70%,-
21011,17.23%, 36.34%, 53.57%, 0.54%, 9.54%,-
21013,13.12%, 29.74%, 24.38%,-, 42.86%,-
21015,59.88%, 16.25%, 76.13%, 1.40%, 6.22%,-
21017,13.58%, 38.32%, 51.90%, 0.35%, 9.43%,-
21019,11.08%, 28.11%, 39.19%,-, 27.34%,-
21021,33.02%, 21.59%, 55.37%, 0.68%, 22.36%,-
21023,26.19%, 29.18%, 55.37%,-, 11.71%,-
21025,25.74%, 30.34%, 56.09%, 0.37%, 13.20%,-
21027,15.04%, 25.91%, 43.82%, 1.49%, 28.78%,-
21029,41.45%, 10.48%, 65.11%, 0.75%, 23.66%,-
21031,2.74%, 35.79%, 29.40%, 1.77%, 33.04%,-
21033,1.08%, 42.61%, 41.53%,-, 9.99%,-
21035,48.79%, 17.49%, 66.28%,-, 9.05%,-
21037,18.87%, 20.88%, 43.00%,-, 24.13%,-
21039,55.51%, 17.04%, 72.55%,-, 6.49%,-
21041,59.78%, 15.09%, 74.87%, 0.14%, 9.90%,-
21043,4.05%, 28.64%, 36.74%, 1.93%, 32.69%,-
21045,8.86%, 31.23%, 40.10%, 0.76%, 27.91%,-
21047,10.24%, 48.96%, 38.73%,-, 9.97%,-
21049,31.23%, 26.07%, 57.31%, 0.37%, 16.25%,-
21051,18.15%, 45.89%, 27.74%,-, 22.90%,-
21053,40.82%, 65.25%, 24.43%, 1.50%, 8.83%,-
21055,4.56%, 45.52%, 40.96%, 1.17%, 12.35%,-
21057,23.13%, 56.91%, 33.78%, 0.18%, 9.13%,-
21059,31.97%, 19.45%, 55.72%, 1.07%, 23.75%,-
21061,3.03%, 35.38%, 38.41%, 1.25%, 24.95%,-
21063,39.58%, 25.70%, 65.28%, 0.19%, 8.83%,-
21065,0.28%, 41.09%, 41.37%, 0.57%, 16.97%,-
21067,11.25%, 37.80%, 49.04%, 0.72%, 12.45%,-
21069,13.53%, 36.77%, 50.30%, 0.55%, 12.37%,-
21071,19.55%, 31.74%, 51.29%, 1.62%, 15.36%,-
21073,50.08%, 17.85%, 67.93%, 0.46%, 13.77%,-
21075,47.78%, 22.82%, 70.60%,-, 4.04%,-
21077,61.31%, 14.57%, 75.88%, 0.17%, 9.38%,-
21079,6.38%, 17.33%, 44.40%, 0.25%, 38.02%,-
21081,28.09%, 32.43%, 60.52%, 0.43%, 6.63%,-
21083,51.25%, 15.24%, 67.85%, 0.32%, 16.60%,-
21085,13.60%, 27.12%, 42.51%, 1.46%, 28.91%,-
21087,17.32%, 27.67%, 44.99%, 0.36%, 26.98%,-
21089,7.72%, 28.60%, 36.32%,-, 27.55%,-
21091,4.55%, 15.23%, 43.01%,-, 38.47%,-
21093,30.45%, 13.69%, 57.51%, 1.73%, 27.07%,-
21095,11.86%, 34.23%, 19.30%, 0.39%, 46.09%,-
21097,33.24%, 30.02%, 63.26%, 0.53%, 6.19%,-
21099,9.74%, 16.01%, 45.28%,-, 35.54%,-
21101,36.08%, 21.51%, 57.58%,-, 14.18%,-
21103,41.09%, 22.52%, 63.61%, 0.34%, 13.54%,-
21105,56.85%, 17.66%, 74.50%, 1.35%, 6.48%,-
21107,23.55%, 20.87%, 48.40%,-, 24.85%,-
21109,18.22%, 34.14%, 12.78%, 0.71%, 52.37%,-
21111,1.12%, 6.73%, 46.08%,-, 44.96%,-
21113,21.65%, 31.72%, 53.37%, 0.43%, 14.49%,-
21115,6.78%, 29.40%, 30.47%,-, 37.24%,-
21117,38.16%, 18.26%, 56.42%,-, 16.52%,-
21119,44.60%, 23.74%, 68.34%,-, 7.91%,-
21121,4.49%, 39.02%, 24.91%, 1.54%, 34.53%,-
21123,31.05%, 17.37%, 56.35%, 0.98%, 25.30%,-
21125,0.27%, 32.66%, 32.93%,-, 30.70%,-
21127,10.20%, 35.48%, 45.68%, 1.33%, 17.52%,-
21129,9.25%, 33.37%, 42.62%, 0.59%, 23.42%,-
21131,15.30%, 52.97%, 9.18%, 0.17%, 37.67%,-
21133,18.64%, 49.67%, 31.03%, 0.41%, 18.89%,-
21135,3.55%, 34.52%, 29.62%,-, 30.96%,-
21137,23.07%, 22.54%, 49.87%, 0.80%, 26.79%,-
21139,13.29%, 35.11%, 48.39%,-, 14.05%,-
21141,21.41%, 32.80%, 54.21%, 1.91%, 11.08%,-
21143,24.10%, 31.98%, 56.08%, 1.41%, 10.53%,-
21145,28.36%, 22.62%, 50.99%,-, 18.77%,-
21147,7.31%, 33.36%, 18.26%,-, 40.67%,-
21149,18.41%, 31.40%, 49.81%,-, 14.55%,-
21151,14.87%, 34.67%, 49.54%, 0.41%, 15.37%,-
21153,4.90%, 43.50%, 38.60%, 0.30%, 17.59%,-
21155,33.09%, 21.99%, 55.30%, 0.51%, 22.20%,-
21157,37.35%, 22.75%, 60.10%,-, 14.10%,-
21159,30.44%, 54.18%, 21.17%, 0.91%, 23.74%,-
21161,19.91%, 33.83%, 53.75%, 0.65%, 11.77%,-
21163,32.28%, 16.58%, 56.35%,-, 24.06%,-
21165,37.77%, 24.66%, 62.43%,-, 8.74%,-
21167,27.43%, 27.00%, 54.43%, 0.15%, 18.41%,-
21169,12.24%, 23.89%, 43.95%, 0.45%, 31.71%,-
21171,10.37%, 41.81%, 31.44%, 0.23%, 26.52%,-
21173,30.67%, 27.13%, 57.80%, 0.39%, 14.67%,-
21175,3.95%, 45.48%, 41.54%, 1.61%, 11.37%,-
21177,7.04%, 18.55%, 37.40%,-, 30.36%,-
21179,40.27%, 19.85%, 60.12%, 0.61%, 19.42%,-
21181,35.08%, 26.95%, 62.03%, 0.39%, 10.63%,-
21183,12.51%, 19.49%, 43.45%,-, 30.94%,-
21185,47.89%, 14.88%, 66.08%, 0.86%, 18.19%,-
21187,64.08%, 13.57%, 77.65%, 0.66%, 8.11%,-
21189,27.75%, 55.12%, 17.13%, 0.39%, 27.36%,-
21191,22.55%, 29.83%, 52.38%,-, 14.59%,-
21193,27.27%, 60.25%, 32.98%, 0.06%, 6.71%,-
21195,3.13%, 44.85%, 41.72%, 0.76%, 12.68%,-
21197,22.22%, 31.83%, 54.05%, 0.50%, 13.62%,-
21199,3.49%, 31.01%, 35.47%, 1.54%, 31.98%,-
21201,31.08%, 15.94%, 57.52%, 0.10%, 26.44%,-
21203,8.90%, 43.16%, 34.26%, 0.40%, 22.18%,-
21205,16.88%, 25.23%, 44.59%,-, 27.71%,-
21207,3.97%, 43.32%, 39.35%,-, 15.07%,-
21209,33.65%, 26.81%, 60.46%, 0.44%, 12.29%,-
21211,31.97%, 26.58%, 58.55%, 0.59%, 14.29%,-
21213,41.84%, 20.96%, 62.80%, 0.23%, 16.02%,-
21215,49.27%, 17.10%, 66.37%, 0.38%, 16.15%,-
21217,12.41%, 18.86%, 46.35%, 0.85%, 33.94%,-
21219,1.48%, 45.33%, 46.81%,-, 5.37%,-
21221,2.07%, 46.42%, 44.35%,-, 3.55%,-
21223,68.59%, 10.96%, 79.56%, 0.34%, 9.15%,-
21225,45.69%, 19.22%, 64.91%,-, 9.07%,-
21227,25.36%, 20.29%, 52.12%, 0.83%, 26.76%,-
21229,5.64%, 41.47%, 47.11%, 0.35%, 11.06%,-
21231,28.20%, 28.83%, 57.02%, 0.37%, 13.78%,-
21233,25.77%, 22.47%, 24.78%,-, 50.55%,-
21235,15.07%, 22.89%, 43.94%,-, 28.87%,-
21237,31.36%, 25.92%, 57.28%, 0.39%, 16.40%,-
21239,27.98%, 27.87%, 55.85%, 0.32%, 15.96%,-
22001,64.20%, 3.34%, 75.07%,-, 10.73%,-
22003,0%,-,-,-,-,-
22005,44.55%, 10.26%, 66.19%, 1.92%, 21.63%,-
22007,33.87%, 20.03%, 56.85%, 0.13%, 22.98%,-
22009,73.13%, 3.34%, 83.32%,-, 3.16%,-
22011,0%,-,-,-,-,-
22013,67.76%,-, 81.79%, 0.80%, 3.38%,-
22015,78.85%,-, 87.68%, 1.23%, 2.26%,-
22017,82.59%,-, 88.45%, 1.55%, 5.86%,-
22019,48.52%, 5.27%, 66.05%,-, 11.15%,-
22021,52.78%, 3.57%, 72.62%,-, 3.97%,-
22023,75.18%, 9.22%, 84.40%,-, 6.38%,-
22025,62.10%, 2.96%, 73.92%,-, 11.83%,-
22027,88.01%,-, 92.24%, 1.18%, 2.35%,-
22029,87.56%, 2.67%, 91.11%,-, 2.67%,-
22031,80.63%,-, 88.68%, 1.20%, 2.07%,-
22033,77.74%, 3.60%, 85.43%,-, 7.69%,-
22035,75.94%, 2.14%, 86.10%, 1.60%, 10.16%,-
22037,93.18%,-, 95.91%, 1.36%, 2.73%,-
22039,75.82%, 5.68%, 83.70%,-, 2.75%,-
22041,61.82%,-, 76.88%, 1.37%, 6.68%,-
22043,33.19%, 2.09%, 62.20%,-, 6.69%,-
22045,24.38%, 17.13%, 51.39%,-, 27.01%,-
22047,46.13%, 13.57%, 66.08%, 0.41%, 19.95%,-
22049,59.19%, 2.48%, 73.14%,-, 10.43%,-
22051,69.11%,-, 82.25%, 0.95%, 13.14%,-
22053,0%,-,-,-,-,-
22055,39.45%, 23.95%, 63.40%,-, 5.20%,-
22057,30.06%, 26.90%, 56.96%, 1.20%, 14.94%,-
22059,38.74%,-, 65.95%, 1.26%, 5.59%,-
22061,74.93%,-, 84.51%, 0.39%, 5.51%,-
22063,65.96%,-, 80.13%, 0.63%, 14.16%,-
22065,90.85%,-, 95.42%,-, 4.58%,-
22067,82.00%,-, 89.15%, 3.69%,-,-
22069,56.48%, 2.08%, 75.07%,-, 4.25%,-
22071,65.00%, 2.74%, 80.03%,-, 15.03%,-
22073,73.86%,-, 83.91%, 1.58%, 4.47%,-
22075,73.39%, 9.40%, 82.80%, 1.15%, 6.65%,-
22077,47.03%, 12.09%, 66.81%, 1.32%, 19.78%,-
22079,68.90%, 2.75%, 79.78%,-, 6.58%,-
22081,58.37%,-, 76.61%, 1.29%, 3.86%,-
22083,84.90%,-, 89.93%, 0.46%, 4.58%,-
22085,67.04%, 3.13%, 79.89%,-, 4.13%,-
22087,81.60%, 6.80%, 88.40%, 0.40%, 4.40%,-
22089,61.43%, 13.33%, 74.76%,-, 4.29%,-
22091,83.40%, 5.39%, 88.80%, 1.66%, 4.15%,-
22093,20.47%, 33.58%, 54.05%, 1.03%, 11.34%,-
22095,37.42%, 23.87%, 61.29%,-, 2.58%,-
22097,64.86%, 8.31%, 77.20%,-, 12.35%,-
22099,44.50%, 11.68%, 64.43%,-, 19.93%,-
22101,38.75%, 13.89%, 61.63%, 1.61%, 22.87%,-
22103,73.65%, 3.69%, 82.27%,-, 8.62%,-
22105,68.33%, 3.02%, 80.02%,-, 11.69%,-
22107,83.75%,-, 91.67%, 0.42%, 7.92%,-
22109,25.30%, 10.83%, 55.35%,-, 30.05%,-
22111,79.97%,-, 87.66%, 1.39%, 3.27%,-
22113,45.73%, 13.93%, 59.66%,-, 13.37%,-
22115,25.55%, 3.45%, 59.09%,-, 3.92%,-
22117,75.30%, 3.05%, 83.08%,-, 7.78%,-
22119,70.57%,-, 83.96%, 2.65%,-,-
22121,74.02%, 9.31%, 83.33%,-, 7.35%,-
22123,32.67%,-, 63.35%, 0.40%, 5.58%,-
22125,79.94%,-, 89.49%, 0.96%, 9.55%,-
22127,22.71%, 2.50%, 57.75%,-, 4.72%,-
23001,0.90%, 8.44%, 44.38%, 0.60%, 43.47%,-
23003,36.80%, 11.49%, 24.63%, 2.46%, 61.42%,-
23005,9.40%, 24.95%, 41.04%, 2.37%, 31.64%,-
23007,5.57%, 17.57%, 37.37%, 2.13%, 42.94%,-
23009,11.73%, 22.70%, 43.09%, 0.32%, 31.35%,-
23011,7.67%, 15.20%, 37.50%, 2.14%, 45.16%,-
23013,24.71%, 19.95%, 50.03%, 0.47%, 25.31%,-
23015,2.85%, 12.28%, 43.89%, 0.56%, 41.04%,-
23017,1.72%, 16.69%, 39.79%, 2.02%, 41.50%,-
23019,1.43%, 23.91%, 36.17%, 2.33%, 37.59%,-
23021,13.13%, 21.41%, 32.10%, 1.27%, 45.23%,-
23023,5.78%, 25.31%, 38.06%, 1.26%, 32.28%,-
23025,2.55%, 19.43%, 36.45%, 0.61%, 39.00%,-
23027,10.51%, 18.20%, 44.31%, 0.68%, 33.79%,-
23029,18.22%, 26.40%, 45.07%, 1.69%, 26.84%,-
23031,8.87%, 30.25%, 39.12%, 1.96%, 28.66%,-
24001,8.74%, 16.25%, 39.36%, 1.72%, 30.62%,-
24003,12.50%, 33.60%, 46.10%, 1.13%, 12.00%, 7.17%
24005,23.81%, 19.03%, 51.65%, 1.48%, 27.84%,-
24009,23.63%, 58.38%, 34.74%, 2.20%, 4.68%,-
24011,11.99%, 39.64%, 51.63%, 1.21%, 5.38%, 2.14%
24013,14.83%, 35.28%, 50.11%, 1.82%, 12.79%,-
24015,20.73%, 31.86%, 52.60%, 1.90%, 13.64%,-
24017,24.75%, 59.45%, 34.69%, 1.59%, 4.27%,-
24019,2.29%, 44.79%, 47.08%, 2.25%, 5.87%,-
24021,24.05%, 24.76%, 48.81%, 1.99%, 24.44%,-
24023,2.19%, 22.43%, 34.42%, 0.07%, 36.61%, 2.77%
24025,23.23%, 30.40%, 53.63%, 1.93%, 14.04%,-
24027,17.53%, 33.92%, 51.45%, 2.33%, 12.30%,-
24029,23.52%, 30.21%, 53.73%, 2.37%, 13.70%,-
24031,29.26%, 26.84%, 56.10%, 2.90%, 14.16%,-
24033,18.12%, 27.26%, 45.38%, 2.86%, 24.49%,-
24035,17.25%, 38.27%, 55.52%, 2.74%, 3.47%,-
24037,17.94%, 54.02%, 36.09%, 0.39%, 6.16%, 3.34%
24039,2.50%, 43.01%, 45.51%, 1.07%, 10.41%,-
24041,1.32%, 45.81%, 47.13%, 0.25%, 4.74%, 2.07%
24043,20.79%, 19.99%, 48.10%, 1.05%, 27.32%,-
24045,19.72%, 35.31%, 55.02%, 2.01%, 7.66%,-
24047,31.01%, 23.31%, 54.33%, 1.94%, 20.42%,-
24510,14.45%, 15.70%, 48.36%, 2.03%, 33.91%,-
25001,19.96%, 25.11%, 26.57%, 1.79%, 46.53%,-
25003,1.08%, 37.19%, 36.10%, 1.09%, 22.14%,-
25005,2.26%, 34.98%, 32.72%, 1.36%, 28.00%,-
25007,1.16%, 34.75%, 27.78%, 1.55%, 35.92%,-
25009,0.51%, 32.17%, 31.05%, 1.04%, 31.66%,-
25011,5.04%, 36.08%, 28.00%, 1.19%, 31.04%,-
25013,2.54%, 37.45%, 34.91%, 0.71%, 23.33%,-
25015,14.78%, 46.84%, 32.06%, 1.39%, 16.67%,-
25017,3.08%, 29.66%, 35.67%, 2.09%, 32.58%,-
25019,9.40%, 21.81%, 43.79%,-, 34.40%,-
25021,0.44%, 32.79%, 31.41%, 0.51%, 33.23%,-
25023,11.22%, 23.63%, 29.56%, 0.89%, 40.78%,-
25025,21.55%, 24.71%, 47.07%, 0.49%, 25.53%,-
25027,12.17%, 42.06%, 29.88%, 2.52%, 25.54%,-
26001,17.21%, 29.45%, 14.68%, 1.01%, 46.66%,-
26003,16.39%, 26.56%, 24.08%, 1.56%, 42.95%,-
26005,12.93%, 27.92%, 25.34%, 2.05%, 40.85%,-
26007,15.14%, 19.99%, 31.15%, 2.57%, 46.29%,-
26009,24.82%, 24.22%, 18.07%, 1.45%, 49.04%,-
26011,25.29%, 21.17%, 22.72%, 0.15%, 48.01%, 2.16%
26013,18.66%, 25.97%, 24.65%, 1.50%, 44.63%,-
26015,1.46%, 28.84%, 32.75%, 2.00%, 34.21%, 2.20%
26017,15.69%, 23.43%, 26.68%, 0.74%, 42.37%, 2.12%
26019,4.03%, 29.69%, 17.04%, 0.42%, 33.72%, 5.33%
26021,0.97%, 23.06%, 35.40%, 1.47%, 36.37%,-
26023,5.17%, 30.11%, 35.28%, 0.13%, 29.71%, 2.02%
26025,5.13%, 26.42%, 28.98%, 2.97%, 34.11%,-
26027,11.40%, 27.14%, 38.54%, 1.36%, 26.60%,-
26029,2.70%, 36.82%, 16.08%, 1.42%, 34.12%,-
26031,5.75%, 27.69%, 30.32%, 1.42%, 36.06%,-
26033,18.62%, 23.31%, 23.05%, 0.18%, 41.92%, 6.50%
26035,5.23%, 30.99%, 23.94%, 1.98%, 36.21%,-
26037,1.65%, 31.97%, 31.97%, 2.43%, 33.62%,-
26039,1.09%, 34.97%, 25.17%, 1.22%, 33.88%,-
26041,18.32%, 25.38%, 24.35%, 1.01%, 43.70%,-
26043,1.01%, 40.90%, 10.77%, 1.49%, 39.89%,-
26045,2.04%, 32.02%, 34.06%, 3.50%, 30.42%,-
26047,5.42%, 25.00%, 27.71%, 1.60%, 33.13%,-
26049,18.84%, 25.73%, 22.57%, 2.17%, 44.57%,-
26051,5.45%, 39.07%, 20.27%, 1.84%, 33.62%,-
26053,17.83%, 26.92%, 18.82%, 0.63%, 44.75%, 4.80%
26055,19.11%, 23.25%, 24.23%, 1.86%, 43.34%,-
26057,5.00%, 30.64%, 31.08%, 2.22%, 36.07%,-
26059,11.77%, 20.68%, 32.08%, 0.94%, 43.85%, 2.46%
26061,15.44%, 29.18%, 19.49%, 0.08%, 44.62%, 3.02%
26063,21.34%, 28.61%, 19.50%, 1.94%, 49.94%,-
26065,6.57%, 26.71%, 29.75%, 0.39%, 36.32%, 2.46%
26067,2.30%, 26.50%, 35.66%, 0.16%, 33.35%, 2.13%
26069,15.92%, 28.90%, 23.18%, 3.11%, 44.81%,-
26071,7.02%, 45.24%, 9.57%, 2.24%, 38.22%,-
26073,7.07%, 29.71%, 29.13%, 1.43%, 36.78%,-
26075,11.55%, 18.68%, 32.58%, 1.75%, 44.13%,-
26077,3.78%, 21.47%, 29.74%, 0.32%, 33.51%, 3.27%
26079,1.80%, 32.28%, 21.11%, 0.29%, 34.08%, 3.17%
26081,13.15%, 20.35%, 29.48%, 1.59%, 42.63%,-
26083,0.45%, 44.80%, 5.34%, 1.63%, 45.25%,-
26085,26.56%, 24.02%, 19.68%, 0.95%, 50.58%,-
26087,10.83%, 32.09%, 22.28%, 2.71%, 42.92%,-
26089,3.25%, 35.42%, 19.62%, 1.48%, 38.68%,-
26091,6.69%, 27.02%, 38.23%, 3.22%, 31.54%,-
26093,10.22%, 28.49%, 39.66%, 0.30%, 29.44%, 2.10%
26095,5.91%, 37.38%, 16.29%, 3.04%, 43.29%,-
26097,6.68%, 34.63%, 41.31%, 1.70%, 22.35%,-
26099,4.41%, 34.45%, 38.85%, 1.98%, 24.72%,-
26101,10.12%, 26.27%, 37.92%, 1.91%, 27.79%,-
26103,12.84%, 33.28%, 12.75%, 1.60%, 46.11%,-
26105,16.64%, 21.51%, 27.34%, 0.08%, 43.99%, 2.65%
26107,14.65%, 26.84%, 24.28%, 0.13%, 41.50%, 2.15%
26109,13.91%, 26.94%, 27.03%, 0.77%, 40.94%,-
26111,17.35%, 29.09%, 21.64%, 2.84%, 46.44%,-
26113,11.17%, 32.88%, 17.00%, 2.01%, 44.05%,-
26115,10.17%, 30.88%, 41.04%, 2.30%, 25.78%,-
26117,14.89%, 28.80%, 21.10%, 2.00%, 43.68%,-
26119,11.68%, 43.62%, 21.88%, 0.40%, 31.95%,-
26121,31.97%, 18.47%, 20.35%, 1.19%, 52.32%,-
26123,22.60%, 24.59%, 19.80%, 2.12%, 47.19%,-
26125,3.60%, 35.46%, 31.86%, 1.88%, 28.63%, 2.16%
26127,26.03%, 23.00%, 21.36%, 0.30%, 49.03%, 3.11%
26129,10.70%, 31.64%, 18.65%, 0.35%, 42.34%, 2.51%
26131,11.78%, 41.13%, 20.54%, 1.14%, 29.35%,-
26133,2.89%, 37.03%, 17.27%, 0.17%, 39.92%, 2.67%
26135,14.16%, 32.45%, 19.47%, 1.47%, 46.61%,-
26137,6.69%, 42.79%, 18.53%, 2.58%, 36.10%,-
26139,27.16%, 20.87%, 23.28%, 1.61%, 50.43%,-
26141,8.26%, 37.42%, 13.30%, 0.56%, 45.69%,-
26143,20.74%, 22.60%, 25.30%, 1.01%, 46.04%,-
26145,1.01%, 27.94%, 32.46%, 0.97%, 31.45%,-
26147,13.15%, 27.48%, 27.95%, 1.24%, 41.09%,-
26149,0.11%, 19.03%, 37.13%, 1.55%, 37.24%,-
26151,15.59%, 32.19%, 17.26%, 2.76%, 47.79%,-
26153,1.59%, 37.95%, 21.49%, 1.08%, 36.35%,-
26155,7.59%, 30.05%, 25.47%, 0.17%, 37.64%, 3.42%
26157,10.75%, 34.65%, 16.99%, 0.95%, 45.40%, 2.00%
26159,9.78%, 29.01%, 27.53%, 1.22%, 38.79%,-
26161,4.95%, 23.64%, 39.45%, 2.42%, 34.50%,-
26163,9.14%, 30.08%, 25.65%, 0.91%, 39.22%,-
26165,15.66%, 26.52%, 20.15%, 0.39%, 42.18%, 3.11%
27001,20.60%, 17.38%, 19.83%, 0.77%, 40.42%, 3.46%
27003,6.64%, 27.03%, 28.43%, 0.72%, 35.06%, 4.43%
27005,20.35%, 16.76%, 24.10%, 0.79%, 44.45%, 5.43%
27007,2.55%, 16.20%, 26.12%, 2.64%, 26.25%,-
