31019,x,x,x,x,x,"11,575","5,599",48.37%, 25.81%,"8,587","2,988"
31021,x,x,x,x,x,"3,837","2,037",53.09%, 23.46%,"2,937",900
31023,x,x,x,x,x,"4,113",489,11.89%, 44.06%,"2,301","1,812"
31025,x,x,x,x,x,"6,308","2,698",42.77%, 28.61%,"4,503","1,805"
31027,x,x,x,x,x,"4,802","1,188",24.74%, 37.63%,"2,995","1,807"
31029,x,x,x,x,x,"1,625","1,011",62.22%, 18.89%,"1,318",307
31031,x,x,x,x,x,"3,073","2,147",69.87%, 15.07%,"2,610",463
31033,x,x,x,x,x,"4,070","2,170",53.32%, 23.34%,"3,120",950
31035,x,x,x,x,x,"3,403","1,681",49.40%, 25.30%,"2,542",861
31037,x,x,x,x,x,"3,906","1,692",43.32%, 28.34%,"2,799","1,107"
31039,x,x,x,x,x,"4,829","2,791",57.80%, 21.10%,"3,810","1,019"
31041,x,x,x,x,x,"5,983","3,689",61.66%, 19.17%,"4,836","1,147"
31043,x,x,x,x,x,"4,627","1,131",24.44%, 37.78%,"2,879","1,748"
31045,x,x,x,x,x,"3,698","2,276",61.55%, 19.23%,"2,987",711
31047,x,x,x,x,x,"7,635","4,787",62.70%, 18.65%,"6,211","1,424"
31049,x,x,x,x,x,"1,225",777,63.43%, 18.29%,"1,001",224
31051,x,x,x,x,x,"3,240","1,358",41.91%, 29.04%,"2,299",941
31053,x,x,x,x,x,"13,663","6,011",43.99%, 28.00%,"9,837","3,826"
31055,x,x,x,x,x,"149,780","53,378",35.64%, 32.18%,"101,579","48,201"
31057,x,x,x,x,x,"1,224",782,63.89%, 18.06%,"1,003",221
31059,x,x,x,x,x,"3,781","1,241",32.82%, 33.59%,"2,511","1,270"
31061,x,x,x,x,x,"2,109",911,43.20%, 28.40%,"1,510",599
31063,x,x,x,x,x,"1,639",991,60.46%, 19.77%,"1,315",324
31065,x,x,x,x,x,"2,958","1,606",54.29%, 22.85%,"2,282",676
31067,x,x,x,x,x,"9,886","2,710",27.41%, 36.29%,"6,298","3,588"
31069,x,x,x,x,x,"1,365",957,70.11%, 14.95%,"1,161",204
31071,x,x,x,x,x,"1,112",694,62.41%, 18.79%,903,209
31073,x,x,x,x,x,"1,071",587,54.81%, 22.60%,829,242
31075,x,x,x,x,x,445,307,68.99%, 15.51%,376,69
31077,x,x,x,x,x,"1,765",245,13.88%, 43.06%,"1,005",760
31079,x,x,x,x,x,"15,205","6,769",44.52%, 27.74%,"10,987","4,218"
31081,x,x,x,x,x,"3,867","2,053",53.09%, 23.45%,"2,960",907
31083,x,x,x,x,x,"2,088","1,010",48.37%, 25.81%,"1,549",539
31085,x,x,x,x,x,609,363,59.61%, 20.20%,486,123
31087,x,x,x,x,x,"1,703",975,57.25%, 21.37%,"1,339",364
31089,x,x,x,x,x,"5,200","3,094",59.50%, 20.25%,"4,147","1,053"
31091,x,x,x,x,x,446,342,76.68%, 11.66%,394,52
31093,x,x,x,x,x,"2,636",746,28.30%, 35.85%,"1,691",945
31095,x,x,x,x,x,"4,484","1,532",34.17%, 32.92%,"3,008","1,476"
31097,x,x,x,x,x,"2,554",720,28.19%, 35.90%,"1,637",917
31099,x,x,x,x,x,"2,962","1,444",48.75%, 25.62%,"2,203",759
31101,x,x,x,x,x,"3,178","1,848",58.15%, 20.93%,"2,513",665
31103,x,x,x,x,x,709,417,58.82%, 20.59%,563,146
31105,x,x,x,x,x,"2,087","1,213",58.12%, 20.94%,"1,650",437
31107,x,x,x,x,x,"4,607","2,029",44.04%, 27.98%,"3,318","1,289"
31109,x,x,x,x,x,"68,497","16,649",24.31%, 37.85%,"42,573","25,924"
31111,x,x,x,x,x,"10,722","4,282",39.94%, 30.03%,"7,502","3,220"
31113,x,x,x,x,x,393,247,62.85%, 18.58%,320,73
31115,x,x,x,x,x,403,287,71.22%, 14.39%,345,58
31117,x,x,x,x,x,289,205,70.93%, 14.53%,247,42
31119,x,x,x,x,x,"10,804","6,356",58.83%, 20.58%,"8,580","2,224"
31121,x,x,x,x,x,"3,305","1,531",46.32%, 26.84%,"2,418",887
31123,x,x,x,x,x,"2,260","1,220",53.98%, 23.01%,"1,740",520
31125,x,x,x,x,x,"2,054",772,37.59%, 31.21%,"1,413",641
31127,x,x,x,x,x,"3,509","1,691",48.19%, 25.90%,"2,600",909
31129,x,x,x,x,x,"3,088","1,090",35.30%, 32.35%,"2,089",999
31131,x,x,x,x,x,"6,533","3,097",47.41%, 26.30%,"4,815","1,718"
31133,x,x,x,x,x,"1,823",775,42.51%, 28.74%,"1,299",524
31135,x,x,x,x,x,"1,519",811,53.39%, 23.30%,"1,165",354
31137,x,x,x,x,x,"4,091","2,621",64.07%, 17.97%,"3,356",735
31139,x,x,x,x,x,"3,104","1,798",57.93%, 21.04%,"2,451",653
31141,x,x,x,x,x,"10,726","5,016",46.76%, 26.62%,"7,871","2,855"
31143,x,x,x,x,x,"2,877","1,223",42.51%, 28.75%,"2,050",827
31145,x,x,x,x,x,"4,632","2,770",59.80%, 20.10%,"3,701",931
31147,x,x,x,x,x,"5,170","2,154",41.66%, 29.17%,"3,662","1,508"
31149,x,x,x,x,x,"1,075",799,74.33%, 12.84%,937,138
31151,x,x,x,x,x,"5,482",174,3.17%, 48.41%,"2,828","2,654"
31153,x,x,x,x,x,"15,418","7,610",49.36%, 25.32%,"11,514","3,904"
31155,x,x,x,x,x,"6,783","1,781",26.26%, 36.87%,"4,282","2,501"
31157,x,x,x,x,x,"11,413","5,885",51.56%, 24.22%,"8,649","2,764"
31159,x,x,x,x,x,"5,794","1,620",27.96%, 36.02%,"3,707","2,087"
31161,x,x,x,x,x,"2,867","1,905",66.45%, 16.78%,"2,386",481
31163,x,x,x,x,x,"1,910",288,15.08%, 42.46%,"1,099",811
31165,x,x,x,x,x,768,510,66.41%, 16.80%,639,129
31167,x,x,x,x,x,"2,140","1,184",55.33%, 22.34%,"1,662",478
31169,x,x,x,x,x,"3,252","1,296",39.85%, 30.07%,"2,274",978
31171,x,x,x,x,x,470,324,68.94%, 15.53%,397,73
31173,x,x,x,x,x,"2,405",725,30.15%, 34.93%,"1,565",840
31175,x,x,x,x,x,"2,782","1,240",44.57%, 27.71%,"2,011",771
31177,x,x,x,x,x,"5,691","2,889",50.76%, 24.62%,"4,290","1,401"
31179,x,x,x,x,x,"3,561","1,757",49.34%, 25.33%,"2,659",902
31181,x,x,x,x,x,"2,327",935,40.18%, 29.91%,"1,631",696
31183,x,x,x,x,x,445,277,62.25%, 18.88%,361,84
31185,x,x,x,x,x,"5,969","3,333",55.84%, 22.08%,"4,651","1,318"
32001,x,x,x,x,x,"4,008","1,932",48.20%, 25.90%,"2,970","1,038"
32003,x,x,x,x,x,"89,908","16,294",18.12%, 40.94%,"53,101","36,807"
32005,x,x,x,x,x,"3,881","1,915",49.34%, 25.33%,"2,898",983
32007,x,x,x,x,x,"5,353","2,419",45.19%, 27.41%,"3,886","1,467"
32009,x,x,x,x,x,400,146,36.50%, 31.75%,273,127
32011,x,x,x,x,x,510,232,45.49%, 27.25%,371,139
32013,x,x,x,x,x,"2,372",946,39.88%, 30.06%,"1,659",713
32015,x,x,x,x,x,"1,266",330,26.07%, 36.97%,798,468
32017,x,x,x,x,x,"1,223",459,37.53%, 31.23%,841,382
32019,x,x,x,x,x,"3,772","1,854",49.15%, 25.42%,"2,813",959
32021,x,x,x,x,x,"2,879","1,343",46.65%, 26.68%,"2,111",768
32023,x,x,x,x,x,"2,089",485,23.22%, 38.39%,"1,287",802
32027,x,x,x,x,x,"1,218",488,40.07%, 29.97%,853,365
32029,x,x,x,x,x,734,282,38.42%, 30.79%,508,226
32031,x,x,x,x,x,"50,645","16,433",32.45%, 33.78%,"33,539","17,106"
32033,x,x,x,x,x,"3,992",900,22.55%, 38.73%,"2,446","1,546"
32510,x,x,x,x,x,"7,516","3,276",43.59%, 28.21%,"5,396","2,120"
33001,x,x,x,"16,312","6,926",42.46%, 70.72%, 28.26%,"11,536","4,610", 166
33003,x,x,x,"11,070","6,130",55.37%, 77.01%, 21.64%,"8,525","2,395", 150
33005,x,x,x,"22,703","4,233",18.65%, 58.98%, 40.33%,"13,390","9,157", 156
33007,x,x,x,"15,563","3,639",23.38%, 60.84%, 37.45%,"9,468","5,829", 266
33009,x,x,x,"25,319","8,217",32.45%, 65.58%, 33.13%,"16,605","8,388", 326
33011,x,x,x,"101,377","30,535",30.12%, 64.39%, 34.27%,"65,274","34,739"," 1,364"
33013,x,x,x,"37,453","13,617",36.36%, 67.70%, 31.34%,"25,354","11,737", 362
33015,x,x,x,"61,541","16,827",27.34%, 63.09%, 35.75%,"38,825","21,998", 718
33017,x,x,x,"29,129","4,818",16.54%, 57.83%, 41.29%,"16,846","12,028", 255
33019,x,x,x,"13,592","2,347",17.27%, 58.13%, 40.86%,"7,901","5,554", 137
34001,x,x,x,"76,700","17,464",22.77%, 59.54%, 36.77%,"45,667","28,203"," 2,830"
34003,x,x,x,"436,894","138,303",31.66%, 65.34%, 33.68%,"285,458","147,155"," 4,281"
34005,x,x,x,"114,260","29,285",25.63%, 61.97%, 36.34%,"70,805","41,520"," 1,935"
34007,x,x,x,"190,207","36,733",19.31%, 58.85%, 39.54%,"111,935","75,202"," 3,070"
34009,x,x,x,"32,069","13,892",43.32%, 70.54%, 27.22%,"22,621","8,729", 719
34011,x,x,x,"45,392","7,717",17.00%, 58.18%, 41.18%,"26,409","18,692", 291
34013,x,x,x,"338,888","8,766",2.59%, 50.17%, 47.59%,"170,036","161,270"," 7,582"
34015,x,x,x,"71,209","19,297",27.10%, 62.92%, 35.82%,"44,806","25,509", 894
34017,x,x,x,"227,600","48,918",21.49%, 60.15%, 38.65%,"136,895","87,977"," 2,728"
34019,x,x,x,"30,856","12,251",39.70%, 68.97%, 29.27%,"21,282","9,031", 543
34021,x,x,x,"133,191","7,123",5.35%, 52.03%, 46.68%,"69,303","62,180"," 1,708"
34023,x,x,x,"242,694","60,636",24.98%, 61.41%, 36.42%,"149,033","88,397"," 5,264"
34025,x,x,x,"189,977","61,654",32.45%, 65.71%, 33.25%,"124,830","63,176"," 1,971"
34027,x,x,x,"166,434","62,532",37.57%, 68.18%, 30.60%,"113,469","50,937"," 2,028"
34029,x,x,x,"107,667","50,269",46.69%, 72.43%, 25.74%,"77,979","27,710"," 1,978"
34031,x,x,x,"174,923","46,209",26.42%, 62.03%, 35.62%,"108,511","62,302"," 4,110"
34033,x,x,x,"25,249","7,762",30.74%, 64.84%, 34.10%,"16,371","8,609", 269
34035,x,"85,605","29,987",35.03%, 66.03%, 31.00%, 2.64%, 0.34%,"26,537","2,257", 287
34037,x,x,x,"34,898","17,392",49.84%, 74.44%, 24.60%,"25,977","8,585", 336
34039,x,x,x,"242,973","57,808",23.79%, 61.03%, 37.24%,"148,290","90,482"," 4,201"
34041,x,x,x,"29,543","9,293",31.46%, 65.33%, 33.88%,"19,301","10,008", 234
35001,x,"131,562","31,240",23.75%, 60.80%, 37.06%, 2.02%, 0.13%,"48,753","2,651", 165
35003,x,"1,128",558,49.47%, 73.49%, 24.02%, 2.30%, 0.18%,271,26, 2
35005,x,"16,216","7,197",44.38%, 70.87%, 26.49%, 2.56%, 0.07%,"4,296",415, 12
35006,x,x,x,x,x,x,x,x,0,0,0%
35007,x,x,x,"4,601",808,17.56%, 57.88%, 40.32%,"2,663","1,855", 83
35009,x,"11,064","5,976",54.01%, 75.85%, 21.84%, 2.22%, 0.09%,"2,416",246, 10
35011,x,"1,047",482,46.04%, 71.82%, 25.79%, 2.29%, 0.10%,270,24, 1
35013,x,x,x,"24,366","5,146",21.12%, 59.76%, 38.64%,"14,562","9,416", 388
35015,x,"15,346","4,881",31.81%, 64.65%, 32.84%, 2.40%, 0.11%,"5,040",368, 17
35017,x,"8,781",350,3.99%, 50.46%, 46.48%, 2.98%, 0.08%,"4,081",262, 7
35019,x,x,x,"2,525",95,3.76%, 51.37%, 47.60%,"1,297","1,202", 26
35021,x,x,x,760,302,39.74%, 68.68%, 28.95%,522,220,18
35023,x,x,x,"1,657",489,29.51%, 63.43%, 33.92%,"1,051",562,44
35025,x,"16,331","9,049",55.41%, 76.41%, 21.00%, 2.50%, 0.09%,"3,429",409, 15
35027,x,x,x,"3,280","1,832",55.85%, 77.07%, 21.22%,"2,528",696, 56
35028,x,x,x,"7,624","2,604",34.16%, 66.09%, 31.94%,"5,039","2,435", 150
35029,x,"4,677","1,398",29.89%, 63.25%, 33.35%, 3.36%, 0.04%,"1,560",157, 2
35031,x,"10,789",242,2.24%, 49.74%, 47.49%, 2.53%, 0.24%,"5,124",273, 26
35033,x,x,x,"2,318",30,1.29%, 50.26%, 48.96%,"1,165","1,135", 18
35035,x,"10,670","4,052",37.98%, 65.91%, 27.94%, 6.05%, 0.09%,"2,981",646, 10
35037,x,"4,522","2,063",45.62%, 71.30%, 25.67%, 2.94%, 0.09%,"1,161",133, 4
35039,x,x,x,"10,195","1,291",12.66%, 55.34%, 42.68%,"5,642","4,351", 202
35041,x,"6,473","3,115",48.12%, 73.03%, 24.90%, 2.04%, 0.03%,"1,612",132, 2
35043,x,"6,979",214,3.07%, 50.25%, 47.18%, 2.42%, 0.14%,"3,293",169, 10
35045,x,"15,970","6,492",40.65%, 67.55%, 26.90%, 5.18%, 0.36%,"4,296",828, 58
35047,x,x,x,"9,293",229,2.46%, 50.18%, 47.71%,"4,663","4,434", 196
35049,x,x,x,"23,246","1,450",6.24%, 52.53%, 46.29%,"12,211","10,761", 274
35051,x,"3,074","1,140",37.09%, 67.47%, 30.38%, 2.02%, 0.13%,934,62, 4
35053,x,x,x,"4,730",664,14.04%, 56.19%, 42.16%,"2,658","1,994", 78
35055,x,x,x,"7,164",145,2.02%, 50.49%, 48.46%,"3,617","3,472", 75
35057,x,"2,724",850,31.20%, 64.54%, 33.33%, 2.06%, 0.07%,908,56, 2
35059,x,"2,131","1,049",49.23%, 72.50%, 23.28%, 4.08%, 0.14%,496,87, 3
35061,x,"14,688","2,129",14.49%, 56.09%, 41.60%, 2.21%, 0.10%,"6,110",325, 14
36001,x,x,x,"149,475","14,551",9.73%, 54.76%, 45.02%,"81,848","67,297", 330
36003,x,x,x,"18,284","8,614",47.11%, 73.43%, 26.32%,"13,426","4,812", 46
36005,x,x,x,"441,174","46,591",10.56%, 55.16%, 44.60%,"243,345","196,754"," 1,075"
36007,x,x,x,"93,135","18,582",19.95%, 59.84%, 39.89%,"55,736","37,154", 245
36009,x,x,x,"32,927","10,997",33.40%, 66.53%, 33.13%,"21,906","10,909", 112
36011,x,x,x,"33,952","11,677",34.39%, 67.08%, 32.68%,"22,774","11,097", 81
36013,x,x,x,"63,583","10,905",17.15%, 58.44%, 41.29%,"37,158","26,253", 172
36015,x,x,x,"38,944","13,550",34.79%, 67.28%, 32.48%,"26,200","12,650", 94
36017,x,x,x,"19,509","8,075",41.39%, 70.58%, 29.19%,"13,770","5,695", 44
36019,x,x,x,"26,804","7,345",27.40%, 63.60%, 36.20%,"17,048","9,703", 53
36021,x,x,x,"25,610","10,437",40.75%, 70.27%, 29.51%,"17,995","7,558", 57
36023,x,x,x,"18,156","7,651",42.14%, 70.97%, 28.83%,"12,885","5,234", 37
36025,x,x,x,"20,426","9,893",48.43%, 74.10%, 25.67%,"15,136","5,243", 47
36027,x,x,x,"92,903","36,992",39.82%, 69.82%, 30.00%,"64,864","27,872", 167
36029,x,x,x,"476,023","38,357",8.06%, 53.88%, 45.82%,"256,462","218,105"," 1,456"
36031,x,x,x,"16,752","6,808",40.64%, 70.22%, 29.58%,"11,763","4,955", 34
36033,x,x,x,"16,260","5,693",35.01%, 67.40%, 32.39%,"10,959","5,266", 35
36035,x,x,x,"22,575","7,897",34.98%, 67.33%, 32.35%,"15,200","7,303", 72
36037,x,x,x,"25,811","8,476",32.84%, 66.28%, 33.44%,"17,107","8,631", 73
36039,x,x,x,"19,618","9,053",46.15%, 72.96%, 26.81%,"14,313","5,260", 45
36041,x,x,x,"3,334","1,866",55.97%, 77.89%, 21.93%,"2,597",731, 6
36043,x,x,x,"29,767","10,707",35.97%, 67.84%, 31.87%,"20,194","9,487", 86
36045,x,x,x,"34,817","11,494",33.01%, 66.41%, 33.40%,"23,123","11,629", 65
36047,x,x,x,"763,620","13,865",1.82%, 50.78%, 48.96%,"387,768","373,903"," 1,949"
36049,x,x,x,"9,608","3,604",37.51%, 68.60%, 31.09%,"6,591","2,987", 30
36051,x,x,x,"22,980","8,855",38.53%, 69.13%, 30.60%,"15,886","7,031", 63
36053,x,x,x,"24,697","12,151",49.20%, 74.47%, 25.27%,"18,392","6,241", 64
36055,x,x,x,"317,305","76,548",24.12%, 61.95%, 37.83%,"196,579","120,031", 695
36057,x,x,x,"26,171","7,180",27.43%, 63.58%, 36.15%,"16,640","9,460", 71
36059,x,x,x,"693,027","185,892",26.82%, 63.31%, 36.48%,"438,723","252,831"," 1,473"
36061,x,x,x,"534,863","175,811",32.87%, 66.25%, 33.38%,"354,326","178,515"," 2,022"
36063,x,x,x,"94,091","15,786",16.78%, 58.22%, 41.44%,"54,777","38,991", 323
36065,x,x,x,"112,444","44,907",39.94%, 69.86%, 29.92%,"78,549","33,642", 253
36067,x,x,x,"202,416","78,144",38.61%, 69.18%, 30.58%,"140,039","61,895", 482
36069,x,x,x,"34,921","12,816",36.70%, 68.23%, 31.53%,"23,828","11,012", 81
36071,x,x,x,"89,515","37,778",42.20%, 71.00%, 28.80%,"63,556","25,778", 181
36073,x,x,x,"15,329","6,567",42.84%, 71.35%, 28.51%,"10,938","4,371", 20
36075,x,x,x,"40,518","17,792",43.91%, 71.84%, 27.93%,"29,109","11,317", 92
36077,x,x,x,"25,321","9,466",37.38%, 68.58%, 31.19%,"17,364","7,898", 59
36079,x,x,x,"29,497","13,926",47.21%, 73.48%, 26.26%,"21,673","7,747", 77
36081,x,x,x,"756,087","97,699",12.92%, 56.34%, 43.42%,"426,015","328,316"," 1,756"
36083,x,x,x,"73,071","24,845",34.00%, 66.87%, 32.87%,"48,864","24,019", 188
36085,x,x,x,"114,123","55,445",48.58%, 74.21%, 25.62%,"84,686","29,241", 196
36087,x,x,x,"100,720","28,982",28.77%, 64.29%, 35.52%,"64,753","35,771", 196
36089,x,x,x,"41,503","10,859",26.16%, 63.00%, 36.83%,"26,145","15,286", 72
36091,x,x,x,"58,631","22,683",38.69%, 69.22%, 30.53%,"40,582","17,899", 150
36093,x,x,x,"77,339","17,910",23.16%, 61.46%, 38.30%,"47,529","29,619", 191
36095,x,x,x,"12,406","4,914",39.61%, 69.68%, 30.07%,"8,644","3,730", 32
36097,x,x,x,"6,891","3,008",43.65%, 71.76%, 28.11%,"4,945","1,937", 9
36099,x,x,x,"13,842","4,927",35.59%, 67.68%, 32.08%,"9,368","4,441", 33
36101,x,x,x,"38,253","19,246",50.31%, 75.05%, 24.74%,"28,708","9,462", 83
36103,x,x,x,"449,898","184,011",40.90%, 70.34%, 29.44%,"316,452","132,441"," 1,005"
36105,x,x,x,"26,938","7,188",26.68%, 63.24%, 36.55%,"17,035","9,847", 56
36107,x,x,x,"18,910","7,926",41.91%, 70.84%, 28.93%,"13,396","5,470", 44
36109,x,x,x,"30,011","5,261",17.53%, 58.66%, 41.13%,"17,605","12,344", 62
36111,x,x,x,"68,433","25,512",37.28%, 68.51%, 31.23%,"46,883","21,371", 179
36113,x,x,x,"22,465","10,889",48.47%, 74.11%, 25.64%,"16,649","5,760", 56
36115,x,x,x,"21,864","10,459",47.84%, 73.80%, 25.97%,"16,136","5,677", 51
36117,x,x,x,"31,642","15,176",47.96%, 73.89%, 25.92%,"23,379","8,203", 60
36119,x,x,x,"418,435","108,489",25.93%, 62.83%, 36.90%,"262,901","154,412"," 1,122"
36121,x,x,x,"15,588","6,819",43.75%, 71.75%, 28.00%,"11,184","4,365", 39
36123,x,x,x,"8,618","4,681",54.32%, 77.04%, 22.72%,"6,639","1,958", 21
37001,x,x,x,"29,549","15,213",51.48%, 74.61%, 23.12%,"22,046","6,833",670
37003,x,x,x,"8,506","3,397",39.94%, 68.95%, 29.01%,"5,865","2,468",173
37005,x,x,x,"3,521",854,24.25%, 61.29%, 37.03%,"2,158","1,304", 59
37007,x,x,x,"5,833","1,363",23.37%, 60.88%, 37.51%,"3,551","2,188", 94
37009,x,x,x,"9,188","2,471",26.89%, 62.95%, 36.06%,"5,784","3,313", 91
37011,x,x,x,"4,179","2,883",68.99%, 83.99%, 15.00%,"3,510",627, 42
37013,x,x,x,"9,928","4,014",40.43%, 69.65%, 29.22%,"6,915","2,901", 112
37015,x,x,x,"4,747","1,055",22.22%, 60.54%, 38.32%,"2,874","1,819", 54
37017,x,x,x,"6,497","2,004",30.85%, 64.72%, 33.88%,"4,205","2,201", 91
37019,x,x,x,"8,909","3,653",41.00%, 69.06%, 28.06%,"6,153","2,500",256
37021,x,x,x,"45,594","19,465",42.69%, 70.38%, 27.69%,"32,091","12,626", 877
37023,x,x,x,"20,950","8,250",39.38%, 68.96%, 29.58%,"14,447","6,197", 306
37025,x,x,x,"24,048","13,048",54.26%, 76.45%, 22.19%,"18,384","5,336", 328
37027,x,x,x,"18,171","8,090",44.52%, 71.41%, 26.89%,"12,976","4,886", 309
37029,x,x,x,"1,510",353,23.38%, 60.20%, 36.82%,909,556,45
37031,x,x,x,"11,415","5,658",49.57%, 74.14%, 24.57%,"8,463","2,805", 147
37033,x,x,x,"5,001","1,061",21.22%, 59.65%, 38.43%,"2,983","1,922", 96
37035,x,x,x,"32,375","16,362",50.54%, 74.46%, 23.92%,"24,106","7,744", 525
37037,x,x,x,"9,941","2,551",25.66%, 62.12%, 36.46%,"6,175","3,624", 142
37039,x,x,x,"6,604","1,702",25.77%, 62.28%, 36.51%,"4,113","2,411", 80
37041,x,x,x,"2,871",970,33.79%, 66.39%, 32.60%,"1,906",936, 29
37043,x,x,x,"2,370",748,31.56%, 65.19%, 33.63%,"1,545",797, 28
37045,x,x,x,"19,048","8,732",45.84%, 72.06%, 26.22%,"13,726","4,994", 328
37047,x,x,x,"11,987","5,163",43.07%, 70.64%, 27.57%,"8,468","3,305", 214
37049,x,x,x,"11,903","6,988",58.71%, 78.74%, 20.03%,"9,372","2,384", 147
37051,x,x,x,"34,595","14,523",41.98%, 70.46%, 28.48%,"24,376","9,853", 366
37053,x,x,x,"2,367",860,36.33%, 66.67%, 30.33%,"1,578",718,71
37055,x,x,x,"2,641","1,352",51.19%, 75.20%, 24.01%,"1,986",634, 21
37057,x,x,x,"33,262","17,184",51.66%, 74.79%, 23.12%,"24,875","7,691",696
37059,x,x,x,"7,416","4,035",54.41%, 75.69%, 21.28%,"5,613","1,578",225
37061,x,x,x,"10,130","4,296",42.41%, 70.61%, 28.20%,"7,153","2,857", 120
37063,x,x,x,"41,667","10,010",24.02%, 61.38%, 37.36%,"25,576","15,566", 525
37065,x,x,x,"13,184","3,609",27.37%, 62.53%, 35.16%,"8,244","4,635",305
37067,x,x,x,"68,569","25,487",37.17%, 67.69%, 30.52%,"46,415","20,928"," 1,226"
37069,x,x,x,"7,944","3,090",38.90%, 68.37%, 29.47%,"5,431","2,341",172
37071,x,x,x,"36,901","19,494",52.83%, 75.76%, 22.93%,"27,956","8,462", 483
37073,x,x,x,"2,478",87,3.51%, 51.01%, 47.50%,"1,264","1,177", 37
37075,x,x,x,"2,783",642,23.07%, 61.05%, 37.98%,"1,699","1,057", 27
37077,x,x,x,"9,035","3,119",34.52%, 66.82%, 32.30%,"6,037","2,918", 80
37079,x,x,x,"3,684","1,941",52.69%, 75.68%, 22.99%,"2,788",847, 49
37081,x,x,x,"88,366","35,581",40.27%, 69.46%, 29.20%,"61,381","25,800"," 1,185"
37083,x,x,x,"13,375","4,667",34.89%, 66.60%, 31.71%,"8,908","4,241", 226
37085,x,x,x,"13,744","6,912",50.29%, 74.64%, 24.35%,"10,259","3,347", 138
37087,x,x,x,"13,731","4,388",31.96%, 64.84%, 32.88%,"8,903","4,515",313
37089,x,x,x,"15,135","9,433",62.33%, 80.17%, 17.85%,"12,134","2,701", 300
37091,x,x,x,"4,789",866,18.08%, 58.34%, 40.26%,"2,794","1,928", 67
37093,x,x,x,"3,426",461,13.46%, 56.25%, 42.79%,"1,927","1,466", 33
37095,x,x,x,"1,545",709,45.89%, 71.97%, 26.08%,"1,112",403, 30
37097,x,x,x,"22,682","11,648",51.35%, 73.79%, 22.43%,"16,736","5,088",858
37099,x,x,x,"7,967","1,540",19.33%, 59.11%, 39.78%,"4,709","3,169", 89
37101,x,x,x,"18,011","10,784",59.87%, 79.24%, 19.37%,"14,272","3,488", 251
37103,x,x,x,"2,800",557,19.89%, 58.93%, 39.04%,"1,650","1,093",57
37105,x,x,x,"8,026","3,812",47.50%, 72.71%, 25.22%,"5,836","2,024",166
37107,x,x,x,"14,975","7,393",49.37%, 73.89%, 24.52%,"11,065","3,672", 238
37109,x,x,x,"13,892","3,497",25.17%, 61.88%, 36.71%,"8,597","5,100", 195
37111,x,x,x,"9,114","4,222",46.32%, 72.09%, 25.76%,"6,570","2,348",196
37113,x,x,x,"5,974","2,385",39.92%, 69.20%, 29.28%,"4,134","1,749", 91
37115,x,x,x,"5,350","1,234",23.07%, 61.18%, 38.11%,"3,273","2,039", 38
37117,x,x,x,"6,091","2,348",38.55%, 68.76%, 30.21%,"4,188","1,840", 63
37119,x,x,x,"113,176","43,816",38.71%, 68.52%, 29.80%,"77,546","33,730"," 1,900"
37121,x,x,x,"5,081","3,440",67.70%, 83.45%, 15.74%,"4,240",800, 41
37123,x,x,x,"6,726","2,242",33.33%, 65.67%, 32.34%,"4,417","2,175", 134
37125,x,x,x,"13,308","5,779",43.43%, 70.68%, 27.25%,"9,406","3,627",275
37127,x,x,x,"17,761","8,176",46.03%, 71.39%, 25.35%,"12,679","4,503",579
37129,x,x,x,"25,615","13,166",51.40%, 74.41%, 23.01%,"19,060","5,894",661
37131,x,x,x,"6,282",236,3.76%, 51.46%, 47.71%,"3,233","2,997", 52
37133,x,x,x,"12,921","7,919",61.29%, 80.05%, 18.76%,"10,343","2,424", 154
37135,x,x,x,"24,408","1,002",4.11%, 51.76%, 47.66%,"12,634","11,632", 142
37137,x,x,x,"2,794",928,33.21%, 66.11%, 32.89%,"1,847",919, 28
37139,x,x,x,"6,193","1,791",28.92%, 63.07%, 34.15%,"3,906","2,115",172
37141,x,x,x,"4,829","1,912",39.59%, 68.90%, 29.30%,"3,327","1,415", 87
37143,x,x,x,"2,076",576,27.75%, 62.57%, 34.83%,"1,299",723,54
37145,x,x,x,"8,264","3,695",44.71%, 71.89%, 27.18%,"5,941","2,246", 77
37147,x,x,x,"20,459","8,548",41.78%, 70.41%, 28.63%,"14,406","5,858", 195
37149,x,x,x,"4,637","1,705",36.77%, 67.31%, 30.54%,"3,121","1,416",100
37151,x,x,x,"24,629","13,378",54.32%, 76.02%, 21.71%,"18,724","5,346",559
37153,x,x,x,"9,356","2,184",23.34%, 60.84%, 37.49%,"5,692","3,508", 156
37155,x,x,x,"18,941","3,971",20.97%, 59.99%, 39.02%,"11,362","7,391", 188
37157,x,x,x,"20,407","8,989",44.05%, 71.15%, 27.10%,"14,519","5,530", 358
37159,x,x,x,"28,274","13,901",49.17%, 73.34%, 24.17%,"20,735","6,834",705
37161,x,x,x,"13,816","5,366",38.84%, 68.80%, 29.97%,"9,506","4,140", 170
37163,x,x,x,"14,726","4,796",32.57%, 65.76%, 33.19%,"9,684","4,888", 154
37165,x,x,x,"5,472","1,547",28.27%, 63.69%, 35.42%,"3,485","1,938", 49
37167,x,x,x,"17,972","7,241",40.29%, 69.32%, 29.03%,"12,459","5,218", 295
37169,x,x,x,"10,646","3,864",36.30%, 66.86%, 30.57%,"7,118","3,254",274
