12053,5.13%, 47.44%, 52.56%,-
12055,20.50%, 60.25%, 39.75%,-
12057,4.07%, 52.04%, 47.96%,-
12059,41.67%, 29.17%, 70.83%,-
12061,40.99%, 70.49%, 29.51%,-
12063,40.28%, 29.86%, 70.14%,-
12065,37.97%, 31.02%, 68.98%,-
12067,69.86%, 15.07%, 84.93%,-
12069,43.13%, 71.57%, 28.43%,-
12071,25.20%, 62.60%, 37.40%,-
12073,1.40%, 49.30%, 50.70%,-
12075,32.20%, 33.90%, 66.10%,-
12077,57.04%, 21.48%, 78.52%,-
12079,33.98%, 33.01%, 66.99%,-
12081,37.63%, 68.82%, 31.18%,-
12083,1.99%, 50.99%, 49.01%,-
12085,36.72%, 68.36%, 31.64%,-
12086,10.73%, 55.37%, 44.63%,-
12087,12.92%, 43.54%, 56.46%,-
12089,23.38%, 38.31%, 61.69%,-
12091,34.68%, 32.66%, 67.34%,-
12093,18.44%, 40.78%, 59.22%,-
12095,44.12%, 72.06%, 27.94%,-
12097,30.39%, 65.19%, 34.81%,-
12099,42.79%, 71.40%, 28.60%,-
12101,13.63%, 56.82%, 43.18%,-
12103,45.11%, 72.55%, 27.45%,-
12105,11.95%, 55.98%, 44.02%,-
12107,13.16%, 56.58%, 43.42%,-
12109,12.87%, 56.44%, 43.56%,-
12111,33.11%, 66.56%, 33.44%,-
12113,36.92%, 31.54%, 68.46%,-
12115,46.79%, 73.40%, 26.60%,-
12117,30.29%, 65.15%, 34.85%,-
12119,37.40%, 31.30%, 68.70%,-
12121,50.30%, 24.85%, 75.15%,-
12123,42.96%, 28.52%, 71.48%,-
12125,62.93%, 18.54%, 81.46%,-
12127,26.81%, 63.40%, 36.60%,-
12129,46.42%, 26.79%, 73.21%,-
12131,33.51%, 33.24%, 66.76%,-
12133,35.63%, 32.18%, 67.82%,-
13001,54.52%, 22.74%, 77.26%,-
13003,86.75%, 6.63%, 93.37%,-
13005,72.24%, 13.88%, 86.12%,-
13007,92.15%, 3.93%, 96.07%,-
13009,35.62%, 32.19%, 67.81%,-
13011,68.20%, 15.90%, 84.10%,-
13013,67.36%, 16.32%, 83.68%,-
13015,40.65%, 29.68%, 70.32%,-
13017,59.02%, 20.49%, 79.51%,-
13019,87.12%, 6.44%, 93.56%,-
13021,34.78%, 32.61%, 67.39%,-
13023,83.74%, 8.13%, 91.87%,-
13025,68.25%, 15.88%, 84.12%,-
13027,56.76%, 21.62%, 78.38%,-
13029,57.91%, 21.04%, 78.96%,-
13031,58.24%, 20.88%, 79.12%,-
13033,28.65%, 35.68%, 64.32%,-
13035,70.74%, 14.63%, 85.37%,-
13037,82.18%, 8.91%, 91.09%,-
13039,7.48%, 46.26%, 53.74%,-
13043,52.76%, 23.62%, 76.38%,-
13045,47.86%, 26.07%, 73.93%,-
13047,23.64%, 38.18%, 61.82%,-
13049,57.23%, 21.38%, 78.62%,-
13051,25.08%, 62.54%, 37.46%,-
13053,42.67%, 28.67%, 71.33%,-
13055,38.89%, 30.55%, 69.45%,-
13057,7.13%, 46.43%, 53.57%,-
13059,33.78%, 33.11%, 66.89%,-
13061,58.22%, 20.89%, 79.11%,-
13063,55.22%, 22.39%, 77.61%,-
13065,50.55%, 24.73%, 75.27%,-
13067,26.48%, 36.76%, 63.24%,-
13069,69.57%, 15.21%, 84.79%,-
13071,53.51%, 23.24%, 76.76%,-
13073,30.32%, 34.84%, 65.16%,-
13075,79.10%, 10.45%, 89.55%,-
13077,55.88%, 22.06%, 77.94%,-
13079,75.45%, 12.27%, 87.73%,-
13081,50.31%, 24.84%, 75.16%,-
13083,8.83%, 45.59%, 54.41%,-
13085,8.10%, 45.95%, 54.05%,-
13087,55.39%, 22.31%, 77.69%,-
13089,31.11%, 34.44%, 65.56%,-
13091,65.00%, 17.50%, 82.50%,-
13093,82.81%, 8.59%, 91.41%,-
13095,11.91%, 44.05%, 55.95%,-
13097,35.67%, 32.17%, 67.83%,-
13099,80.81%, 9.60%, 90.40%,-
13101,59.52%, 20.24%, 79.76%,-
13103,2.08%, 51.04%, 48.96%,-
13105,78.10%, 10.95%, 89.05%,-
13107,55.56%, 22.22%, 77.78%,-
13109,52.79%, 23.61%, 76.39%,-
13111,28.83%, 64.42%, 35.58%,-
13113,80.91%, 9.54%, 90.46%,-
13115,5.39%, 47.31%, 52.69%,-
13117,27.71%, 36.15%, 63.85%,-
13119,84.29%, 7.85%, 92.15%,-
13121,15.57%, 42.21%, 57.79%,-
13123,18.58%, 59.29%, 40.71%,-
13125,48.11%, 25.94%, 74.06%,-
13127,0.44%, 50.22%, 49.78%,-
13129,31.60%, 34.20%, 65.80%,-
13131,68.93%, 15.53%, 84.47%,-
13133,57.62%, 21.19%, 78.81%,-
13135,59.52%, 20.24%, 79.76%,-
13137,45.38%, 27.31%, 72.69%,-
13139,37.03%, 31.48%, 68.52%,-
13141,41.68%, 29.16%, 70.84%,-
13143,5.42%, 47.29%, 52.71%,-
13145,40.42%, 29.79%, 70.21%,-
13147,82.83%, 8.59%, 91.41%,-
13149,70.15%, 14.92%, 85.08%,-
13151,51.32%, 24.34%, 75.66%,-
13153,61.75%, 19.12%, 80.88%,-
13155,66.56%, 16.72%, 83.28%,-
