13105,"2,796","2,118", 11
13107,"3,530","2,387", 71
13109,"1,707","1,023", 23
13111,"4,271","2,123", 33
13113,"16,443","4,593", 87
13115,"14,697","8,548", 141
13117,"7,947","2,347", 50
13119,"2,615","1,842", 8
13121,"120,752","91,785"," 2,152"
13123,"3,353","1,363", 30
13125, 26.58%,580,210
13127,"11,126","6,339", 146
13129,"6,051","2,369", 25
13131,"2,989","1,883", 20
13133,"1,818","1,432", 10
13135,"66,372","20,948", 620
13137,"4,871","2,114", 29
13139,"17,415","7,782", 147
13141,"1,947",621, 21
13143,"4,529","2,404", 17
13145,"3,414","1,905", 20
13147,"3,044","2,476", 27
13149,"1,551",874, 7
13151,"10,882","4,348", 74
13153,"15,748","8,664", 185
13155,"1,226",918, 7
13157,"4,407","2,607", 31
13159,"1,474","1,188", 14
13161,"2,050","1,242", 13
13163,"2,788","2,346", 17
13165,"1,288",953, 7
13167, 37.17%,"1,567",927
13169,"3,618","2,662", 22
13171,"2,035","1,416", 68
13173,725,698, 4
13175,"6,929","4,879", 162
13177,"2,875",995, 13
13179,"3,100","2,906", 44
13181,"1,417",893, 14
13183,858,681, 12
13185,"10,855","6,427", 51
13187,"2,688","1,286", 26
13189,"3,231","1,704", 33
13191,"1,527","1,273", 24
13193,"2,268","1,412", 17
13195,"3,724","1,639", 26
13197,844,804, 4
13199,"3,101","2,934", 9
13201,"1,105",515, 5
13205,"2,590","2,260", 10
13207,"2,570","1,970", 18
13209,"1,228",903, 5
13211,"2,108","1,508", 12
13213,"3,996","1,679", 25
13215,"23,058","18,772", 170
13217,"5,809","3,111", 49
13219,"4,265","1,990", 27
13221,"1,951","1,154", 11
13223,"7,329","2,717", 45
13225,"2,972","2,782", 42
13227,"3,021","1,430", 23
13229,"1,947","1,558", 4
13231,"2,074","1,176", 24
13233,"5,454","2,977", 30
13235,"1,476","1,400", 12
13237,"2,111","1,532", 13
13239,436,296, 6
13241,"2,278","1,301", 29
13243,"1,369","1,319", 7
13245,"27,566","20,489", 203
13247,"12,413","4,330", 83
13249,635,439, 4
13251,"2,178","1,461", 20
13253,"1,469","1,171", 5
13255,"7,730","4,318", 90
13257,"4,329","2,185", 36
13259,"1,136",832, 5
13261,"4,289","3,332", 47
13263,"1,248",802, 10
13265,469,306, 2
13267,"3,172","1,694", 12
13269,"1,145","1,134", 5
13271,"1,805","1,765", 25
13273,"1,517","1,383", 5
13275,"6,572","3,530", 43
13277,"4,760","2,446", 28
13279,"4,433","1,152", 34
13281,"1,783",942, 13
13283, 42.81%,970,726
13285,"9,484","4,562", 43
13287,"1,122",90,73
13289,"1,730","1,261", 14
13291,"2,396","1,258", 10
13293,"4,614","2,666", 38
13295,"10,487","4,753", 40
13297,"5,974","3,091", 47
13299,"4,819","4,292", 52
13301,"1,091",897, 15
13303,"2,752","2,615", 16
13305,"3,340","2,417", 9
13307,427,361, 2
13309,709,658, 6
13311,"2,648","1,028", 20
13313,"12,761","4,618", 72
13315,"1,235","1,079", 5
13317,"1,810","1,549", 11
13319,"1,831","1,546", 36
13321,"2,668","1,311", 30
15001,"24,091","17,125", 552
15003,"138,971","120,258"," 2,348"
15005,0,0,0%
15007,"11,770","8,298", 198
15009,"17,532","12,944", 374
16001,"54,951","30,525"," 1,858"
16003,"1,107",643, 49
16005,"14,986","13,074", 541
16007,"2,084",867, 29
16009,"1,650","1,518", 70
16011,"10,131","4,346", 228
16013,"3,130","2,498", 127
16015,"1,044",620, 46
16017,"5,721","5,555", 179
16019,"22,613","7,032", 502
16021,"1,800","1,336", 66
16023,899,521, 24
16025,136,9, 4
16027,"21,426","10,207", 763
16029,"2,239",867, 38
16031,"5,345","1,833", 110
16033,281,133, 7
16035,"1,861","1,659", 97
16037,"1,253",616, 27
16039,"3,756","2,078", 85
16041,"2,992",806, 73
16043,"3,401","1,178", 73
16045,"2,064",111, 41
16047,"2,908","1,872", 96
16049,"3,541","2,198", 132
16051,"5,295","1,198", 156
16053,"3,830","1,985", 140
16055,"15,093","11,621", 416
16057,"6,544","6,367", 225
16059,"2,378","1,157", 55
16061,807,786, 19
16063,918,574, 33
16065,"6,197","1,009", 96
16067,"4,623","2,290", 120
16069,"7,754","7,027", 239
16071,"1,269",508, 33
16073,848,61, 18
16075,"3,786","1,900", 123
16077,"1,838","1,095", 48
16079,"3,379","2,134", 73
16081,982,531, 14
16083,"13,243","7,078", 413
16085,"1,897","1,251", 47
16087,"1,359",82, 19
17001,"15,831","13,768", 111
17003,"2,693","1,954", 16
17005,"3,608","3,459", 38
17007,"6,923","4,234", 65
17009,"1,373","1,267", 6
17011,"8,896","7,354", 101
17013,"1,544","1,238", 8
17015,"4,464","2,990", 58
17017,"3,316","2,916", 35
17019,"33,247","29,733", 519
17021,"8,295","7,040", 101
17023,"4,508","3,275", 28
17025,"3,494","2,761", 24
17027,"7,681","5,935", 64
17029,"11,043","8,327", 134
17031,"1,129,973","878,582"," 17,589"
17033,"4,951","3,555", 65
17035,"2,667","1,904", 29
17037,"17,182","11,811", 197
17039,"3,942","2,660", 43
17041,"4,378","3,184", 36
17043,"217,907","94,285"," 1,862"
17045,"5,538","3,880", 41
17047,"2,212","1,218", 20
17049,"8,431","4,553", 82
17051,"5,452","4,632", 34
17053,"4,059","2,026", 60
17055,"11,023","7,677", 83
17057,"9,046","6,999", 63
17059,"2,455","1,580", 28
17061,"3,136","3,020", 47
17063,"8,743","5,525", 93
17065,"2,622","2,618", 16
17067,"4,740","4,568", 70
17069,"1,504","1,308", 12
17071,"2,085","1,726", 10
17073,"11,594","11,358", 96
17075,"9,596","4,221", 69
17077,"11,334","9,687", 164
17079,"3,024","2,135", 30
17081,"7,729","7,624", 73
17083,"4,376","4,343", 33
17085,"4,923","4,141", 73
17087,"2,797","1,872", 23
17089,"66,283","36,366", 763
17091,"20,316","15,147", 292
17093,"10,653","4,347", 84
17095,"12,752","10,842", 106
17097,"114,115","64,327"," 1,191"
17099,"22,271","22,166", 213
17101,"3,655","3,140", 28
17103,"8,903","4,608", 85
17105,"10,324","5,009", 72
17107,"8,490","4,727", 69
17109,"7,173","5,247", 73
17111,"46,135","18,919", 445
17113,"30,572","18,659", 280
17115,"25,364","23,862", 263
17117,"12,195","9,362", 112
17119,"54,175","44,907", 613
17121,"8,695","8,592", 86
17123,"3,588","2,742", 37
17125,"3,424","3,406", 25
17127,"3,507","3,227", 29
17129,"3,560","2,103", 42
17131,"4,204","3,683", 42
17133,"6,275","4,529", 47
17135,"7,293","6,388", 78
17137,"8,808","6,032", 46
17139,"3,167","3,013", 32
17141,"11,644","5,641", 109
17143,"37,605","35,253", 372
17145,"5,167","4,576", 38
17147,"4,137","3,099", 41
17149,"4,614","3,965", 20
17151,"1,202",996, 10
17153,"1,793","1,666", 19
17155,"1,601","1,516", 22
17157,"7,844","7,396", 78
17159,"4,264","2,863", 26
17161,"40,174","27,412", 315
17163,"55,465","41,439", 409
17165,"6,676","5,798", 47
17167,"50,175","37,729", 499
17169,"2,178","1,866", 22
17171,"1,535","1,243", 12
17173,"5,370","4,650", 58
17175,"1,841","1,274", 38
17177,"11,342","7,460", 143
17179,"28,861","24,603", 263
17181,"4,244","4,197", 38
17183,"17,918","16,943", 206
17185,"3,453","2,241", 32
17187,"4,584","3,617", 53
17189,"4,127","2,689", 58
17191,"5,481","3,135", 44
17193,"4,354","4,144", 33
17195,"12,978","11,328", 156
17197,"73,129","49,816", 786
17199,"12,712","12,274", 144
17201,"55,699","45,280", 571
17203,"9,474","4,604", 77
18001,"8,137","3,811", 49
18003,"74,638","39,238"," 1,059"
18005,"17,364","8,804", 123
18007,"2,698","1,349", 22
18009,"3,336","2,253", 19
18011,"11,608","4,168", 30
18013,"3,348","2,115", 38
18015,"4,981","2,952", 31
18017,"10,970","5,784", 97
18019,"16,544","14,528", 120
18021,"5,852","3,724", 53
18023,"8,570","4,412", 39
18025,"2,532","2,036", 28
18027,"6,768","3,483", 43
18029,"8,195","5,066", 48
18031,"6,245","2,979", 48
18033,"9,018","4,657", 41
18035,"27,348","20,548", 216
18037,"9,995","5,954", 99
18039,"33,793","14,236", 171
18041,"5,949","4,118", 41
18043,"14,291","11,024", 78
18045,"5,113","3,279", 49
18047,"4,777","2,472", 22
18049,"5,234","2,788", 29
18051,"7,610","7,031", 43
18053,"18,441","10,799", 131
18055,"7,689","5,979", 78
18057,"36,654","8,853", 108
18059,"13,374","5,355", 51
18061,"6,702","4,933", 26
18063,"22,090","7,643", 70
18065,"11,280","7,779", 57
18067,"19,971","11,518", 131
18069,"11,675","3,873", 46
18071,"9,470","5,550", 68
18073,"6,009","3,237", 46
18075,"5,363","3,212", 45
18077,"6,949","5,221", 98
18079,"5,636","3,667", 45
18081,"24,654","9,001", 123
18083,"9,813","7,006", 62
18085,"17,761","5,321", 81
18087,"4,495","2,029", 22
18089,"105,026","79,929", 780
18091,"20,537","17,585", 163
18093,"10,742","5,787", 70
18095,"32,596","24,443", 202
18097,"184,519","128,627"," 1,949"
18099,"10,490","5,488", 60
18101,"3,066","2,132", 21
18103,"8,533","4,613", 90
18105,"20,756","15,855", 427
18107,"10,793","3,623", 56
18109,"14,284","5,375", 77
18111,"3,274","1,744", 17
18113,"7,889","4,143", 57
18115,"1,412","1,113", 6
18117,"5,245","2,739", 31
18119,"3,837","2,484", 42
18121,"4,458","2,563", 32
18123,"4,804","4,720", 56
18125,"3,294","3,037", 40
18127,"29,790","19,390", 165
18129,"5,987","4,468", 35
18131,"3,677","2,213", 27
18133,"7,119","3,850", 52
18135,"6,856","3,990", 62
18137,"6,414","3,605", 32
18139,"5,112","2,451", 20
18141,"49,481","48,056", 327
18143,"3,455","3,378", 21
18145,"10,176","5,382", 63
18147,"4,964","4,061", 30
18149,"4,458","4,104", 44
18151,"6,855","3,114", 31
18153,"4,320","4,246", 31
18155,"1,572","1,479", 8
18157,"27,897","16,256", 211
18159,"5,148","2,485", 33
18161,"1,814",946, 10
18163,"38,928","31,270", 255
18165,"4,044","3,674", 54
18167,"21,929","19,192", 172
18169,"9,153","4,168", 63
18171,"2,243","1,542", 14
18173,"10,504","7,999", 61
18175,"4,998","3,370", 48
18177,"16,388","10,209", 105
18179,"7,712","3,437", 39
18181,"6,220","3,256", 37
18183,"7,679","3,642", 65
19001,"2,261","1,833", 29
19003,"1,283","1,080", 17
19005,"3,186","2,768", 41
19007,"3,209","2,779", 100
19009,"1,863","1,478", 30
19011,"5,873","4,011", 93
19013,"31,657","24,112", 402
19015,"7,232","4,381", 73
19017,"5,079","4,961", 59
19019,"4,778","3,495", 48
19021,"4,580","4,170", 75
19023,"3,523","2,593", 30
19025,"2,990","2,474", 41
19027,"5,437","3,701", 135
19029,"3,962","2,934", 72
19031,"4,032","3,373", 74
19033,"12,857","9,358", 150
19035,"3,574","3,218", 63
19037,"3,530","2,549", 57
19039,"2,262","1,631", 41
19041,"4,173","3,641", 56
19043,"4,320","3,839", 83
19045,"12,549","10,243", 210
19047,"3,868","3,375", 68
19049,"7,501","4,858", 60
19051,"2,246","1,563", 40
19053,"2,192","1,406", 29
19055,"3,947","3,425", 60
19057,"11,593","7,652", 129
19059,"3,678","3,342", 81
19061,"23,797","14,530", 220
19063,"2,778","2,173", 26
19065,"5,304","4,921", 62
19067,"4,377","3,266", 90
19069,"2,594","2,320", 37
19071,"1,946","1,547", 34
19073,"3,011","2,091", 62
19075,"3,433","2,211", 38
19077,"2,910","2,005", 68
19079,"4,156","3,277", 61
19081,"2,831","2,731", 31
19083,"5,088","3,856", 57
19085,"3,108","2,883", 36
19087,"3,951","3,754", 53
19089,"2,330","1,970", 25
19091,"2,713","2,594", 50
19093,"1,951","1,787", 41
19095,"3,338","3,247", 100
19097,"4,864","3,237", 132
19099,"8,940","6,703", 90
19101,"3,614","3,594", 88
19103,"28,759","15,453", 435
19105,"4,641","3,496", 48
19107,"2,899","2,278", 53
19109,"5,088","3,938", 81
19111,"10,911","6,228", 151
19113,"42,993","33,129", 596
19115,"2,268","2,060", 52
19117,"2,454","1,776", 13
19119,"3,517","1,706", 41
19121,"3,421","2,410", 31
19123,"4,798","4,451", 71
19125,"6,922","5,914", 118
19127,"9,760","7,657", 132
19129,"3,212","2,092", 65
19131,"2,870","2,338", 43
19133,"2,408","2,068", 15
19135,"2,338","1,313", 16
19137,"3,166","1,898", 36
19139,"7,059","6,904", 139
19141,"4,241","2,768", 63
19143,"1,951","1,277", 36
19145,"4,583","2,185", 35
19147,"3,377","2,041", 45
19149,"5,316","4,220", 71
19151,"2,722","1,871", 59
19153,"84,476","57,854", 814
19155,"17,193","14,958", 254
19157,"4,876","3,683", 66
19159,"1,609","1,110", 12
19161,"2,613","2,411", 53
19163,"34,415","31,025", 595
19165,"3,019","2,806", 35
19167,"10,270","2,923", 95
19169,"19,051","13,782", 272
19171,"4,584","3,362", 66
19173,"1,671","1,647", 14
19175,"3,236","2,751", 54
19177,"1,692","1,612", 30
19179,"10,177","5,350", 146
19181,"9,627","6,424", 80
19183,"3,776","3,741", 99
19185,"1,988","1,467", 22
19187,"10,267","6,926", 200
19189,"2,863","2,804", 36
19191,"4,443","4,194", 88
19193,"20,153","18,790", 282
19195,"2,440","1,488", 54
19197,"3,353","2,658", 43
20001,"3,429","2,392", 77
20003,"1,781","1,466", 36
20005,"3,177",167, 27
20007,"1,539","1,118", 49
20009,"7,741","5,024", 310
20011,"3,660","2,623", 49
20013,"3,059","1,719", 34
20015,"10,976","7,690", 390
20017,538,32, 4
20019,"1,247",661, 26
20021,"4,281","4,069", 52
20023,"1,105",594, 44
20025,876,409, 30
20027,"2,997","1,112", 48
20029,"3,043","2,022", 63
20031,"2,581","1,246", 43
20033,738,375, 10
20035,"7,778","6,186", 322
20037,"7,783","6,940", 127
20039,793,46, 18
20041,"5,121","2,870", 101
20043,"2,162","1,312", 40
20045,"16,149","15,752", 460
20047,792,41, 17
20049,"1,075",608, 23
20051,"5,289","5,194", 189
20053,"1,711","1,219", 70
20055,"5,381","3,408", 158
20057,"5,685","3,817", 195
20059,"4,777","3,592", 96
20061,"3,782","2,721", 70
20063,663,48, 7
20065,"1,139",702, 27
20067,"1,654",907, 36
20069,"1,180",696, 41
20071,317,27, 3
20073,"2,217","1,421", 78
20075,801,517, 17
20077,"1,235",72, 20
20079,"5,503",262, 53
20081,427,35, 4
20083,439,32, 9
20085,"2,759","2,261", 55
20087,"3,605","2,810", 77
20089,"1,546",684, 44
20091,"95,591","55,183"," 1,425"
20093,"1,073",524, 28
20095,"1,420",103, 26
20097,"1,276",485, 34
20099,"5,125","4,433", 126
20101,768,450, 32
20103,"9,913","8,797", 160
20105,"1,229",796, 35
20107,"2,163","1,497", 31
20109,503,35, 9
20111,"6,820","5,314", 200
20113,"6,563","4,354", 247
20115,"3,685","2,024", 141
20117,"3,140","2,560", 90
20119,"1,322",664, 42
20121,"4,807","4,427", 72
