30051,x,"1,211",149,12.30%, 42.28%, 29.98%, 26.51%, 1.24%,363,321, 15
30053,x,"8,378",34,0.41%, 33.41%, 33.00%, 31.48%, 2.11%,"2,765","2,637", 177
30055,x,"1,354",104,7.68%, 39.00%, 31.31%, 29.17%, 0.52%,424,395, 7
30057,x,"3,299",372,11.28%, 42.89%, 31.62%, 23.61%, 1.88%,"1,043",779, 62
30059,x,"1,002",112,11.18%, 42.12%, 30.94%, 25.95%, 1.00%,310,260, 10
30061,x,"1,635",121,7.40%, 40.61%, 33.21%, 24.65%, 1.53%,543,403, 25
30063,x,"43,299","7,449",17.20%, 46.99%, 29.79%, 22.48%, 0.74%,"12,898","9,735", 319
30065,x,"2,228",185,8.30%, 39.32%, 31.01%, 29.08%, 0.58%,691,648, 13
30067,588,7.86%, 38.04%, 30.18%, 29.16%, 2.39%, 0.23%,"2,846","2,182",179, 17
30069,x,296,40,13.51%, 45.61%, 32.09%, 20.61%, 1.69%,95,61, 5
30071,x,"2,625",77,2.93%, 39.09%, 36.15%, 24.15%, 0.61%,949,634, 16
30073,x,"3,165",206,6.51%, 39.56%, 33.05%, 27.01%, 0.38%,"1,046",855, 12
30075,x,"1,156",207,17.91%, 47.32%, 29.41%, 22.32%, 0.95%,340,258, 11
30077,x,"2,938",69,2.35%, 36.01%, 33.66%, 29.68%, 0.65%,989,872, 19
30079,x,856,152,17.76%, 48.13%, 30.37%, 20.91%, 0.58%,260,179, 5
30081,748,4.98%, 35.90%, 30.92%, 30.45%, 2.48%, 0.25%,"5,392","4,573",372, 38
30083,x,"4,748",235,4.95%, 37.07%, 32.12%, 30.33%, 0.48%,"1,525","1,440", 23
30085,x,"4,193",615,14.67%, 43.57%, 28.91%, 25.97%, 1.55%,"1,212","1,089", 65
30087,x,"3,918",539,13.76%, 42.60%, 28.84%, 28.05%, 0.51%,"1,130","1,099", 20
30089,x,"4,506",311,6.90%, 37.48%, 30.58%, 30.20%, 1.73%,"1,378","1,361", 78
30091,x,"2,663",282,10.59%, 40.44%, 29.85%, 29.37%, 0.34%,795,782, 9
30093,x,"18,146","5,390",29.70%, 54.89%, 25.18%, 19.24%, 0.69%,"4,570","3,491", 125
30095,x,"3,640",212,5.82%, 38.19%, 32.36%, 29.01%, 0.44%,"1,178","1,056", 16
30097,x,"1,801",373,20.71%, 48.86%, 28.15%, 21.93%, 1.05%,507,395, 19
30099,x,"3,405",321,9.43%, 40.06%, 30.63%, 28.46%, 0.85%,"1,043",969, 29
30101,x,"2,717",40,1.47%, 34.71%, 33.24%, 31.43%, 0.63%,903,854, 17
30103,x,547,28,5.12%, 37.66%, 32.54%, 28.70%, 1.10%,178,157, 6
30105,x,"4,568",218,4.77%, 37.54%, 32.77%, 28.90%, 0.79%,"1,497","1,320", 36
30107,x,"1,150",94,8.17%, 41.57%, 33.39%, 24.70%, 0.35%,384,284, 4
30109,x,607,39,6.43%, 38.55%, 32.13%, 28.50%, 0.82%,195,173, 5
30111,x,"56,450","2,659",4.71%, 40.43%, 35.72%, 23.26%, 0.59%,"20,163","13,133", 332
31001,x,"13,163","2,905",22.07%, 48.36%, 26.29%, 25.01%, 0.35%,"3,460","3,292", 46
31003,x,"3,776",845,22.38%, 52.41%, 30.03%, 17.21%, 0.34%,"1,134",650, 13
31005,x,x,x,264,50,18.94%, 56.06%, 37.12%,148,98,18
31007,x,x,x,480,156,32.50%, 59.17%, 26.67%,284,128,68
31009,x,453,126,27.81%, 56.51%, 28.70%, 14.13%, 0.66%,130,64, 3
31011,x,"3,165",631,19.94%, 50.21%, 30.27%, 19.08%, 0.44%,958,604, 14
31013,x,"5,687",261,4.59%, 38.74%, 34.15%, 26.60%, 0.51%,"1,942","1,513", 29
31015,x,"1,571",276,17.57%, 47.36%, 29.79%, 22.47%, 0.38%,468,353, 6
31017,x,"1,846",474,25.68%, 54.12%, 28.44%, 16.85%, 0.60%,525,311, 11
31019,x,"17,649","5,634",31.92%, 55.11%, 23.19%, 21.23%, 0.48%,"4,092","3,747", 84
31021,x,"3,912",443,11.32%, 42.61%, 31.29%, 25.79%, 0.31%,"1,224","1,009", 12
31023,x,"4,154",725,17.45%, 45.35%, 27.90%, 26.22%, 0.53%,"1,159","1,089", 22
31025,x,"9,979","1,365",13.68%, 43.23%, 29.55%, 26.63%, 0.59%,"2,949","2,657", 59
31027,x,"4,518",474,10.49%, 43.85%, 33.36%, 22.29%, 0.51%,"1,507","1,007", 23
31029,x,"2,083",325,15.60%, 48.01%, 32.41%, 19.11%, 0.48%,675,398, 10
31031,x,"3,008",977,32.48%, 56.75%, 24.27%, 18.72%, 0.27%,730,563, 8
31033,x,"4,241","1,136",26.79%, 51.80%, 25.02%, 22.80%, 0.38%,"1,061",967, 16
31035,x,"3,588",871,24.28%, 50.84%, 26.56%, 22.35%, 0.25%,953,802, 9
31037,x,"4,144",718,17.33%, 46.21%, 28.89%, 24.40%, 0.51%,"1,197","1,011", 21
31039,x,"4,751","1,519",31.97%, 57.10%, 25.13%, 17.60%, 0.17%,"1,194",836, 8
31041,x,"5,820","1,688",29.00%, 54.64%, 25.64%, 19.35%, 0.38%,"1,492","1,126", 22
31043,x,"6,464",458,7.09%, 43.21%, 36.12%, 20.44%, 0.23%,"2,335","1,321", 15
31045,x,"4,068",858,21.09%, 48.21%, 27.11%, 24.26%, 0.42%,"1,103",987, 17
31047,x,"8,789","2,407",27.39%, 53.64%, 26.25%, 19.81%, 0.31%,"2,307","1,741", 27
31049,x,"1,120",231,20.63%, 49.82%, 29.20%, 20.71%, 0.27%,327,232, 3
31051,x,"3,054",654,21.41%, 48.59%, 27.18%, 23.77%, 0.46%,830,726, 14
31053,x,"16,412","2,604",15.87%, 44.30%, 28.44%, 27.00%, 0.26%,"4,667","4,432", 42
31055,x,"200,121","26,415",13.20%, 46.73%, 33.53%, 19.34%, 0.41%,"67,097","38,697", 815
31057,x,"1,253",332,26.50%, 52.99%, 26.50%, 19.55%, 0.96%,332,245, 12
31059,x,"3,496",503,14.39%, 42.93%, 28.55%, 28.32%, 0.20%,998,990, 7
31061,x,"1,983",441,22.24%, 48.87%, 26.63%, 24.05%, 0.45%,528,477, 9
31063,x,"1,571",306,19.48%, 49.97%, 30.49%, 19.22%, 0.32%,479,302, 5
31065,x,"2,801",561,20.03%, 48.73%, 28.70%, 22.28%, 0.29%,804,624, 8
31067,x,"10,104",691,6.84%, 39.65%, 32.81%, 27.12%, 0.43%,"3,315","2,740", 43
31069,x,"1,303",312,23.94%, 53.49%, 29.55%, 16.27%, 0.69%,385,212, 9
31071,x,"1,087",325,29.90%, 54.74%, 24.84%, 20.33%, 0.09%,270,221, 1
31073,x,"1,048",195,18.61%, 46.95%, 28.34%, 24.24%, 0.48%,297,254, 5
31075,x,449,123,27.39%, 55.01%, 27.62%, 16.70%, 0.67%,124,75, 3
31077,x,"1,419",153,10.78%, 41.44%, 30.66%, 27.84%, 0.07%,435,395, 1
31079,x,"20,913","3,415",16.33%, 44.67%, 28.34%, 26.58%, 0.42%,"5,926","5,558", 88
31081,x,"4,617","1,168",25.30%, 51.72%, 26.42%, 21.53%, 0.32%,"1,220",994, 15
31083,x,"2,116",366,17.30%, 46.88%, 29.58%, 23.06%, 0.47%,626,488, 10
31085,x,x,x,654,155,23.70%, 55.35%, 31.65%,362,207,85
31087,x,"1,731",284,16.41%, 47.60%, 31.20%, 20.74%, 0.46%,540,359, 8
31089,x,"5,703","1,417",24.85%, 54.90%, 30.05%, 14.64%, 0.40%,"1,714",835, 23
31091,x,x,x,455,181,39.78%, 62.20%, 22.42%,283,102,70
31093,x,"2,870",196,6.83%, 39.65%, 32.82%, 27.11%, 0.42%,942,778, 12
31095,x,"4,491",277,6.17%, 39.70%, 33.53%, 26.21%, 0.56%,"1,506","1,177", 25
31097,x,"2,360",63,2.67%, 37.50%, 34.83%, 27.20%, 0.47%,822,642, 11
31099,x,"3,269",903,27.62%, 53.72%, 26.09%, 19.73%, 0.46%,853,645, 15
31101,x,"3,969",888,22.37%, 51.65%, 29.28%, 18.64%, 0.43%,"1,162",740, 17
31103,x,x,x,631,210,33.28%, 58.32%, 25.04%,368,158,105
31105,x,"1,789",490,27.39%, 52.04%, 24.65%, 22.81%, 0.50%,441,408, 9
31107,x,"4,264",947,22.21%, 49.55%, 27.35%, 22.70%, 0.40%,"1,166",968, 17
31109,x,"105,399",188,0.18%, 39.46%, 39.28%, 20.83%, 0.43%,"41,402","21,951", 456
31111,x,"15,661","1,896",12.11%, 45.04%, 32.94%, 21.75%, 0.27%,"5,158","3,406", 43
31113,x,451,173,38.36%, 60.09%, 21.73%, 17.74%, 0.44%,98,80, 2
31115,x,392,137,34.95%, 59.69%, 24.74%, 15.05%, 0.51%,97,59, 2
31117,x,329,155,47.11%, 65.96%, 18.84%, 14.89%, 0.30%,62,49, 1
31119,x,"13,796","4,369",31.67%, 57.10%, 25.43%, 17.14%, 0.34%,"3,508","2,364", 47
31121,x,"3,811",782,20.52%, 48.65%, 28.13%, 22.67%, 0.55%,"1,072",864, 21
31123,x,"2,527",432,17.10%, 46.89%, 29.80%, 22.83%, 0.47%,753,577, 12
31125,x,"1,987",282,14.19%, 42.83%, 28.64%, 28.13%, 0.40%,569,559, 8
31127,x,"3,854",586,15.20%, 44.01%, 28.80%, 26.47%, 0.73%,"1,110","1,020", 28
31129,x,"2,959",443,14.97%, 43.16%, 28.19%, 27.98%, 0.68%,834,828, 20
31131,x,"6,838",922,13.48%, 43.29%, 29.80%, 26.32%, 0.58%,"2,038","1,800", 40
31133,x,"1,808",104,5.75%, 37.06%, 31.31%, 31.25%, 0.39%,566,565, 7
31135,x,"1,666",320,19.21%, 50.54%, 31.33%, 18.01%, 0.12%,522,300, 2
31137,x,"4,903","1,450",29.57%, 56.13%, 26.56%, 16.93%, 0.39%,"1,302",830, 19
31139,x,"3,562",769,21.59%, 52.02%, 30.43%, 17.15%, 0.39%,"1,084",611, 14
31141,x,"13,877","4,065",29.29%, 55.75%, 26.45%, 17.47%, 0.33%,"3,671","2,424", 46
31143,x,"2,918",625,21.42%, 49.25%, 27.83%, 22.65%, 0.27%,812,661, 8
31145,x,"5,342",835,15.63%, 46.80%, 31.17%, 21.83%, 0.21%,"1,665","1,166", 11
31147,x,"4,943",537,10.86%, 41.47%, 30.61%, 27.49%, 0.42%,"1,513","1,359", 21
31149,x,987,355,35.97%, 59.57%, 23.61%, 16.41%, 0.41%,233,162, 4
31151,x,"5,765",685,11.88%, 42.06%, 30.18%, 27.34%, 0.42%,"1,740","1,576", 24
31153,x,"40,673","9,775",24.03%, 50.44%, 26.41%, 22.83%, 0.32%,"10,741","9,284", 132
31155,x,"9,152","1,470",16.06%, 44.11%, 28.05%, 27.41%, 0.43%,"2,567","2,509", 39
31157,x,"14,951","3,038",20.32%, 48.24%, 27.92%, 23.52%, 0.31%,"4,175","3,516", 47
31159,x,"6,936",939,13.54%, 44.12%, 30.58%, 24.96%, 0.35%,"2,121","1,731", 24
31161,x,"2,996",947,31.61%, 56.68%, 25.07%, 17.86%, 0.40%,751,535, 12
31163,x,"1,900",153,8.05%, 38.74%, 30.68%, 29.89%, 0.68%,583,568, 13
31165,x,802,239,29.80%, 55.49%, 25.69%, 18.45%, 0.37%,206,148, 3
31167,x,"2,563",488,19.04%, 49.71%, 30.67%, 19.35%, 0.27%,786,496, 7
31169,x,"3,410",312,9.15%, 40.79%, 31.64%, 27.10%, 0.47%,"1,079",924, 16
31171,x,469,168,35.82%, 60.34%, 24.52%, 14.93%, 0.21%,115,70, 1
31173,x,"2,257",33,1.46%, 39.79%, 38.33%, 21.58%, 0.31%,865,487, 7
31175,x,"2,590",457,17.64%, 45.29%, 27.64%, 26.76%, 0.31%,716,693, 8
31177,x,"8,340","1,876",22.49%, 48.47%, 25.97%, 25.37%, 0.19%,"2,166","2,116", 16
31179,x,"4,102","1,075",26.21%, 51.73%, 25.52%, 22.45%, 0.29%,"1,047",921, 12
31181,x,"2,264",316,13.96%, 42.98%, 29.02%, 27.61%, 0.40%,657,625, 9
31183,x,464,119,25.65%, 53.02%, 27.37%, 18.97%, 0.65%,127,88, 3
31185,x,"7,013","1,957",27.91%, 53.94%, 26.04%, 19.75%, 0.27%,"1,826","1,385", 19
32001,x,"7,663","1,825",23.82%, 49.45%, 25.63%, 23.10%, 1.83%,"1,964","1,770", 140
32003,x,"302,782","27,183",8.98%, 41.15%, 32.17%, 24.89%, 1.79%,"97,403","75,364"," 5,429"
32005,x,"15,145","1,368",9.03%, 40.82%, 31.79%, 25.94%, 1.46%,"4,814","3,928", 221
32007,x,"11,926","1,580",13.25%, 43.67%, 30.42%, 23.33%, 2.58%,"3,628","2,782", 308
32009,1,0.17%, 37.84%, 37.67%, 20.21%, 3.08%, 1.20%,221,118,18, 7
32011,x,690,116,16.81%, 47.83%, 31.01%, 18.70%, 2.46%,214,129, 17
32013,x,"3,523",356,10.11%, 42.72%, 32.61%, 22.99%, 1.67%,"1,149",810, 59
32015,x,"1,992",233,11.70%, 44.43%, 32.73%, 21.23%, 1.61%,652,423, 32
32017,x,"1,857",379,20.41%, 47.93%, 27.52%, 21.22%, 3.34%,511,394, 62
32019,x,"9,204",732,7.95%, 38.12%, 30.17%, 29.51%, 2.19%,"2,777","2,716", 202
32021,x,"2,641",9,0.34%, 34.76%, 34.42%, 28.25%, 2.57%,909,746, 68
32023,x,"8,022",182,2.27%, 34.19%, 31.92%, 31.18%, 2.71%,"2,561","2,501", 217
32027,x,"1,566",176,11.24%, 41.06%, 29.82%, 27.39%, 1.72%,467,429, 27
32029,x,"1,519",62,4.08%, 36.21%, 32.13%, 30.15%, 1.51%,488,458, 23
32031,x,"114,671","3,136",2.73%, 37.18%, 34.45%, 27.01%, 1.36%,"39,500","30,974"," 1,561"
32033,x,"3,730",148,3.97%, 36.30%, 32.33%, 28.69%, 2.68%,"1,206","1,070", 100
32510,x,"18,803","1,267",6.74%, 38.83%, 32.10%, 27.63%, 1.44%,"6,035","5,195", 271
33001, 8,"25,090","2,173",8.66%, 42.16%, 33.50%, 23.79%, 0.55%,"8,405","5,970", 137
33003, 17,"21,703","1,457",6.71%, 40.16%, 33.44%, 25.55%, 0.85%,"7,258","5,546", 184
33005, 11,"32,457","4,000",12.32%, 46.33%, 34.00%, 19.09%, 0.58%,"11,037","6,195", 188
33007, 13,"15,804","1,288",8.15%, 41.50%, 33.35%, 24.47%, 0.67%,"5,271","3,868", 106
33009, 2,"36,343","1,939",5.34%, 42.34%, 37.01%, 20.08%, 0.57%,"13,450","7,296", 208
33011, 0,"157,840","3,150",2.00%, 39.04%, 37.04%, 22.85%, 1.07%,"58,470","36,067"," 1,683"
33013, 2,"58,834","2,323",3.95%, 41.54%, 37.59%, 20.16%, 0.72%,"22,114","11,860", 423
33015, 24,"123,806","3,036",2.45%, 38.25%, 35.80%, 25.19%, 0.76%,"44,317","31,192", 944
33017, 21,"47,539","5,219",10.98%, 44.69%, 33.72%, 20.87%, 0.72%,"16,028","9,920", 344
33019, 1,"17,799","1,603",9.01%, 44.50%, 35.50%, 19.23%, 0.77%,"6,318","3,423", 137
34001,x,"90,298","5,354",5.93%, 43.89%, 37.96%, 17.60%, 0.55%,"34,279","15,890", 496
34003,x,"403,137","7,119",1.77%, 44.21%, 42.44%, 12.92%, 0.43%,"171,104","52,082"," 1,728"
34005,x,"173,357","9,136",5.27%, 42.02%, 36.75%, 20.38%, 0.85%,"63,709","35,322"," 1,481"
34007,x,"210,886","37,710",17.88%, 49.75%, 31.87%, 17.61%, 0.77%,"67,205","37,144"," 1,622"
34009,x,"48,856","4,178",8.55%, 44.01%, 35.46%, 20.05%, 0.47%,"17,324","9,798", 232
34011,x,"52,116","2,967",5.69%, 42.64%, 36.94%, 19.00%, 1.42%,"19,253","9,901", 742
34013,x,"276,858","68,984",24.92%, 57.12%, 32.20%, 9.74%, 0.95%,"89,146","26,961"," 2,621"
34015,x,"104,619","5,090",4.87%, 40.55%, 35.69%, 23.07%, 0.69%,"37,335","24,132", 727
34017,x,"185,057","33,294",17.99%, 53.93%, 35.94%, 7.87%, 2.26%,"66,505","14,569"," 4,184"
34019,x,"53,974","9,707",17.98%, 46.56%, 28.57%, 23.60%, 1.27%,"15,423","12,736", 685
34021,x,"145,260","20,910",14.39%, 49.14%, 34.75%, 15.49%, 0.62%,"50,473","22,503", 901
34023,x,"285,271","20,123",7.05%, 45.16%, 38.10%, 15.79%, 0.94%,"108,701","45,055"," 2,691"
34025,x,"266,116","15,965",6.00%, 44.23%, 38.24%, 17.08%, 0.45%,"101,750","45,445"," 1,206"
34027,x,"209,232","40,838",19.52%, 51.82%, 32.31%, 15.51%, 0.36%,"67,593","32,447", 761
34029,x,"216,243","20,553",9.50%, 44.39%, 34.88%, 19.27%, 1.46%,"75,431","41,668"," 3,160"
34031,x,"164,888","1,117",0.68%, 43.15%, 42.47%, 13.04%, 1.34%,"70,030","21,494"," 2,217"
34033,x,"27,935",301,1.08%, 37.10%, 36.02%, 26.04%, 0.84%,"10,062","7,274", 236
34035,x,"120,813","13,177",10.91%, 46.39%, 35.48%, 17.39%, 0.74%,"42,867","21,014", 888
34037,x,"57,064","14,735",25.82%, 51.71%, 25.89%, 21.97%, 0.42%,"14,775","12,537", 242
34039,x,"210,112","8,929",4.25%, 46.01%, 41.76%, 11.42%, 0.81%,"87,742","23,991"," 1,708"
34041,x,"41,502","5,466",13.17%, 44.50%, 31.33%, 23.77%, 0.40%,"13,002","9,866", 166
35001,x,"200,698","13,559",6.76%, 45.27%, 38.52%, 15.57%, 0.64%,"77,304","31,241"," 1,290"
35003,x,"1,553",306,19.70%, 49.65%, 29.94%, 18.61%, 1.80%,465,289, 28
35005,x,"18,898","2,512",13.29%, 46.95%, 33.65%, 19.00%, 0.40%,"6,360","3,590", 76
35006,x,"6,284","1,283",20.42%, 53.06%, 32.64%, 13.48%, 0.83%,"2,051",847, 52
35007,x,"5,228",877,16.78%, 49.87%, 33.09%, 16.66%, 0.38%,"1,730",871, 20
35009,x,"12,633","3,132",24.79%, 54.07%, 29.28%, 16.27%, 0.37%,"3,699","2,056", 47
35011,x,"1,185",75,6.33%, 44.39%, 38.06%, 17.22%, 0.34%,451,204, 4
35013,x,"44,217","3,586",8.11%, 44.99%, 36.88%, 17.37%, 0.75%,"16,308","7,682", 333
35015,x,"18,202",96,0.53%, 40.70%, 40.18%, 18.84%, 0.27%,"7,313","3,430", 50
35017,x,"10,277","2,686",26.14%, 54.52%, 28.38%, 16.40%, 0.70%,"2,917","1,685", 72
35019,x,"2,102",534,25.40%, 58.28%, 32.87%, 8.23%, 0.62%,691,173, 13
35021,x,x,x,678,44,6.49%, 46.02%, 39.53%,312,268,98
35023,x,"2,315",124,5.36%, 42.98%, 37.62%, 19.09%, 0.30%,871,442, 7
35025,x,"16,311","2,874",17.62%, 48.56%, 30.94%, 19.82%, 0.67%,"5,047","3,233", 110
35027,x,"5,857",939,16.03%, 45.57%, 29.54%, 24.43%, 0.46%,"1,730","1,431", 27
35028,x,"10,642",423,3.97%, 40.59%, 36.62%, 21.98%, 0.81%,"3,897","2,339", 86
35029,x,"6,272",471,7.51%, 42.04%, 34.53%, 23.04%, 0.38%,"2,166","1,445", 24
35031,x,"15,531","4,685",30.17%, 60.56%, 30.39%, 8.40%, 0.66%,"4,720","1,304", 102
35033,x,"2,421",887,36.64%, 64.23%, 27.59%, 7.77%, 0.41%,668,188, 10
35035,x,"16,203","2,104",12.99%, 46.17%, 33.19%, 20.10%, 0.54%,"5,377","3,257", 88
35037,x,"4,289",1,0.02%, 41.01%, 40.99%, 17.60%, 0.40%,"1,758",755, 17
35039,x,"11,542","5,152",44.64%, 67.86%, 23.22%, 8.53%, 0.40%,"2,680",984, 46
35041,x,"6,513","1,043",16.01%, 49.36%, 33.35%, 16.66%, 0.63%,"2,172","1,085", 41
35043,x,"23,574","2,460",10.44%, 46.45%, 36.02%, 16.77%, 0.76%,"8,491","3,954", 178
35045,x,"30,281","2,113",6.98%, 44.30%, 37.32%, 17.67%, 0.70%,"11,302","5,351", 213
35047,x,"9,387","4,003",42.64%, 65.90%, 23.26%, 10.28%, 0.56%,"2,183",965, 53
35049,x,"42,917","17,505",40.79%, 63.35%, 22.56%, 13.18%, 0.90%,"9,684","5,656", 388
35051,x,"4,418",209,4.73%, 40.09%, 35.36%, 23.88%, 0.68%,"1,562","1,055", 30
35053,x,"6,088",722,11.86%, 47.77%, 35.91%, 15.08%, 1.25%,"2,186",918, 76
35055,x,"10,681","4,791",44.86%, 66.01%, 21.16%, 12.17%, 0.66%,"2,260","1,300", 70
35057,x,"4,167",5,0.12%, 40.00%, 39.88%, 19.44%, 0.67%,"1,662",810, 28
35059,x,"1,854",456,24.60%, 52.59%, 27.99%, 19.15%, 0.27%,519,355, 5
35061,x,"16,768","1,190",7.10%, 44.70%, 37.60%, 17.31%, 0.39%,"6,305","2,902", 66
36001, 61,"155,363","31,189",20.07%, 51.90%, 31.83%, 15.49%, 0.78%,"49,452","24,064"," 1,206"
36003, 7,"18,719","4,128",22.05%, 47.95%, 25.90%, 25.12%, 1.03%,"4,848","4,703", 192
36005," 1,997","305,460","161,728",52.95%, 73.67%, 20.73%, 4.95%, 0.65%,"63,310","15,115"," 1,997"
36007, 5,"99,846","8,791",8.80%, 43.51%, 34.71%, 21.31%, 0.47%,"34,653","21,280", 469
36009, 13,"35,092","3,282",9.35%, 39.74%, 30.38%, 28.92%, 0.96%,"10,662","10,150", 336
36011, 4,"35,671","1,023",2.87%, 36.69%, 33.82%, 28.82%, 0.67%,"12,065","10,279", 239
36013, 15,"62,789","1,423",2.27%, 36.07%, 33.80%, 29.39%, 0.74%,"21,222","18,455", 467
36015, 22,"39,135",989,2.53%, 41.11%, 38.58%, 19.15%, 1.16%,"15,099","7,493", 455
36017, 10,"21,787",97,0.45%, 37.24%, 36.80%, 24.58%, 1.38%,"8,017","5,356", 300
36019, 17,"31,988",574,1.79%, 42.06%, 40.27%, 16.85%, 0.82%,"12,881","5,389", 263
36021, 6,"29,056",200,0.69%, 39.81%, 39.12%, 20.06%, 1.00%,"11,368","5,829", 291
36023, 4,"20,851",33,0.16%, 37.48%, 37.32%, 24.45%, 0.75%,"7,782","5,098", 156
36025, 14,"20,530","1,677",8.17%, 43.01%, 34.84%, 21.45%, 0.71%,"7,152","4,404", 145
36027, 8,"115,328","5,054",4.38%, 40.50%, 36.12%, 22.82%, 0.56%,"41,655","26,320", 644
36029, 119,"451,496","66,789",14.79%, 43.46%, 28.67%, 27.32%, 0.55%,"129,444","123,358"," 2,461"
36031, 10,"18,973","1,561",8.23%, 43.63%, 35.40%, 19.94%, 1.02%,"6,717","3,784", 194
36033, 19,"18,365","1,019",5.55%, 41.68%, 36.13%, 21.00%, 1.19%,"6,635","3,857", 219
36035, 3,"22,845",737,3.23%, 40.00%, 36.77%, 22.41%, 0.82%,"8,400","5,120", 188
36037, 20,"26,225","3,592",13.70%, 44.47%, 30.78%, 23.61%, 1.14%,"8,071","6,192", 299
36039, 5,"21,191","2,466",11.64%, 44.31%, 32.67%, 22.13%, 0.89%,"6,924","4,689", 188
36041, 3,"3,817","1,075",28.16%, 53.39%, 25.23%, 20.78%, 0.60%,963,793, 23
36043, 1,"29,939","1,172",3.91%, 40.26%, 36.34%, 22.93%, 0.47%,"10,880","6,866", 141
36045, 2,"37,426",847,2.26%, 38.01%, 35.75%, 25.28%, 0.96%,"13,380","9,461", 358
36047," 4,053","581,594","277,839",47.77%, 70.70%, 22.93%, 5.68%, 0.70%,"133,344","33,014"," 4,053"
36049, 8,"11,032",425,3.85%, 37.17%, 33.32%, 28.68%, 0.82%,"3,676","3,164", 91
36051, 30,"26,814","3,474",12.96%, 45.21%, 32.25%, 21.54%, 1.00%,"8,648","5,775", 269
36053, 34,"29,034","1,194",4.11%, 38.90%, 34.78%, 25.46%, 0.86%,"10,099","7,391", 251
36055, 17,"340,369","7,481",2.20%, 41.57%, 39.38%, 18.58%, 0.48%,"134,021","63,229"," 1,617"
36057, 3,"23,443",707,3.02%, 40.56%, 37.55%, 21.41%, 0.48%,"8,802","5,020", 112
36059, 732,"609,326","35,712",5.86%, 46.38%, 40.52%, 12.65%, 0.45%,"246,881","77,097"," 2,755"
36061," 3,778","532,118","331,641",62.32%, 78.20%, 15.88%, 5.20%, 0.71%,"84,501","27,689"," 3,786"
36063, 17,"96,584","5,248",5.43%, 36.91%, 31.48%, 31.19%, 0.42%,"30,401","30,126", 408
36065, 86,"108,342","2,840",2.62%, 40.43%, 37.81%, 20.97%, 0.79%,"40,966","22,717", 853
36067, 40,"214,907","13,003",6.05%, 42.18%, 36.13%, 21.02%, 0.67%,"77,642","45,175"," 1,445"
36069, 6,"44,889","2,931",6.53%, 42.32%, 35.79%, 21.32%, 0.58%,"16,064","9,571", 259
36071, 26,"122,520","7,547",6.16%, 43.66%, 37.50%, 18.36%, 0.48%,"45,946","22,499", 582
36073, 4,"16,754","2,541",15.17%, 44.57%, 29.41%, 25.52%, 0.50%,"4,927","4,275", 84
36075, 6,"50,931","1,540",3.02%, 36.38%, 33.36%, 29.16%, 1.10%,"16,990","14,853", 558
36077, 6,"26,606",330,1.24%, 39.36%, 38.12%, 21.95%, 0.58%,"10,141","5,841", 153
36079, 25,"41,263","4,886",11.84%, 45.89%, 34.05%, 19.41%, 0.65%,"14,048","8,011", 270
36081," 2,861","555,956","191,959",34.53%, 62.87%, 28.34%, 8.28%, 0.51%,"157,561","46,014"," 2,861"
36083, 211,"74,580",856,1.15%, 39.95%, 38.80%, 20.38%, 0.87%,"28,937","15,198", 652
36085, 474,"147,760","13,806",9.34%, 47.85%, 38.51%, 13.32%, 0.32%,"56,901","19,678", 474
36087, 28,"121,831","7,151",5.87%, 46.59%, 40.72%, 12.33%, 0.36%,"49,608","15,026", 438
36089, 16,"42,317","4,296",10.15%, 43.00%, 32.85%, 23.06%, 1.09%,"13,901","9,758", 461
36091, 33,"89,812","3,906",4.35%, 41.10%, 36.76%, 21.26%, 0.88%,"33,011","19,091", 793
36093, 203,"73,870","6,077",8.23%, 43.77%, 35.55%, 20.09%, 0.59%,"26,258","14,838", 439
36095, 8,"14,147",681,4.81%, 40.14%, 35.32%, 23.52%, 1.02%,"4,997","3,327", 145
36097, 5,"8,199",367,4.48%, 39.35%, 34.87%, 25.02%, 0.77%,"2,859","2,051", 63
36099, 17,"14,974",378,2.52%, 38.80%, 36.28%, 24.44%, 0.48%,"5,432","3,660", 72
36101, 3,"41,410","7,718",18.64%, 47.72%, 29.08%, 22.65%, 0.55%,"12,043","9,378", 228
36103, 108,"567,955","8,656",1.52%, 40.40%, 38.88%, 19.89%, 0.83%,"220,811","112,973"," 4,704"
36105, 2,"31,635","2,321",7.34%, 43.36%, 36.02%, 20.03%, 0.59%,"11,396","6,336", 186
36107, 10,"23,065","1,496",6.49%, 40.26%, 33.78%, 25.44%, 0.52%,"7,791","5,867", 120
36109, 9,"41,660","11,677",28.03%, 55.68%, 27.65%, 16.09%, 0.57%,"11,520","6,704", 239
36111, 42,"80,821","3,663",4.53%, 40.69%, 36.16%, 22.21%, 0.94%,"29,223","17,952", 760
36113, 12,"28,767","2,440",8.48%, 42.62%, 34.14%, 22.25%, 0.99%,"9,820","6,401", 286
36115, 26,"25,135","1,876",7.46%, 41.00%, 33.53%, 24.44%, 1.03%,"8,429","6,143", 258
36117, 8,"39,306","6,153",15.65%, 45.84%, 30.19%, 23.38%, 0.59%,"11,866","9,188", 233
36119, 72,"378,840","32,310",8.53%, 48.65%, 40.12%, 10.54%, 0.69%,"151,990","39,933"," 2,617"
36121, 4,"16,375","2,487",15.19%, 44.73%, 29.54%, 24.70%, 1.03%,"4,837","4,045", 169
